name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at
Atlanta Dental Wellness,"
3525 Piedmont Rd NE Building 5, Suite 408, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-233-1102,http://www.atldentalwellness.com/,4.7,135,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Atlanta+Dental+Wellness/data=!4m7!3m6!1s0x88f50f60e63433af:0xf71b9c4a8c810c5d!8m2!3d33.851139!4d-84.3772!16s%2Fg%2F1wl4rfs4!19sChIJrzM05mAP9YgRXQyBjEqcG_c?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:02:06.163226
Ideal Dental Chastain Park,"
4365 Roswell Rd NE Ste 4411, Atlanta, GA 30342, United States",Core Atlanta,Atlanta,+1 470-338-5353,https://www.myidealdental.com/chastain-park/?utm_source=organic&utm_medium=soci&utm_campaign=websiteurl,4.6,271,Dentist,Show open hours for the week,https://www.google.com/maps/place/Ideal+Dental+Chastain+Park/data=!4m7!3m6!1s0x88f50f9cbfd69bdb:0xf0670381d7833c56!8m2!3d33.8747765!4d-84.3801401!16s%2Fg%2F11s4s1xs3c!19sChIJ25vWv5wP9YgRVjyD14EDZ_A?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:02:39.082308
Dentistry In Buckhead: Peter A Pate DDS,"
91 W Wieuca Rd NE #4000, Atlanta, GA 30342, United States",Core Atlanta,Atlanta,+1 404-266-9424,https://www.patedds.com/,5.0,42,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dentistry+In+Buckhead:+Peter+A+Pate+DDS/data=!4m7!3m6!1s0x88f50f68b1f914b3:0x227a13566adc0de6!8m2!3d33.8768599!4d-84.3839757!16s%2Fg%2F11b6ss8b6w!19sChIJsxT5sWgP9YgR5g3calYTeiI?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:02:50.327998
West Buckhead Dentistry,"
3193 Howell Mill Rd NW #230, Atlanta, GA 30327, United States",Core Atlanta,Atlanta,+1 404-351-4000,https://westbuckheaddentistry.com/,5.0,170,Dentist,Show open hours for the week,https://www.google.com/maps/place/West+Buckhead+Dentistry/data=!4m7!3m6!1s0x88f505fc0e24f1d3:0xfb0de2524e9221d3!8m2!3d33.8423044!4d-84.4272367!16s%2Fg%2F11n8r32lv_!19sChIJ0_EkDvwF9YgR0yGSTlLiDfs?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:02:56.952702
Goldstein Dental Center,"
4320 Roswell Rd NE, Atlanta, GA 30342, United States",Core Atlanta,Atlanta,+1 404-800-4304,https://goldsteinonline.com/,4.8,544,Dentist,Show open hours for the week,https://www.google.com/maps/place/Goldstein+Dental+Center/data=!4m7!3m6!1s0x88f50f1396b9a0d3:0x1ed996dbdfaa199a!8m2!3d33.8732632!4d-84.3814621!16s%2Fg%2F1trxl3fw!19sChIJ06C5lhMP9YgRmhmq39uW2R4?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:03:07.909206
Mazzawi Dental Intown,"
371 East Paces Ferry Rd NE Suite 725, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-816-8725,https://www.mazzawidentalintown.com/,5.0,358,Dentist,Show open hours for the week,https://www.google.com/maps/place/Mazzawi+Dental+Intown/data=!4m7!3m6!1s0x88f5058e2a38484f:0xf45528005ca24b6a!8m2!3d33.8385162!4d-84.3752365!16s%2Fg%2F1x5fc60j!19sChIJT0g4Ko4F9YgRakuiXAAoVfQ?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:03:18.983924
Vason Family Dentistry of Buckhead,"
3193 Howell Mill Rd NW #202, Atlanta, GA 30327, United States",Core Atlanta,Atlanta,+1 404-367-9799,https://www.drvason.com/,4.9,276,Dentist,Show open hours for the week,https://www.google.com/maps/place/Vason+Family+Dentistry+of+Buckhead/data=!4m7!3m6!1s0x88f505509e3139ef:0xa1720a1c7bff6371!8m2!3d33.8422377!4d-84.4272554!16s%2Fg%2F1tzzwbr1!19sChIJ7zkxnlAF9YgRcWP_exwKcqE?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:03:32.682048
Berger Edward DDS,"
2970 Peachtree Rd # 660, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-237-6464,https://www.samanthakayejohnsonatl.com/,5.0,245,Dentist,Show open hours for the week,https://www.google.com/maps/place/Berger+Edward+DDS/data=!4m7!3m6!1s0x88f5058e2a38484f:0xb46fb57626d9d12!8m2!3d33.8362695!4d-84.3824026!16s%2Fg%2F1tkb5yqk!19sChIJT0g4Ko4F9YgREp1tYlf7Rgs?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:03:39.790035
"Dr. Arthur D. Bodner, DMD","
3525 Piedmont Rd NE Building 8 Suite 420, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-261-3091,http://dentalassociatesofbuckhead.com/,4.6,12,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Arthur+D.+Bodner,+DMD/data=!4m7!3m6!1s0x88f505a381deffe5:0x3753adc87088fcdf!8m2!3d33.8517243!4d-84.3767112!16s%2Fg%2F1tmxgd2v!19sChIJ5f_egaMF9YgR3_yIcMitUzc?authuser=0&hl=en&rclk=1",dentist Buckhead Atlanta GA,2026-02-27T17:03:53.508205
Kimche Dr & Presley Dr,"
2921 Piedmont Rd NE UNIT E, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-262-0806,http://www.kimchepresley.com/,4.8,295,Dentist,Show open hours for the week,https://www.google.com/maps/place/Kimche+Dr+%26+Presley+Dr/data=!4m7!3m6!1s0x88f505efd1f05c81:0x7f5f9cd5bde72320!8m2!3d33.834813!4d-84.366987!16s%2Fg%2F1td_zfr8!19sChIJgVzw0e8F9YgRICPnvdWcX38?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:04:09.767623
Dr. Friedrich DDS,"
2625 Piedmont Rd NE G35, Atlanta, GA 30324, United States",Core Atlanta,Atlanta,+1 404-240-0222,http://www.idealsmileatlanta.com/,4.8,127,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Friedrich+DDS/data=!4m7!3m6!1s0x88f505e88df99007:0x59bca20c3f6f9547!8m2!3d33.8263947!4d-84.3652683!16s%2Fg%2F1tfd37br!19sChIJB5D5jegF9YgRR5VvPwyivFk?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:04:22.588728
Buckhead Village Endodontics,"
371 East Paces Ferry Rd NE Suite 700, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 770-614-9432,https://buckheadvillageendo.com/,4.9,266,Endodontist,Show open hours for the week,https://www.google.com/maps/place/Buckhead+Village+Endodontics/data=!4m7!3m6!1s0x88f505280a13eba7:0x8d6642f7509bb8d8!8m2!3d33.838581!4d-84.3753204!16s%2Fg%2F11j8hdf9tk!19sChIJp-sTCigF9YgR2LibUPdCZo0?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:04:34.141015
Buckhead Dental Group,"
3111 Piedmont Rd NE, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-261-5388,http://www.buckheaddentalgroup.com/,3.8,10,Dentist,Show open hours for the week,https://www.google.com/maps/place/Buckhead+Dental+Group/data=!4m7!3m6!1s0x88f5059bf47ff83b:0x7bb309d1faad4385!8m2!3d33.8412763!4d-84.3696892!16s%2Fg%2F11tf42t768!19sChIJO_h_9JsF9YgRhUOt-tEJs3s?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:04:53.064212
Bender Dental Associates,"
45 Lenox Pointe NE, Atlanta, GA 30324, United States",Core Atlanta,Atlanta,+1 404-846-0422,http://www.healthybeautifulteeth.com/,4.9,230,Dentist,Show open hours for the week,https://www.google.com/maps/place/Bender+Dental+Associates/data=!4m7!3m6!1s0x88f505e02a0988d5:0xd22d01724532327!8m2!3d33.8260775!4d-84.3541752!16s%2Fg%2F1tfwfbcs!19sChIJ1YgJKuAF9YgRJyNTJBfQIg0?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:05:08.316624
Best Care Dental Inc.,"
38 Lenox Pointe NE STE A, Atlanta, GA 30324, United States",Core Atlanta,Atlanta,+1 404-419-1096,http://bestcaredentalga.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website,4.3,32,Dentist,Show open hours for the week,https://www.google.com/maps/place/Best+Care+Dental+Inc./data=!4m7!3m6!1s0x88f505e032bd59f7:0x55e6dfb43e526a81!8m2!3d33.8263867!4d-84.3548143!16s%2Fg%2F1tdqcdsq!19sChIJ91m9MuAF9YgRgWpSPrTf5lU?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:05:23.904202
"Piedmont Smiles: Vincent Marsh, DMD","
3535 Piedmont Rd NE p80, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-237-3309,http://www.piedmontsmiles.com/,5.0,148,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Piedmont+Smiles:+Vincent+Marsh,+DMD/data=!4m7!3m6!1s0x88f50f61296fe789:0xd9c88a0814ea7f49!8m2!3d33.8528731!4d-84.3771218!16s%2Fg%2F11bwkdr51_!19sChIJiedvKWEP9YgRSX_qFAiKyNk?authuser=0&hl=en&rclk=1",dentist Buckhead Atlanta GA,2026-02-27T17:05:36.794537
Comprehensive Dental Associates,"
54 Lenox Pointe NE, Atlanta, GA 30324, United States",Core Atlanta,Atlanta,+1 404-425-9038,https://hkcomprehensivedentistry.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website,4.7,139,Dentist,Show open hours for the week,https://www.google.com/maps/place/Comprehensive+Dental+Associates/data=!4m7!3m6!1s0x88f505e1d4fa0201:0xb09295339b8b12b7!8m2!3d33.82667!4d-84.3543792!16s%2Fg%2F1tdlw342!19sChIJAQL61OEF9YgRtxKLmzOVkrA?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:05:48.496184
Alpine Dental Group,"
3490 Piedmont Rd NE #230, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-233-4900,,3.4,83,Dentist,Show open hours for the week,https://www.google.com/maps/place/Alpine+Dental+Group/data=!4m7!3m6!1s0x88f50f603fe6ab71:0x9b89f57882d0cf74!8m2!3d33.8486913!4d-84.3762161!16s%2Fg%2F1tld1037!19sChIJcavmP2AP9YgRdM_Qgnj1iZs?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:05:59.112426
"Modern Endodontics of Buckhead: Richard L Raymond DMD, Root Canal Specialist","
2233 Peachtree Rd STE 200, Atlanta, GA 30309, United States",Core Atlanta,Atlanta,+1 404-500-8503,http://www.buckheadendo.com/,5.0,775,Endodontist,Show open hours for the week,"https://www.google.com/maps/place/Modern+Endodontics+of+Buckhead:+Richard+L+Raymond+DMD,+Root+Canal+Specialist/data=!4m7!3m6!1s0x88f504440112f017:0xf6d56a45e17039e8!8m2!3d33.8151565!4d-84.3910923!16s%2Fg%2F11c3yr551w!19sChIJF_ASAUQE9YgR6Dlw4UVq1fY?authuser=0&hl=en&rclk=1",dentist Buckhead Atlanta GA,2026-02-27T17:06:07.455421
Buckhead Pediatric Dentistry,"
3280 Howell Mill Rd NW # 230, Atlanta, GA 30327, United States",Core Atlanta,Atlanta,+1 404-351-7336,http://www.buckheadpediatricdentistry.com/,5.0,218,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Buckhead+Pediatric+Dentistry/data=!4m7!3m6!1s0x88f50550b18cb10b:0xe844b1c8298e3d92!8m2!3d33.8434892!4d-84.4285441!16s%2Fg%2F1thxlxkc!19sChIJC7GMsVAF9YgRkj2OKcixROg?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:06:20.525607
Lohmann Dental,"
550 Pharr Rd NE UNIT 315, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-261-1486,http://www.pharrroaddentistry.com/,5.0,86,Dentist,Show open hours for the week,https://www.google.com/maps/place/Lohmann+Dental/data=!4m7!3m6!1s0x88f505a60e9a52c7:0x84b2a318599d412e!8m2!3d33.8373119!4d-84.3700604!16s%2Fg%2F1tg2lhnr!19sChIJx1KaDqYF9YgRLkGdWRijsoQ?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:06:47.322209
Buckhead Orthodontics,"
2385 Peachtree Rd, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-697-7497,https://www.buckheadorthodontics.com/,4.9,383,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Buckhead+Orthodontics/data=!4m7!3m6!1s0x88f505a37ecab8cf:0xb91299412deb78bd!8m2!3d33.8201283!4d-84.3876975!16s%2Fg%2F1ptw372d0!19sChIJz7jKfqMF9YgRvXjrLUGZErk?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:07:10.685669
Astoria Dentistry LLC,"
2233 Peachtree Rd STE 300, Atlanta, GA 30309, United States",Core Atlanta,Atlanta,+1 404-609-6898,http://www.astoriadentistryllc.com/,4.8,174,Dentist,Show open hours for the week,https://www.google.com/maps/place/Astoria+Dentistry+LLC/data=!4m7!3m6!1s0x88f505a60f040087:0x7ee850986bc40f37!8m2!3d33.8151788!4d-84.3909221!16s%2Fg%2F1tl4dwcc!19sChIJhwAED6YF9YgRNw_Ea5hQ6H4?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:07:20.838584
Carmen McCaffrey DMD,"
2970 Peachtree Rd NW Suite 410, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-841-7008,http://www.drcmccaffrey.com/,5.0,178,Dentist,Show open hours for the week,https://www.google.com/maps/place/Carmen+McCaffrey+DMD/data=!4m7!3m6!1s0x88f5058c68770419:0xbb44b1c52289db17!8m2!3d33.8362592!4d-84.382379!16s%2Fg%2F1vg_dpyc!19sChIJGQR3aIwF9YgRF9uJIsWxRLs?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:07:27.287706
"Charles W. Poole, DMD, PC","
3098 Piedmont Rd NE #100, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-264-0002,http://www.linkedin.com/in/charlespoole,4.6,45,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Charles+W.+Poole,+DMD,+PC/data=!4m7!3m6!1s0x88f50f644e74248f:0xb02c4cf1070f4120!8m2!3d33.8401618!4d-84.3702062!16s%2Fg%2F1tfn3l3m!19sChIJjyR0TmQP9YgRIEEPB_FMLLA?authuser=0&hl=en&rclk=1",dentist Buckhead Atlanta GA,2026-02-27T17:07:38.582353
Ballard Jeff Dr,"
3525 Piedmont Rd NE #8, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-261-0610,https://buckheaddentalpartners.com/meet-dr-ballard/,4.6,10,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Ballard+Jeff+Dr/data=!4m7!3m6!1s0x88f5058d01dbfe25:0xce98f268d319caf8!8m2!3d33.8529003!4d-84.3771773!16s%2Fg%2F1tf326q4!19sChIJJf7bAY0F9YgR-MoZ02jymM4?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:07:46.925802
Freedman Freedman & Weitman,"
3111 Piedmont Rd NE, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-261-5388,http://www.buckheaddentalgroup.com/,4.7,11,Dentist,Show open hours for the week,https://www.google.com/maps/place/Freedman+Freedman+%26+Weitman/data=!4m7!3m6!1s0x88f505f401b7eeb7:0xd8a25c1e086bb88e!8m2!3d33.8413118!4d-84.3696181!16s%2Fg%2F1vc6f71t!19sChIJt-63AfQF9YgRjrhrCB5cotg?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:07:54.580006
ClearChoice Dental Implant Center,"
3535 Piedmont Rd NE Bldg 14 Suite 100, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-602-9975,https://www.clearchoice.com/locations/ga/atlanta/3535-piedmont-rd-ne-bldg-14/?trans_id=atlantayextlisting&utm_source=yext&utm_medium=listing&utm_term=atlanta&utm_campaign=yextlisting,4.7,442,Dental implants provider,Show open hours for the week,https://www.google.com/maps/place/ClearChoice+Dental+Implant+Center/data=!4m7!3m6!1s0x88f50438eb4fbedf:0x24290fd80160f77f!8m2!3d33.8529003!4d-84.3771773!16s%2Fg%2F1vljh579!19sChIJ375P6zgE9YgRf_dgAdgPKSQ?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:08:06.137374
"Dr. Robert B. Feil, DDS","
107 W Paces Ferry Rd NW, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-233-6488,https://www.robertfeildds.com/,4.7,85,Dentist,Closed · Opens 7:45 am Mon,"https://www.google.com/maps/place/Dr.+Robert+B.+Feil,+DDS/data=!4m7!3m6!1s0x88f5058f35dbe8cf:0xd5876f1e36a7cb33!8m2!3d33.8416608!4d-84.3839076!16s%2Fg%2F1tl8lk3z!19sChIJz-jbNY8F9YgRM8unNh5vh9U?authuser=0&hl=en&rclk=1",dentist Buckhead Atlanta GA,2026-02-27T17:08:16.875944
Capital City Dentistry of Atlanta,"
3834 Peachtree Rd NE, Atlanta, GA 30319, United States",Core Atlanta,Atlanta,+1 404-237-0319,http://capitalcitydentistryofatlanta.com/,4.5,35,Dentist,Show open hours for the week,https://www.google.com/maps/place/Capital+City+Dentistry+of+Atlanta/data=!4m7!3m6!1s0x88f508b033503167:0xa8bee792cf713fbd!8m2!3d33.8581106!4d-84.3462673!16s%2Fg%2F1ts3m115!19sChIJZzFQM7AI9YgRvT9xz5Lnvqg?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:08:22.818217
Atlanta Prosthodontics,"
2812 Piedmont Rd NE, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-659-7696,https://www.atlantaprosthodontics.com/?utm_source=GMB&utm_medium=organic,4.6,36,Dentist,Show open hours for the week,https://www.google.com/maps/place/Atlanta+Prosthodontics/data=!4m7!3m6!1s0x88f50389b915e11f:0x2242317e4562c9ae!8m2!3d33.8313388!4d-84.3682753!16s%2Fg%2F1tdk1f9t!19sChIJH-EVuYkD9YgRrsliRX4xQiI?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:08:33.226599
Palm Branch Dentistry,"
2045 Peachtree Rd Suite 400, Atlanta, GA 30309, United States",Core Atlanta,Atlanta,+1 404-351-5666,https://www.palmbranchdentistry.com/,4.8,98,Dentist,Show open hours for the week,https://www.google.com/maps/place/Palm+Branch+Dentistry/data=!4m7!3m6!1s0x88f505ae98d76503:0x6e49e774e2ba5bc4!8m2!3d33.8104444!4d-84.3921741!16s%2Fg%2F11k4w0qf9d!19sChIJA2XXmK4F9YgRxFu64nTnSW4?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:08:42.079648
"Hal N. Arnold, DMD","
50 Old Ivy Rd NE Suite 100, Atlanta, GA 30342, United States",Core Atlanta,Atlanta,+1 404-948-1324,https://www.drhalnarnold.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile,5.0,330,Prosthodontist,Show open hours for the week,"https://www.google.com/maps/place/Hal+N.+Arnold,+DMD/data=!4m7!3m6!1s0x88f50f643c5fc923:0x697014c6aae0e986!8m2!3d33.8546777!4d-84.3808857!16s%2Fg%2F1tjjq6cs!19sChIJI8lfPGQP9YgRhungqsYUcGk?authuser=0&hl=en&rclk=1",dentist Buckhead Atlanta GA,2026-02-27T17:08:50.710326
Executive Park Dentistry,"
17 Executive Park Dr NE #235, Atlanta, GA 30329, United States",Core Atlanta,Atlanta,+1 404-633-1853,http://executiveparkdentistry.com/,4.9,866,Dentist,Show open hours for the week,https://www.google.com/maps/place/Executive+Park+Dentistry/data=!4m7!3m6!1s0x88f50616ae85d689:0xd4c24ed6dd0be76c!8m2!3d33.8277538!4d-84.3390081!16s%2Fg%2F11gzg1f05!19sChIJidaFrhYG9YgRbOcL3dZOwtQ?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:08:55.727924
Endodontic Excellence of Atlanta,"
3490 Piedmont Rd NE Suite 1180, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-689-7779,https://www.endodontistatlanta.com/?utm_source=gmb&utm_medium=organic,5.0,232,Endodontist,Show open hours for the week,https://www.google.com/maps/place/Endodontic+Excellence+of+Atlanta/data=!4m7!3m6!1s0x88f50f29ef82ceeb:0x9dfd5ceb3cbcf00d!8m2!3d33.8488203!4d-84.3761307!16s%2Fg%2F11qpzb5_c5!19sChIJ686C7ykP9YgRDfC8POtc_Z0?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:09:00.644480
Tiny Roots Pediatric Dental Studio,"
2385 Peachtree Rd A2AB, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-750-4442,https://www.tinyrootsdentistry.com/,4.9,307,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Tiny+Roots+Pediatric+Dental+Studio/data=!4m7!3m6!1s0x88f505d627dd8a6d:0xeb783e1247138dc9!8m2!3d33.8198183!4d-84.3875715!16s%2Fg%2F11xmjxs3vb!19sChIJbYrdJ9YF9YgRyY0TRxI-eOs?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:09:15.494646
"Dr. Jason A. Myerson, DMD","
3490 Piedmont Rd NE UNIT 110, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-266-1300,https://www.buckheaddentalassociates.com/your-team,5.0,2,Dentist,,"https://www.google.com/maps/place/Dr.+Jason+A.+Myerson,+DMD/data=!4m7!3m6!1s0x88f50f603fe6ab71:0x9d7dd62968bbb02f!8m2!3d33.8486913!4d-84.3762161!16s%2Fg%2F1vyxk7m3!19sChIJcavmP2AP9YgRL7C7aCnWfZ0?authuser=0&hl=en&rclk=1",dentist Buckhead Atlanta GA,2026-02-27T17:09:24.922399
Cosmetic Dentistry of Atlanta,"
3280 Howell Mill Rd NW #335, Atlanta, GA 30327, United States",Core Atlanta,Atlanta,+1 404-351-8790,https://www.cosmeticdentistryofatlanta.com/?utm_source=google-business&utm_medium=organic&utm_campaign=gmb,4.9,22,Dentist,Show open hours for the week,https://www.google.com/maps/place/Cosmetic+Dentistry+of+Atlanta/data=!4m7!3m6!1s0x88f50550b18cb10b:0x8935b276a4bd9d10!8m2!3d33.8434107!4d-84.4290231!16s%2Fg%2F1vhq4k1r!19sChIJC7GMsVAF9YgREJ29pHayNYk?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:09:29.435893
Oral Surgery Associates and Dental Implants Center,"
3580 Piedmont Rd NE UNIT 207, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-233-5385,https://www.georgia-oms.com/,4.6,288,Oral surgeon,Show open hours for the week,https://www.google.com/maps/place/Oral+Surgery+Associates+and+Dental+Implants+Center/data=!4m7!3m6!1s0x88f50f63e51a1399:0x2c7def8c35076888!8m2!3d33.8519493!4d-84.3811346!16s%2Fg%2F1tdpmy2y!19sChIJmRMa5WMP9YgRiGgHNYzvfSw?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:09:38.435407
Brookhaven Dental Associates,"
1407 Dresden Dr #200, Atlanta, GA 30319, United States",Core Atlanta,Atlanta,+1 404-816-9336,https://brookhavendentalassociates.com/,4.8,821,Dentist,Show open hours for the week,https://www.google.com/maps/place/Brookhaven+Dental+Associates/data=!4m7!3m6!1s0x88f508bc11c4b77b:0xf9a7a74fcd5bc1f1!8m2!3d33.8604608!4d-84.3319317!16s%2Fg%2F1hhxw3wn3!19sChIJe7fEEbwI9YgR8cFbzU-np_k?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:09:47.367571
"Atlanta Pediatric Dentist Susan H. Lee, DMD: Children's Dentistry","
3280 Howell Mill Rd NW UNIT 121, Atlanta, GA 30327, United States",Core Atlanta,Atlanta,+1 404-355-8557,http://atlantakidsdentist.com/,4.9,555,Pediatric dentist,Show open hours for the week,"https://www.google.com/maps/place/Atlanta+Pediatric+Dentist+Susan+H.+Lee,+DMD:+Children%27s+Dentistry/data=!4m7!3m6!1s0x88f50550b2211001:0x82124810af13bac2!8m2!3d33.8434892!4d-84.4285441!16s%2Fg%2F1tfbc_f6!19sChIJARAhslAF9YgRwroTrxBIEoI?authuser=0&hl=en&rclk=1",dentist Buckhead Atlanta GA,2026-02-27T17:09:53.559606
Georgia Prosthodontics | Dental Implant Center Buckhead,"
3379 Peachtree Rd NE #830, Atlanta, GA 30326, United States",Core Atlanta,Atlanta,+1 770-381-9333,https://implantoption.com/,4.8,16,Prosthodontist,Show open hours for the week,https://www.google.com/maps/place/Georgia+Prosthodontics+%7C+Dental+Implant+Center+Buckhead/data=!4m7!3m6!1s0x88f50f583f18fcb3:0x9357e6e5bc670840!8m2!3d33.8486146!4d-84.366073!16s%2Fg%2F11g9w6mfjg!19sChIJs_wYP1gP9YgRQAhnvOXmV5M?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:09:57.430590
Endodontics of Buckhead,"
2556 Apple Valley Rd Suite 150, Atlanta, GA 30319, United States",Core Atlanta,Atlanta,+1 404-264-1944,https://www.endodonticsofbuckhead.com/,5.0,60,Endodontist,Show open hours for the week,https://www.google.com/maps/place/Endodontics+of+Buckhead/data=!4m7!3m6!1s0x88f5058e2a38484f:0x378592df953acb76!8m2!3d33.8609495!4d-84.3378076!16s%2Fg%2F1vb9dxbs!19sChIJT0g4Ko4F9YgRdss6ld-ShTc?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:10:05.570721
"Comfort Smiles Atlanta: Shawn Lottier, DDS, MAGD, DICOI","
Lenox Towers #1125, 3400 Peachtree Rd NE #1125, Atlanta, GA 30326, United States",Core Atlanta,Atlanta,+1 404-365-0211,http://atlantacomfortsmiles.com/,4.2,104,Dental clinic,Show open hours for the week,"https://www.google.com/maps/place/Comfort+Smiles+Atlanta:+Shawn+Lottier,+DDS,+MAGD,+DICOI/data=!4m7!3m6!1s0x88f505f3bf4967a7:0xc216139eb706262e!8m2!3d33.8496581!4d-84.3645308!16s%2Fg%2F1tvgw5br!19sChIJp2dJv_MF9YgRLiYGt54TFsI?authuser=0&hl=en&rclk=1",dentist Buckhead Atlanta GA,2026-02-27T17:10:11.229240
Dr. James C. Kincaid,"
3580 Piedmont Rd NE # 107, Atlanta, GA 30305, United States",Core Atlanta,Atlanta,+1 404-261-0551,,5.0,39,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+James+C.+Kincaid/data=!4m7!3m6!1s0x88f50f63e51a1399:0xac0c0af3969b4fb8!8m2!3d33.8519835!4d-84.3810447!16s%2Fg%2F1tgjm3tx!19sChIJmRMa5WMP9YgRuE-blvMKDKw?authuser=0&hl=en&rclk=1,dentist Buckhead Atlanta GA,2026-02-27T17:10:18.250088
