name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at
Ultimate Image MedSpa,"
1090 W Campbell Rd Suite 200, Richardson, TX 75080, United States",Northeast,DFW,+1 972-800-2127,https://ultimateimagemedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,4.9,101,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Ultimate+Image+MedSpa/data=!4m7!3m6!1s0x864c2181c92338e1:0xa8e39061e9347eff!8m2!3d32.9786721!4d-96.758523!16s%2Fg%2F11g234j_s5!19sChIJ4TgjyYEhTIYR_3406WGQ46g?authuser=0&hl=en&rclk=1,medspa North Dallas TX,2026-03-04T20:39:53.154433
Vanity Wellness and Body,"
8330 Lyndon B Johnson Fwy Suite B-375, Dallas, TX 75243, United States",Dallas Core,DFW,+1 214-210-3299,https://vanitywellnessandbody.com/,4.9,121,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Vanity+Wellness+and+Body/data=!4m7!3m6!1s0x864c215fc0df4a4b:0x265338529cb5d801!8m2!3d32.9230276!4d-96.7596486!16s%2Fg%2F11rfmcbsh9!19sChIJS0rfwF8hTIYRAdi1nFI4UyY?authuser=0&hl=en&rclk=1,medspa North Dallas TX,2026-03-04T20:40:01.957638
Total Med Solutions,"
5445 La Sierra Dr #305, Dallas, TX 75231, United States",Dallas Core,DFW,+1 214-396-6365,https://totalmedsolutions.com/,4.8,1209,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Total+Med+Solutions/data=!4m7!3m6!1s0x864e9fe8825c55f5:0xfe1cf1ba995c5f99!8m2!3d32.8846302!4d-96.7677172!16s%2Fg%2F1hc4h52wg!19sChIJ9VVcguifToYRmV9cmbrxHP4?authuser=0&hl=en&rclk=1,medspa North Dallas TX,2026-03-04T20:40:10.930190
Uplift Medspa Health & Wellness,"
5136 Village Creek Dr #502, Plano, TX 75093, United States",North Collin,DFW,+1 972-665-8664,http://upliftmedspa.com/,5.0,145,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Uplift+Medspa+Health+%26+Wellness/data=!4m7!3m6!1s0x864c211dc72caa39:0x5491cacbcf2108c2!8m2!3d33.0142313!4d-96.8023029!16s%2Fg%2F11qgb8m2s9!19sChIJOaosxx0hTIYRwgghz8vKkVQ?authuser=0&hl=en&rclk=1,medspa North Dallas TX,2026-03-04T20:40:17.095461
Dallas Regenerative & Anti-Aging,"
12700 Hillcrest Rd Ste. 260, Dallas, TX 75230, United States",Dallas Core,DFW,+1 214-444-9767,https://www.agewelldallas.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,5.0,16,Wellness center,Show open hours for the week,https://www.google.com/maps/place/Dallas+Regenerative+%26+Anti-Aging/data=!4m7!3m6!1s0x864c21525b211331:0xf1256a66e009fcc4!8m2!3d32.9221564!4d-96.7853731!16s%2Fg%2F11mk9yrb06!19sChIJMRMhW1IhTIYRxPwJ4GZqJfE?authuser=0&hl=en&rclk=1,medspa North Dallas TX,2026-03-04T20:40:24.567497
Wellskin Med Spa,"
8201 Preston Rd # 540, Dallas, TX 75225, United States",Dallas Core,DFW,+1 214-373-3223,https://wellskinmedspa.com/?utm_source=google&utm_medium=locallisting,4.7,13,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Wellskin+Med+Spa/data=!4m7!3m6!1s0x864e9e450be95047:0xf3762740c7edf71b!8m2!3d32.8627968!4d-96.8048595!16s%2Fg%2F1tt8cp85!19sChIJR1DpC0WeToYRG_ftx0AndvM?authuser=0&hl=en&rclk=1,medical spa Dallas TX,2026-03-04T21:12:47.979264
Milan Laser Hair Removal,"
6464 E NW Hwy Suite 345, Dallas, TX 75214, United States",Dallas Core,DFW,+1 214-613-0973,https://milanlaser.com/locations/tx/dallas/6464-e-nw-hwy?utm_source=gmb&utm_medium=yext,4.8,378,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Milan+Laser+Hair+Removal/data=!4m7!3m6!1s0x864e9fda7f973ba1:0xaaf3690f152bc7cd!8m2!3d32.8560313!4d-96.7517857!16s%2Fg%2F11p6trxd91!19sChIJoTuXf9qfToYRzccrFQ9p86o?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:33:12.157430
Semper Laser,"
6404 Gaston Ave Unit 3, Dallas, TX 75214, United States",Dallas Core,DFW,+1 972-370-5392,https://www.semperlaser.com/,4.7,167,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Semper+Laser/data=!4m7!3m6!1s0x864e9fae80c4d865:0x4615176c4e456697!8m2!3d32.8138108!4d-96.7523762!16s%2Fg%2F11trmq8s61!19sChIJZdjEgK6fToYRl2ZFTmwXFUY?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:33:30.302305
Milan Laser Hair Removal,"
5225 Belt Line Rd Suite 208, Dallas, TX 75254, United States",Dallas Core,DFW,+1 469-312-2993,https://milanlaser.com/locations/tx/dallas/5225-belt-line-rd?utm_source=gmb&utm_medium=yext,4.9,429,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Milan+Laser+Hair+Removal/data=!4m7!3m6!1s0x864c217ad08f5797:0x88aa43824d0b6c58!8m2!3d32.9548346!4d-96.8172643!16s%2Fg%2F11mq36mw76!19sChIJl1eP0HohTIYRWGwLTYJDqog?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:33:36.636993
Simply Laser & Spa,"
10233 E NW Hwy Suite 424, Dallas, TX 75238, United States",Dallas Core,DFW,+1 469-431-2007,http://simplylaser.net/,4.7,15,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Simply+Laser+%26+Spa/data=!4m7!3m6!1s0x864ea18c15d855c5:0x5b9bc0c73c89907e!8m2!3d32.8653949!4d-96.708945!16s%2Fg%2F11g4bkt748!19sChIJxVXYFYyhToYRfpCJPMfAm1s?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:33:51.001335
Laser & Glow,"
10300 N Central Expy Suite 105, Dallas, TX 75231, United States",Dallas Core,DFW,+1 469-991-2500,http://www.laserandglow.com/,4.9,121,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Laser+%26+Glow/data=!4m7!3m6!1s0x864e9f7e43814d33:0x2c012db474b6d6f!8m2!3d32.8859824!4d-96.76881!16s%2Fg%2F11wtk4f4qz!19sChIJM02BQ36fToYRb21LR9sSwAI?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:33:59.026947
LaserAway Dallas,"
8060 Park Ln Ste 110, Dallas, TX 75231, United States",Dallas Core,DFW,+1 469-620-0166,https://www.laseraway.com/locations/tx/dallas/?utm_source=google&utm_medium=organic&utm_campaign=website-link,4.4,586,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/LaserAway+Dallas/data=!4m7!3m6!1s0x80c2b95af6db616f:0x14f4cd88aee58b93!8m2!3d32.8705258!4d-96.7685392!16s%2Fg%2F11dx9g64_g!19sChIJb2Hb9lq5woARk4vlrojN9BQ?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:34:08.821864
Laser Lounge Dallas,"
6803 Hillcrest Ave, Dallas, TX 75205, United States",Dallas Core,DFW,+1 469-868-6031,https://laserloungedallas.com/,5.0,45,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Laser+Lounge+Dallas/data=!4m7!3m6!1s0x864e9fca7f4c135b:0xa476014a79d46b05!8m2!3d32.8486238!4d-96.7871198!16s%2Fg%2F11l_4grwwj!19sChIJWxNMf8qfToYRBWvUeUoBdqQ?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:34:35.070683
Sleek Laser Solutions,"
9667 N Central Expy Suite 108 Inside Mattison Ave Salon Suites & Spa, Dallas, TX 75225, United States",Dallas Core,DFW,+1 214-380-1995,https://sleeklasersolutions.com/dallas/?utm_campaign=gmb,4.9,143,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Sleek+Laser+Solutions/data=!4m7!3m6!1s0x864e9fa4331f7f2d:0xe02891cd84acc82b!8m2!3d32.8788946!4d-96.7713004!16s%2Fg%2F11kr_yww0_!19sChIJLX8fM6SfToYRK8ishM2RKOA?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:34:40.408764
Milan Laser Hair Removal,"
420 E Pleasant Run Rd Suite #370, Cedar Hill, TX 75104, United States",Dallas South,DFW,+1 469-317-1652,https://milanlaser.com/locations/tx/dallas/420-e-pleasant-run-rd?utm_source=gmb&utm_medium=yext,4.9,478,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Milan+Laser+Hair+Removal/data=!4m7!3m6!1s0x864e8d2996e650c5:0xf773725b5d735d5e!8m2!3d32.603836!4d-96.9348655!16s%2Fg%2F11qpkdf05s!19sChIJxVDmlimNToYRXl1zXVtyc_c?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:34:54.617440
Semper Laser,"
11811 Preston Rd #101, Dallas, TX 75230, United States",Dallas Core,DFW,+1 972-779-5862,https://www.semperlaser.com/,4.7,137,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Semper+Laser/data=!4m7!3m6!1s0x864c21df64825a4f:0xd8806c4f3c3a6441!8m2!3d32.9103667!4d-96.8043844!16s%2Fg%2F11tp3vn81q!19sChIJT1qCZN8hTIYRQWQ6PE9sgNg?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:35:29.484722
"Sandra's Electrolysis, Inc.","
6465 E Mockingbird Ln Ste 344, Dallas, TX 75214, United States",Dallas Core,DFW,+1 214-349-9490,https://www.sandraselectrolysis.com/,4.9,164,Electrolysis hair removal service,Show open hours for the week,"https://www.google.com/maps/place/Sandra%27s+Electrolysis,+Inc./data=!4m7!3m6!1s0x864ea1ccca2cdc1d:0x358253751230d196!8m2!3d32.8380279!4d-96.7507858!16s%2Fg%2F1tfg8288!19sChIJHdwsysyhToYRltEwEnVTgjU?authuser=0&hl=en&rclk=1",laser hair removal Dallas TX,2026-03-04T21:36:00.519994
Dallas Center for Dermatology and Aesthetics,"
8201 Preston Rd #350, Dallas, TX 75225, United States",Dallas Core,DFW,+1 214-631-7546,https://www.dallascosmeticderm.com/?utm_source=google&utm_medium=local&utm_campaign=dallas-practice-website,4.9,1280,Dermatologist,Show open hours for the week,https://www.google.com/maps/place/Dallas+Center+for+Dermatology+and+Aesthetics/data=!4m7!3m6!1s0x864c3cc489ff765f:0x703b40d0355c3bc3!8m2!3d32.862701!4d-96.8048371!16s%2Fg%2F1tg5vg3j!19sChIJX3b_icQ8TIYRwztcNdBAO3A?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:36:07.690036
National Laser Institute Med Spa,"
3850 W Northwest Hwy Suite 1100, Dallas, TX 75220, United States",Dallas Core,DFW,+1 800-851-0969,https://nlimedspa.com/book,4.4,325,Medical spa,Show open hours for the week,https://www.google.com/maps/place/National+Laser+Institute+Med+Spa/data=!4m7!3m6!1s0x864e9dc6a1ef1017:0x6187390ba0b72f0!8m2!3d32.86126!4d-96.85168!16s%2Fg%2F1vm7bwb8!19sChIJFxDvocadToYR8HILupBzGAY?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:36:22.738619
Ultimate Image MedSpa,"
4674 McDermott Rd #309, Plano, TX 75024, United States",North Collin,DFW,+1 972-800-2127,https://ultimateimagemedspa.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,4.9,614,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Ultimate+Image+MedSpa/data=!4m7!3m6!1s0x864c3cde4d833d3f:0x47185e0c34e1efaa!8m2!3d33.0937041!4d-96.7944957!16s%2Fg%2F11c1p2wffv!19sChIJPz2DTd48TIYRqu_hNAxeGEc?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:37:09.213514
Dermatology Center of Dallas,"
8230 Walnut Hill Ln Ste 500, Dallas, TX 75231, United States",Dallas Core,DFW,+1 214-739-5821,http://dermcenterofdallas.com/?utm_medium=local&utm_source=google&utm_campaign=yext,4.9,559,Dermatologist,Show open hours for the week,https://www.google.com/maps/place/Dermatology+Center+of+Dallas/data=!4m7!3m6!1s0x864e9fee25601f61:0xfd86c0d13a9d9332!8m2!3d32.8815275!4d-96.7603942!16s%2Fg%2F1th0bvyc!19sChIJYR9gJe6fToYRMpOdOtHAhv0?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:37:19.291520
Removery Tattoo Removal & Fading,"
3839 McKinney Ave #160, Dallas, TX 75204, United States",Dallas Core,DFW,+1 469-772-4799,https://removery.com/tattoo-removal/locations/tx/dfw/dallas-uptown/?rsi=3ecff237-8ef6-40d4-91f5-eb78b0566942,4.9,668,Tattoo removal service,Open · Closes 6 pm,https://www.google.com/maps/place/Removery+Tattoo+Removal+%26+Fading/data=!4m7!3m6!1s0x864e9f799dfc4653:0x630d07464df79c96!8m2!3d32.8090987!4d-96.7956362!16s%2Fg%2F11sdw71tqt!19sChIJU0b8nXmfToYRlpz3TUYHDWM?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:37:36.879001
Hair & Now Electrolysis,"
3317 McKinney Ave #208, Dallas, TX 75204, United States",Dallas Core,DFW,+1 214-865-8345,http://www.hairnowelectrolysis.com/,4.9,33,Hair removal service,Show open hours for the week,https://www.google.com/maps/place/Hair+%26+Now+Electrolysis/data=!4m7!3m6!1s0x864e99a31efc3253:0xe85dbb96c884bb8b!8m2!3d32.8050704!4d-96.7992017!16s%2Fg%2F11jlmhx6qr!19sChIJUzL8HqOZToYRi7uEyJa7Xeg?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:37:41.079787
Noor Laser Med Spa,"
777 Central Expy Suite 1-Z, Richardson, TX 75080, United States",Northeast,DFW,+1 469-857-3030,http://www.noorlasermedspa.com/,4.9,365,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Noor+Laser+Med+Spa/data=!4m7!3m6!1s0x864c1ff11eca6201:0xb9bd9257b1f696b7!8m2!3d32.9419953!4d-96.7411478!16s%2Fg%2F11fqz6jf1y!19sChIJAWLKHvEfTIYRt5b2sVeSvbk?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:37:52.047162
Skinfinity,"
4703 W Lovers Ln, Dallas, TX 75209, United States",Dallas Core,DFW,+1 469-735-0806,https://www.skinfinitydallas.com/,4.7,42,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Skinfinity/data=!4m7!3m6!1s0x864e993156ee4229:0xc5cafee9b2757d5a!8m2!3d32.8514653!4d-96.8293826!16s%2Fg%2F11b6bq_7pz!19sChIJKULuVjGZToYRWn11sun-ysU?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:37:59.432086
Dallas Electrolysis Clinic | DFW,"
14801 Quorum Dr #190, Dallas, TX 75254, United States",Dallas Core,DFW,+1 214-766-8939,https://www.dallaselectrolysisclinic.com/,4.9,43,Electrolysis hair removal service,Show open hours for the week,https://www.google.com/maps/place/Dallas+Electrolysis+Clinic+%7C+DFW/data=!4m7!3m6!1s0x864c209d76fdbb67:0xabd4de93715239ec!8m2!3d32.9490435!4d-96.8260925!16s%2Fg%2F1tfpvntm!19sChIJZ7v9dp0gTIYR7DlScZPe1Ks?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:38:13.095463
LaserAway Dallas Victory Park,"
2401 Victory Park Ln Suite 110, Dallas, TX 75219, United States",Dallas Core,DFW,+1 972-597-7897,https://www.laseraway.com/locations/tx/dallas-victory-park/?utm_source=google&utm_medium=organic&utm_campaign=website-link,5.0,1,,,https://www.google.com/maps/place/LaserAway+Dallas+Victory+Park/data=!4m7!3m6!1s0x864e9923c8c2fddf:0x2ab39da2bd335485!8m2!3d32.788122!4d-96.810011!16s%2Fg%2F11yhf4wghk!19sChIJ3_3CyCOZToYRhVQzvaKdsyo?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:38:18.505722
Astanza Laser,"
1810 S Akard St #500, Dallas, TX 75215, United States",Dallas Core,DFW,+1 800-364-9010,https://www.astanzalaser.com/,4.8,78,Laser equipment supplier,Show open hours for the week,https://www.google.com/maps/place/Astanza+Laser/data=!4m7!3m6!1s0x8640c15e88ed2ddb:0xbe0a388f53e9ccf8!8m2!3d32.76766!4d-96.789601!16s%2Fg%2F1hcbkkt6f!19sChIJ2y3tiF7BQIYR-MzpU484Cr4?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:38:39.044743
EpiCentre Skin Care & Laser Center,"
9101 N Central Expy #500, Dallas, TX 75231, United States",Dallas Core,DFW,+1 214-887-1577,https://www.epicentreskincare.com/,4.8,108,Skin care clinic,Show open hours for the week,https://www.google.com/maps/place/EpiCentre+Skin+Care+%26+Laser+Center/data=!4m7!3m6!1s0x864e9fbfe468a16f:0x691c00a3f9ad3bcf!8m2!3d32.8723858!4d-96.7711903!16s%2Fg%2F1tv3p2nb!19sChIJb6Fo5L-fToYRzzut-aMAHGk?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:38:43.882046
Forever Bare Electrolysis by Erica,"
6464 E NW Hwy Suite 127, Dallas, TX 75214, United States",Dallas Core,DFW,+1 469-494-5840,https://electrolysisbyerica.com/?utm_source=Organic&utm_medium=Google+My+Business&utm_id=Google,5.0,116,Electrolysis hair removal service,Show open hours for the week,https://www.google.com/maps/place/Forever+Bare+Electrolysis+by+Erica/data=!4m7!3m6!1s0x864ea1ea11faf423:0xb925c258cb2bf0a5!8m2!3d32.8575941!4d-96.7536199!16s%2Fg%2F11n7l_zmgm!19sChIJI_T6EeqhToYRpfAry1jCJbk?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:39:26.340820
11:11 Society Aesthetics,"
6050 N Central Expy Suite 100, Unit 118, Dallas, TX 75206, United States",Dallas Core,DFW,+1 469-774-6924,https://1111societyaesthetics.com/,4.9,80,Medical spa,Show open hours for the week,https://www.google.com/maps/place/11:11+Society+Aesthetics/data=!4m7!3m6!1s0x864e99757711f419:0xe506b3bfd927ce46!8m2!3d32.8392376!4d-96.7740896!16s%2Fg%2F11j34hj7jq!19sChIJGfQRd3WZToYRRs4n2b-zBuU?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:39:35.785359
Bella MD,"
6170 Sherry Ln #100, Dallas, TX 75225, United States",Dallas Core,DFW,+1 214-378-6500,http://www.bellamd.com/,4.6,17,Skin care clinic,Show open hours for the week,https://www.google.com/maps/place/Bella+MD/data=!4m7!3m6!1s0x864e9e44d75c4e49:0x2a07c96cf74e00f6!8m2!3d32.8618646!4d-96.804984!16s%2Fg%2F1thk94mw!19sChIJSU5c10SeToYR9gBO92zJByo?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:39:47.879256
Sedo Laser,"
750 N Carroll Ave, Southlake, TX 76092, United States",Premium,DFW,+1 214-686-7826,http://www.sedolaser.com/,4.8,673,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Sedo+Laser/data=!4m7!3m6!1s0x864dd489c092c19b:0xb91df29266a1f8c4!8m2!3d32.9500336!4d-97.1345566!16s%2Fg%2F1hf2nhl6c!19sChIJm8GSwInUTYYRxPihZpLyHbk?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:39:52.481820
"Dtown Laser Tattoo Removal & Aesthetics,LLC","
5510 Abrams Rd #103, Dallas, TX 75214, United States",Dallas Core,DFW,+1 800-774-9058,https://linktr.ee/dtownlasertattooremoval?utm_source=linktree_profile_share&ltsid=60e57eef-1c56-47d1-8027-0f42064ebdbe,5.0,573,Tattoo removal service,Show open hours for the week,"https://www.google.com/maps/place/Dtown+Laser+Tattoo+Removal+%26+Aesthetics,LLC/data=!4m7!3m6!1s0x864e9fddff0f508f:0x918e58c25343e346!8m2!3d32.8534914!4d-96.7522226!16s%2Fg%2F11nxt2tlv_!19sChIJj1AP_92fToYRRuNDU8JYjpE?authuser=0&hl=en&rclk=1",laser hair removal Dallas TX,2026-03-04T21:40:01.913582
Derma-Aesthetic & Laser Center,"
5301 Alpha Rd suite 34 room 48, Dallas, TX 75240, United States",Dallas Core,DFW,+1 214-755-0958,https://www.derma-aesthetic.com/,4.8,23,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Derma-Aesthetic+%26+Laser+Center/data=!4m7!3m6!1s0x864c25b056c0641b:0x58ab66f327db2383!8m2!3d32.9342157!4d-96.8172229!16s%2Fg%2F11c2pvqqfg!19sChIJG2TAVrAlTIYRgyPbJ_Nmq1g?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:40:07.299821
NuYou Hair Removal Solutions - Electrolysis,"
3102 Maple Ave Suite 235, Dallas, TX 75201, United States",Dallas Core,DFW,+1 469-708-6077,https://www.nuyouhairremoval.com/,4.9,37,Electrolysis hair removal service,Show open hours for the week,https://www.google.com/maps/place/NuYou+Hair+Removal+Solutions+-+Electrolysis/data=!4m7!3m6!1s0x864e99aa7d36aed7:0xc2db45c9baa2b8d!8m2!3d32.7991527!4d-96.8079195!16s%2Fg%2F11t2q518qs!19sChIJ1642faqZToYRjSuqm1y0LQw?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:40:12.459476
Bonita Laser & Cosmetic,"
1230 River Bend Dr #130, Dallas, TX 75247, United States",Dallas Core,DFW,+1 214-631-4700,http://beautynicelaser.com/,4.1,50,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Bonita+Laser+%26+Cosmetic/data=!4m7!3m6!1s0x864e9c6ec68a2e61:0x8e1a740e32bff780!8m2!3d32.8167714!4d-96.8631194!16s%2Fg%2F119w5_80s!19sChIJYS6Kxm6cToYRgPe_Mg50Go4?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:40:18.532369
Google Maps can't reach the internet,,Dallas Core,DFW,,,,,,,https://www.google.com/maps/place/Advanced+Skin+Fitness+Medical+Spa+and+CoolSculpting+Center/data=!4m7!3m6!1s0x864e9ecbecb252d3:0x53987094d4ae7a56!8m2!3d32.8737174!4d-96.7713017!16s%2Fg%2F1tlc8gxb!19sChIJ01Ky7MueToYRVnqu1JRwmFM?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:40:25.015468
Pure Spa,"
5555 E Mockingbird Ln Unit 300, Dallas, TX 75206, United States",Dallas Core,DFW,+1 214-827-4200,http://www.purespaandsalon.com/,4.6,324,Spa,Show open hours for the week,https://www.google.com/maps/place/Pure+Spa/data=!4m7!3m6!1s0x864e9f12e4f0863b:0x43a0d64c4b20a92a!8m2!3d32.8374986!4d-96.7737182!16s%2Fg%2F1260cbnjm!19sChIJO4bw5BKfToYRKqkgS0zWoEM?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:40:34.453252
A&M Skin & Laser Clinic LLC,"
300 Decker Dr Suite 310, Irving, TX 75062, United States",Mid-Cities,DFW,+1 214-307-4611,https://amskinandlaser.com/,4.8,105,Skin care clinic,Show open hours for the week,https://www.google.com/maps/place/A%26M+Skin+%26+Laser+Clinic+LLC/data=!4m7!3m6!1s0x864e82c1b10d71e9:0x6df206f94795f16c!8m2!3d32.860829!4d-96.940387!16s%2Fg%2F11b5yvq6lq!19sChIJ6XENscGCToYRbPGVR_kG8m0?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:40:50.226599
The Skin & Body Co. Full Body Waxing & Vagacial Specialist,"
6464 Northwest Hwy #349, Dallas, TX 75214, United States",Dallas Core,DFW,+1 469-841-3138,http://theskinbodyco.com/,5.0,237,Waxing hair removal service,Show open hours for the week,https://www.google.com/maps/place/The+Skin+%26+Body+Co.+Full+Body+Waxing+%26+Vagacial+Specialist/data=!4m7!3m6!1s0xa2a6c3dfb9223ea9:0xc5ca2cee6c8ebee6!8m2!3d32.8561598!4d-96.7519607!16s%2Fg%2F11syrbxt1y!19sChIJqT4iud_DpqIR5r6ObO4sysU?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:40:55.715617
Westlake Dermatology & Cosmetic Surgery - University Park,"
6565 Hillcrest Ave #110, Dallas, TX 75205, United States",Dallas Core,DFW,+1 972-512-4800,https://www.westlakedermatology.com/dermatology-services-dallas/?utm_source=google&utm_medium=local&utm_campaign=wdwes,4.4,160,Dermatologist,Show open hours for the week,https://www.google.com/maps/place/Westlake+Dermatology+%26+Cosmetic+Surgery+-+University+Park/data=!4m7!3m6!1s0x864e9f9f365ebe4b:0x11932c545153c674!8m2!3d32.8463844!4d-96.7872707!16s%2Fg%2F11j0bvxm87!19sChIJS75eNp-fToYRdMZTUVQskxE?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:41:01.987780
Beverly Hills Hair Free Dallas,"
5510 Abrams Rd Suite 118 courtyard 3, Dallas, TX 75214, United States",Dallas Core,DFW,+1 972-886-5921,https://www.beverlyhillshairfreedallas.com/,5.0,3,Electrolysis hair removal service,Show open hours for the week,https://www.google.com/maps/place/Beverly+Hills+Hair+Free+Dallas/data=!4m7!3m6!1s0x864e9f8cd659a3f7:0x4075c303bba36a02!8m2!3d32.8534988!4d-96.7520801!16s%2Fg%2F11y8s0kjwb!19sChIJ96NZ1oyfToYRAmqjuwPDdUA?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:42:04.427625
Skin Laundry - Lakewood,"
6406 Gaston Ave, Dallas, TX 75214, United States",Dallas Core,DFW,+1 469-694-2954,https://www.skinlaundry.com/locations/lakewood,4.5,209,Skin care clinic,Show open hours for the week,https://www.google.com/maps/place/Skin+Laundry+-+Lakewood/data=!4m7!3m6!1s0x864e9f98e2161905:0x3a3f2225dfbcd70f!8m2!3d32.813892!4d-96.752432!16s%2Fg%2F11t_lh432s!19sChIJBRkW4pifToYRD9e83yUiPzo?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:42:41.838026
Beauty By Rose,"
735 N Westmoreland Rd FF-102, Dallas, TX 75211, United States",Dallas Core,DFW,+1 469-544-5203,https://yourbeautybyrose.com/,5.0,145,Skin care clinic,Show open hours for the week,https://www.google.com/maps/place/Beauty+By+Rose/data=!4m7!3m6!1s0x864e9b8b4680bf97:0x2109008fcec005f7!8m2!3d32.750956!4d-96.8751368!16s%2Fg%2F11xw4969vh!19sChIJl7-ARoubToYR9wXAzo8ACSE?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:43:02.181639
Sugaring NYC Organic Waxing - Lower Greenville,"
1917 Greenville Ave #120, Dallas, TX 75206, United States",Dallas Core,DFW,+1 469-620-2066,https://www.sugaringnyc.com/locations/sugaring-nyc-lower-greenville/,4.9,610,Waxing hair removal service,Show open hours for the week,https://www.google.com/maps/place/Sugaring+NYC+Organic+Waxing+-+Lower+Greenville/data=!4m7!3m6!1s0x864e9f9956dd6ee5:0x96ae0a6b87343f7!8m2!3d32.814018!4d-96.7706204!16s%2Fg%2F11t9h99w6t!19sChIJ5W7dVpmfToYR90NzuKbgagk?authuser=0&hl=en&rclk=1,laser hair removal Dallas TX,2026-03-04T21:43:07.629660
