name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at
Cottonwood Dental Group,"
6660 Timberline Rd # 130, Highlands Ranch, CO 80130, United States",South,Denver,+1 303-694-9740,https://www.cottonwooddentalgroup.com/?UTM_source=GMB_listing&UTM_medium=organic,4.8,161,Dentist,Show open hours for the week,https://www.google.com/maps/place/Cottonwood+Dental+Group/data=!4m7!3m6!1s0x876c84f41202544d:0xd6772cdd247da8c!8m2!3d39.5419449!4d-104.9108072!16s%2Fg%2F1tdq6hrk!19sChIJTVQCEvSEbIcRjNpH0s1yZw0?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:40:42.971556
"Joseph M. Catalano, DDS, PC","
10450 Park Meadows Dr #308, Lone Tree, CO 80124, United States",South,Denver,+1 303-768-8222,http://www.catalanooralsurgery.com/,4.8,121,Oral surgeon,Show open hours for the week,"https://www.google.com/maps/place/Joseph+M.+Catalano,+DDS,+PC/data=!4m7!3m6!1s0x876c853e23b860c1:0xcec009813da5f507!8m2!3d39.5375952!4d-104.873768!16s%2Fg%2F1vzv44hw!19sChIJwWC4Iz6FbIcRB_WlPYEJwM4?authuser=0&hl=en&rclk=1",dentist Lone Tree CO,2026-03-02T14:40:55.413806
Colorado Kids Pediatric Dentistry - Lone Tree,"
9227 Lincoln Ave #100, Lone Tree, CO 80124, United States",South,Denver,+1 720-500-3843,https://www.ckpd.com/locations/lone-tree-co/?utm_source=google.com&utm_medium=business+profile&utm_campaign=,4.8,94,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Colorado+Kids+Pediatric+Dentistry+-+Lone+Tree/data=!4m7!3m6!1s0x876c9af80b2df965:0x2bbe0a5bfc00c88d!8m2!3d39.5382286!4d-104.8836259!16s%2Fg%2F1260xlf3x!19sChIJZfktC_iabIcRjcgA_FsKvis?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:41:11.769098
Total Orthodontics: Lone Tree,"
10450 Park Meadows Dr #300, Lone Tree, CO 80124, United States",South,Denver,+1 303-779-0565,https://total-orthodontics.com/,5.0,911,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Total+Orthodontics:+Lone+Tree/data=!4m7!3m6!1s0x876c8513c4b7e257:0x238851c03b759d85!8m2!3d39.5375763!4d-104.8737278!16s%2Fg%2F1tf60sh_!19sChIJV-K3xBOFbIcRhZ11O8BRiCM?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:41:28.622577
Young Family & Cosmetic Dentistry,"
9137 E Mineral Cir Ste180, Centennial, CO 80112, United States",South,Denver,+1 303-759-9535,http://topdentistdenver.com/,4.9,589,Dentist,Show open hours for the week,https://www.google.com/maps/place/Young+Family+%26+Cosmetic+Dentistry/data=!4m7!3m6!1s0x876c8684c17e0ec9:0x519868e219201639!8m2!3d39.5767228!4d-104.8832501!16s%2Fg%2F1tt0rmdg!19sChIJyQ5-wYSGbIcRORYgGeJomFE?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:41:38.428371
Dr. Richard D. Nock DDS,"
9894 Rosemont Ave, Lone Tree, CO 80124, United States",South,Denver,+1 303-758-2244,https://nockdentalgroup.com/,5.0,17,Dentist,,https://www.google.com/maps/place/Dr.+Richard+D.+Nock+DDS/data=!4m7!3m6!1s0x876c851d0056f9ad:0x25f5dc4292114569!8m2!3d39.537712!4d-104.8887329!16s%2Fg%2F1td1vym3!19sChIJrflWAB2FbIcRaUURkkLc9SU?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:42:03.249331
RidgeGate Endodontics,"
10107 RidgeGate Pkwy Suite G020, Lone Tree, CO 80124, United States",South,Denver,+1 720-507-2241,http://www.ridgegateendo.com/,5.0,94,Endodontist,Show open hours for the week,https://www.google.com/maps/place/RidgeGate+Endodontics/data=!4m7!3m6!1s0x876c85030deb44ad:0xdfee2e728458afae!8m2!3d39.5304578!4d-104.8707308!16s%2Fg%2F11k0v_5mxg!19sChIJrUTrDQOFbIcRrq9YhHIu7t8?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:42:16.462063
"Dr. Joseph P. O’Leary, DDS","
7430 Park Meadows Dr #100, Lone Tree, CO 80124, United States",South,Denver,+1 303-790-2323,https://www.parkmeadowsdentalgroup.com/,5.0,9,Cosmetic dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Joseph+P.+O%E2%80%99Leary,+DDS/data=!4m7!3m6!1s0x876c844f7213a479:0x4bdc904f0d447de9!8m2!3d39.5604199!4d-104.9023397!16s%2Fg%2F1tjdxd6t!19sChIJeaQTck-EbIcR6X1EDU-Q3Es?authuser=0&hl=en&rclk=1",dentist Lone Tree CO,2026-03-02T14:42:28.804047
Dr. Angela Osborn,"
9105 Kimmer Dr, Lone Tree, CO 80124, United States",South,Denver,+1 303-799-9993,https://osborndental.com/,4.8,22,Dentist,,https://www.google.com/maps/place/Dr.+Angela+Osborn/data=!4m7!3m6!1s0x876c85a8fa4fffff:0x18c83c13307c335a!8m2!3d39.5528555!4d-104.8828156!16s%2Fg%2F11p079r212!19sChIJ__9P-qiFbIcRWjN8MBM8yBg?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:42:59.910246
i-Orthodontics,"
10463 Park Meadows Dr STE 206, Lone Tree, CO 80124, United States",South,Denver,+1 303-662-9000,https://www.i-ortho.com/,5.0,556,Orthodontist,Closed · Opens 8 am,https://www.google.com/maps/place/i-Orthodontics/data=!4m7!3m6!1s0x876c85124578ad07:0x78d80f8256fc10fa!8m2!3d39.5389564!4d-104.8728129!16s%2Fg%2F11y76t8lr!19sChIJB614RRKFbIcR-hD8VoIP2Hg?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:43:16.143788
Allegro Dental Center,"
2 Inverness Dr E STE 203, Centennial, CO 80112, United States",South,Denver,+1 303-282-7000,http://www.allegrodentalcenter.com/,5.0,289,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Allegro+Dental+Center/data=!4m7!3m6!1s0x876c7e806045a067:0x5e92b080b7d84416!8m2!3d39.5675508!4d-104.865008!16s%2Fg%2F11b6v0105v!19sChIJZ6BFYIB-bIcRFkTYt4Cwkl4?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:43:32.016984
Colorado Wellness Dentistry,"
9085 E Mineral Cir STE 220, Centennial, CO 80112, United States",South,Denver,+1 303-798-1068,http://coloradowellnessdentistry.com/,5.0,149,Dentist,Show open hours for the week,https://www.google.com/maps/place/Colorado+Wellness+Dentistry/data=!4m7!3m6!1s0x876c85ce9424f33d:0x6d2d15f745174771!8m2!3d39.5765567!4d-104.8851308!16s%2Fg%2F1th0yvmx!19sChIJPfMklM6FbIcRcUcXRfcVLW0?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:43:44.420504
Zephyr Dental Implant and Surgery Center,"
10375 Park Meadows Dr Suite 150, Lone Tree, CO 80124, United States",South,Denver,+1 303-381-8399,http://zephyrfullarch.com/,5.0,7,Dental implants provider,Show open hours for the week,https://www.google.com/maps/place/Zephyr+Dental+Implant+and+Surgery+Center/data=!4m7!3m6!1s0x876c8510ace06c0d:0x1d4ece867ef18694!8m2!3d39.5395875!4d-104.8716306!16s%2Fg%2F11vyr7j_f_!19sChIJDWzgrBCFbIcRlIbxfobOTh0?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:44:01.852850
Foundation Implants & Periodontics,"
8683 Lincoln Ave # 210, Lone Tree, CO 80124, United States",South,Denver,+1 303-799-3949,http://foundationimplants.com/,4.7,48,Dental implants provider,Show open hours for the week,https://www.google.com/maps/place/Foundation+Implants+%26+Periodontics/data=!4m7!3m6!1s0x876c851cf12da427:0x37a79d8ebee02df5!8m2!3d39.536853!4d-104.888287!16s%2Fg%2F1tnpfy9b!19sChIJJ6Qt8RyFbIcR9S3gvo6dpzc?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:44:21.058398
"Paul Bell, DDS","
8683 Lincoln Ave #200, Lone Tree, CO 80124, United States",South,Denver,+1 303-557-2206,https://www.almeidabelldental.com/?utm_source=GoogleBusinessProfile&utm_medium=Organic&utm_campaign=WebsitePaulBell,5.0,1,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Paul+Bell,+DDS/data=!4m7!3m6!1s0x876c851cf12da427:0x441a7b5b8655279c!8m2!3d39.5368764!4d-104.8883806!16s%2Fg%2F1tykvwpk!19sChIJJ6Qt8RyFbIcRnCdVhlt7GkQ?authuser=0&hl=en&rclk=1",dentist Lone Tree CO,2026-03-02T14:44:34.641620
Oral Surgery of the Rockies,"
8671 S Quebec St Suite 100, Highlands Ranch, CO 80130, United States",South,Denver,+1 303-791-3232,https://oralsurgeryoftherockies.com/,4.9,702,Oral surgeon,Show open hours for the week,https://www.google.com/maps/place/Oral+Surgery+of+the+Rockies/data=!4m7!3m6!1s0x876c844442b23f53:0x367624695988a4eb!8m2!3d39.5599034!4d-104.9081807!16s%2Fg%2F11cjj4z8k3!19sChIJUz-yQkSEbIcR66SIWWkkdjY?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:44:44.917230
Link Dental,"
9085 E Mineral Cir STE 350, Centennial, CO 80112, United States",South,Denver,+1 303-502-9122,https://www.linkdentalcolorado.com/,5.0,227,Dentist,Show open hours for the week,https://www.google.com/maps/place/Link+Dental/data=!4m7!3m6!1s0x876c85cef2729a39:0xbd9b70e7feaabfd3!8m2!3d39.5762811!4d-104.8851962!16s%2Fg%2F1hc4xxkm9!19sChIJOZpy8s6FbIcR07-q_udwm70?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:44:59.659277
"Dr. Scott Peppler, DMD","
7430 Park Meadows Dr, Lone Tree, CO 80124, United States",South,Denver,+1 303-790-2323,https://www.parkmeadowsdentalgroup.com/,5.0,8,Cosmetic dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Scott+Peppler,+DMD/data=!4m7!3m6!1s0x876c844f7213a479:0xa1d04f221253a214!8m2!3d39.5604199!4d-104.9023397!16s%2Fg%2F1td6bcd3!19sChIJeaQTck-EbIcRFKJTEiJP0KE?authuser=0&hl=en&rclk=1",dentist Lone Tree CO,2026-03-02T14:45:16.800435
Sierk Children's Dentistry - Highlands Ranch,"
6660 Timberline Rd #240, Highlands Ranch, CO 80130, United States",South,Denver,+1 303-865-4066,https://www.sierkchildrensdentistry.com/?utm_source=local&utm_medium=organic&utm_campaign=gbp_home_highlands,4.9,125,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Sierk+Children%27s+Dentistry+-+Highlands+Ranch/data=!4m7!3m6!1s0x876c84f41202544d:0x82a00ff1a6aa3f54!8m2!3d39.5418957!4d-104.910698!16s%2Fg%2F1tdnxd7g!19sChIJTVQCEvSEbIcRVD-qpvEPoII?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:45:30.475120
Christiansen Dental,"
9085 E Mineral Cir STE 160, Centennial, CO 80112, United States",South,Denver,+1 303-790-9323,https://christiansendental.net/?utm_source=google&utm_medium=local&utm_campaign=gmb,4.8,149,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Christiansen+Dental/data=!4m7!3m6!1s0x876c85ceb68bc73f:0x5cf369a648fda!8m2!3d39.5764856!4d-104.8852365!16s%2Fg%2F1tcxdptl!19sChIJP8eLts6FbIcR2o9kmjbPBQA?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:45:45.097843
Comfort Dental Kids - Centennial,"
8223 S Quebec St O, Centennial, CO 80112, United States",South,Denver,+1 720-343-3668,https://comfortdental.com/office/co-kids-centennial/,4.4,870,Pediatric dentist,,https://www.google.com/maps/place/Comfort+Dental+Kids+-+Centennial/data=!4m7!3m6!1s0x876c8447fa551719:0xb46a95f17bea96a9!8m2!3d39.5665864!4d-104.9074356!16s%2Fg%2F1td616qk!19sChIJGRdV-keEbIcRqZbqe_GVarQ?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:45:56.020499
Affordable Dentures & Implants,"
9619 E County Line Rd Suite E, Centennial, CO 80112, United States",South,Denver,+1 720-973-7051,https://www.affordabledentures.com/locations/co/centennial?utm_source=GMB&utm_medium=Organic_Listing&utm_campaign=36448,4.9,66,Dentist,Show open hours for the week,https://www.google.com/maps/place/Affordable+Dentures+%26+Implants/data=!4m7!3m6!1s0x876c8596fea36a8f:0xf99c6dc1be668e19!8m2!3d39.5679237!4d-104.8754673!16s%2Fg%2F11y47yh40j!19sChIJj2qj_paFbIcRGY5mvsFtnPk?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:46:09.749059
Sunshine Dental Anesthesia,"
8683 Lincoln Ave, Lone Tree, CO 80124, United States",South,Denver,+1 720-440-2548,https://www.sunshineda.com/,5.0,12,Dentist,Show open hours for the week,https://www.google.com/maps/place/Sunshine+Dental+Anesthesia/data=!4m7!3m6!1s0x876b8bbd8f48a9a9:0xdf8aaf5287593fff!8m2!3d39.5369338!4d-104.8882437!16s%2Fg%2F11j4q25061!19sChIJqalIj72La4cR_z9Zh1Kvit8?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:46:30.099857
Open and Affordable Dental,"
9025 E Mineral Cir STE 102, Centennial, CO 80112, United States",South,Denver,+1 303-351-1499,https://www.openandaffordable.com/locations/centennial-co,4.8,60,Dentist,Show open hours for the week,https://www.google.com/maps/place/Open+and+Affordable+Dental/data=!4m7!3m6!1s0x876c85c7b109ae83:0x50044d2eb1873fdf!8m2!3d39.5752733!4d-104.8852402!16s%2Fg%2F11vs0vkdrn!19sChIJg64JsceFbIcR3z-HsS5NBFA?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:47:00.035787
Dr. Adam Almeida,"
8683 Lincoln Ave #200, Lone Tree, CO 80124, United States",South,Denver,+1 303-557-2206,https://www.almeidabelldental.com/meet-dr-adam-almeida/,5.0,,Dentist,,https://www.google.com/maps/place/Dr.+Adam+Almeida/data=!4m7!3m6!1s0x876c851cf129fcf1:0x3463a79ea3763e54!8m2!3d39.5368647!4d-104.888334!16s%2Fg%2F11qgb7jmmb!19sChIJ8fwp8RyFbIcRVD52o56nYzQ?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:47:13.903764
"Kevin M. Christ, DMD","
9085 E Mineral Cir STE 155, Centennial, CO 80112, United States",South,Denver,+1 303-792-9100,http://dentistcentennial.com/,4.8,224,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Kevin+M.+Christ,+DMD/data=!4m7!3m6!1s0x876c85ceb68bc73f:0x1dc2e1d926e83355!8m2!3d39.576558!4d-104.8851158!16s%2Fg%2F1tf6xvfp!19sChIJP8eLts6FbIcRVTPoJtnhwh0?authuser=0&hl=en&rclk=1",dentist Lone Tree CO,2026-03-02T14:47:30.041230
Brockman Family Dentistry,"
11949 Lioness Way Suite 200, Parker, CO 80134, United States",South,Denver,+1 303-799-4333,http://www.brockmanfamilydentistry.com/,5.0,130,Dentist,Show open hours for the week,https://www.google.com/maps/place/Brockman+Family+Dentistry/data=!4m7!3m6!1s0x876c8513c4b7e257:0xddbc343d3844c8c3!8m2!3d39.53511!4d-104.850501!16s%2Fg%2F1tq8k12r!19sChIJV-K3xBOFbIcRw8hEOD00vN0?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:47:40.815478
Bloom Orthodontics,"
11949 Lioness Way Suite 100, Parker, CO 80134, United States",South,Denver,+1 720-743-0700,http://bloomsmiles.com/,5.0,117,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Bloom+Orthodontics/data=!4m7!3m6!1s0x876c85db93482779:0xfbf6c2522c4e5e36!8m2!3d39.53511!4d-104.850501!16s%2Fg%2F11qh3_bmkb!19sChIJeSdIk9uFbIcRNl5OLFLC9vs?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:47:53.287551
Leins Leo T DDS,"
9695 S Yosemite St # 327, Lone Tree, CO 80124, United States",South,Denver,+1 303-671-0761,https://lonetreedentalassociates.com/,2.3,3,Dentist,,https://www.google.com/maps/place/Leins+Leo+T+DDS/data=!4m7!3m6!1s0x876c85035eb4c04d:0xa8fae8c916793278!8m2!3d39.5403324!4d-104.8863066!16s%2Fg%2F1tr9nxnz!19sChIJTcC0XgOFbIcReDJ5Fsno-qg?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:48:25.127475
"Sandra C. Ambida, D.M.D","
9695 S Yosemite St # 225, Lone Tree, CO 80124, United States",South,Denver,+1 303-790-8338,http://www.ambidadental.com/,5.0,1,Dentist,,"https://www.google.com/maps/place/Sandra+C.+Ambida,+D.M.D/data=!4m7!3m6!1s0x876c8504a13a935d:0x82489c9754f3cd58!8m2!3d39.5403389!4d-104.8862596!16s%2Fg%2F1262s86bc!19sChIJXZM6oQSFbIcRWM3zVJecSII?authuser=0&hl=en&rclk=1",dentist Lone Tree CO,2026-03-02T14:48:57.076437
"Shayna Sengewalt, DDS","
7430 Park Meadows Dr #100, Lone Tree, CO 80124, United States",South,Denver,+1 303-790-2323,,4.8,,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Shayna+Sengewalt,+DDS/data=!4m7!3m6!1s0x876c844f0cd00001:0x3ce433e4043fc463!8m2!3d39.5604199!4d-104.9023397!16s%2Fg%2F11rwxf_k08!19sChIJAQDQDE-EbIcRY8Q_BOQz5Dw?authuser=0&hl=en&rclk=1",dentist Lone Tree CO,2026-03-02T14:49:13.176555
Miller Melissa a DDS,"
10450 Park Meadows Dr #300, Lone Tree, CO 80124, United States",South,Denver,+1 303-779-0565,,1.0,1,Dentist,,https://www.google.com/maps/place/Miller+Melissa+a+DDS/data=!4m7!3m6!1s0x876c8513c4b7e257:0x39e09b9fe14442b6!8m2!3d39.5375952!4d-104.873768!16s%2Fg%2F1261sj8ly!19sChIJV-K3xBOFbIcRtkJE4Z-b4Dk?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:49:28.680621
Jeffrey S Tatarin DDS Family Biological Dentistry and Implants,"
9025 E Mineral Cir STE 101, Centennial, CO 80112, United States",South,Denver,+1 303-799-1525,https://tatarindental.com/,5.0,155,Dentist,Show open hours for the week,https://www.google.com/maps/place/Jeffrey+S+Tatarin+DDS+Family+Biological+Dentistry+and+Implants/data=!4m7!3m6!1s0x876c85ceb68bc73f:0xe8d3fe2f10089db9!8m2!3d39.5752799!4d-104.8852597!16s%2Fg%2F1td0bf8x!19sChIJP8eLts6FbIcRuZ0IEC_-0-g?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:49:44.920522
Centennial Dentistry,"
125 Inverness Dr E Ste 350, Englewood, CO 80112, United States",South,Denver,+1 303-723-0446,https://centennial-dentistry.com/,4.9,67,Dentist,Show open hours for the week,https://www.google.com/maps/place/Centennial+Dentistry/data=!4m7!3m6!1s0x876c855f9584ad9b:0xce4906aa730aef64!8m2!3d39.5810795!4d-104.8664637!16s%2Fg%2F11k43j496c!19sChIJm62ElV-FbIcRZO8Kc6oGSc4?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:50:31.217073
5280 Pediatric Dentistry,"
11960 Lioness Way #170, Parker, CO 80134, United States",South,Denver,+1 303-601-5280,http://5280pediatricdentistry.com/,4.9,391,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/5280+Pediatric+Dentistry/data=!4m7!3m6!1s0x876c8512456c2f2f:0xf370e5ce93f88d1a!8m2!3d39.534063!4d-104.84999!16s%2Fg%2F11bv2ls61l!19sChIJLy9sRRKFbIcRGo34k87lcPM?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:50:44.194354
Brandon Linn Orthodontics,"
6660 Timberline Rd #260, Highlands Ranch, CO 80130, United States",South,Denver,+1 303-228-5186,https://blortho.com/,5.0,412,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Brandon+Linn+Orthodontics/data=!4m7!3m6!1s0x876c84f4120207a7:0x2f7b07349ebe6c5b!8m2!3d39.5418957!4d-104.910698!16s%2Fg%2F11_pmbkfc!19sChIJpwcCEvSEbIcRW2y-njQHey8?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:51:16.797037
Dr. Lauren Kight,"
9227 Lincoln Ave, Lone Tree, CO 80124, United States",South,Denver,+1 720-943-2153,,5.0,1,Dentist,,https://www.google.com/maps/place/Dr.+Lauren+Kight/data=!4m7!3m6!1s0x876c851b1f0117d5:0x41d9fa2ac1613258!8m2!3d39.5382652!4d-104.8836059!16s%2Fg%2F11tn9kpnpd!19sChIJ1RcBHxuFbIcRWDJhwSr62UE?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:51:38.272680
James Fischer,"
10461 Park Meadows Dr STE 101, Lone Tree, CO 80124, United States",South,Denver,+1 720-923-2877,,1.0,1,Dentist,,https://www.google.com/maps/place/James+Fischer/data=!4m7!3m6!1s0x876c85125d541db7:0x11772be9f11f2308!8m2!3d39.5398485!4d-104.8724392!16s%2Fg%2F11qgb7sh3z!19sChIJtx1UXRKFbIcRCCMf8ekrdxE?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:51:55.589248
"Dr. Ilya Dayn, DMD","
2 Inverness Dr E STE 203, Centennial, CO 80112, United States",South,Denver,+1 303-282-7000,http://www.allegrodentalcenter.com/,4.3,13,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Ilya+Dayn,+DMD/data=!4m7!3m6!1s0x876c7d12321b800d:0x27528704a9d9e511!8m2!3d39.5672735!4d-104.8651042!16s%2Fg%2F1tdkbkm2!19sChIJDYAbMhJ9bIcREeXZqQSHUic?authuser=0&hl=en&rclk=1",dentist Lone Tree CO,2026-03-02T14:52:08.943619
Dr. Anmol Dhaliwal,"
10000 Commons St, Lone Tree, CO 80124, United States",South,Denver,+1 303-790-8080,,4.8,,Dentist,,https://www.google.com/maps/place/Dr.+Anmol+Dhaliwal/data=!4m7!3m6!1s0x876c8510b0d00001:0x9a22c98938db490f!8m2!3d39.5356717!4d-104.8794401!16s%2Fg%2F11rwxg2fss!19sChIJAQDQsBCFbIcRD0nbOInJIpo?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:52:20.127002
Dr. Christopher Baer,"
9695 S Yosemite St # 327, Lone Tree, CO 80124, United States",South,Denver,+1 303-557-6453,https://www.baerdental.com/our-practice/dr-baer/,5.0,,Dentist,,https://www.google.com/maps/place/Dr.+Christopher+Baer/data=!4m7!3m6!1s0x876c8504a0bd0651:0xd6f5ab6265ebb072!8m2!3d39.5403448!4d-104.8862717!16s%2Fg%2F11qgb7p30v!19sChIJUQa9oASFbIcRcrDrZWKr9dY?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:52:34.688742
DTC Dental Study Club - Denver,"
10450 Park Meadows Dr, Lone Tree, CO 80124, United States",South,Denver,+1 303-594-4621,https://dtcdentalstudyclub.com/,5.0,1,Club,,https://www.google.com/maps/place/DTC+Dental+Study+Club+-+Denver/data=!4m7!3m6!1s0x876c8565b4848c2d:0x1969e089b635e86d!8m2!3d39.5376069!4d-104.873693!16s%2Fg%2F11h9lhr1ty!19sChIJLYyEtGWFbIcRbeg1tongaRk?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:52:54.050934
Elizabeth Trepka,"
9400 Station St Suite 175, Lone Tree, CO 80124, United States",South,Denver,+1 303-779-2797,https://willowcreekdds.com/team/,4.8,,Dentist,,https://www.google.com/maps/place/Elizabeth+Trepka/data=!4m7!3m6!1s0x876c850c929eaf1d:0x6081aaa2834782b9!8m2!3d39.5452105!4d-104.8709813!16s%2Fg%2F11rwxg2jr5!19sChIJHa-ekgyFbIcRuYJHg6KqgWA?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:53:10.482073
Comfort Dental Braces - Centennial,"
8223 S Quebec St O, Centennial, CO 80112, United States",South,Denver,+1 303-220-0550,https://comfortdental.com/office/co-braces-south-centennial/?utm_source=google&utm_medium=organic&utm_campaign=Yext,4.9,460,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Comfort+Dental+Braces+-+Centennial/data=!4m7!3m6!1s0x876c858daaba86cb:0x958de917d09a374a!8m2!3d39.5674433!4d-104.9074064!16s%2Fg%2F11j67xn_r0!19sChIJy4a6qo2FbIcRSjea0BfpjZU?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:53:27.679063
Prescription Lock Llc,"
9105 Kimmer Dr, Lone Tree, CO 80124, United States",South,Denver,+1 720-335-6664,,4.8,,Dentist,,https://www.google.com/maps/place/Prescription+Lock+Llc/data=!4m7!3m6!1s0x876c85a8e4bb6603:0x53cb275303669ed7!8m2!3d39.5528857!4d-104.8828777!16s%2Fg%2F1tmqgpyj!19sChIJA2a75KiFbIcR155mA1Mny1M?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:53:38.504614
Dr. Sarah D. Parsons,"
6660 Timberline Rd # 130, Highlands Ranch, CO 80130, United States",South,Denver,+1 303-694-9740,http://www.cottonwooddentalgroup.com/,5.0,1,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Sarah+D.+Parsons/data=!4m7!3m6!1s0x876c84f41202544d:0x8e232fcbf19d7132!8m2!3d39.5419941!4d-104.9109164!16s%2Fg%2F1tdks8_j!19sChIJTVQCEvSEbIcRMnGd8csvI44?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:53:47.455111
"Dr. Curtis G. Lee, DMD","
10461 Park Meadows Dr Building 4, Suite 101, Lone Tree, CO 80124, United States",South,Denver,+1 303-534-2626,http://metrodentalcare.com/,1.0,,Dentist,,"https://www.google.com/maps/place/Dr.+Curtis+G.+Lee,+DMD/data=!4m7!3m6!1s0x876c851394984e05:0xffa6b9a15a7f9497!8m2!3d39.5398285!4d-104.8724159!16s%2Fg%2F1tdy9kj3!19sChIJBU6YlBOFbIcRl5R_WqG5pv8?authuser=0&hl=en&rclk=1",dentist Lone Tree CO,2026-03-02T14:53:56.868066
"Gregory G. Farthing, DDS MSD PC","
10461 Park Meadows Dr STE 102, Lone Tree, CO 80124, United States",South,Denver,+1 303-753-1717,http://www.farthingperio.com/,4.3,3,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Gregory+G.+Farthing,+DDS+MSD+PC/data=!4m7!3m6!1s0x876c91fb0c319f89:0xd76be2f3f30860ff!8m2!3d39.539836!4d-104.872419!16s%2Fg%2F113f7b73w!19sChIJiZ8xDPuRbIcR_2AI8_Pia9c?authuser=0&hl=en&rclk=1",dentist Lone Tree CO,2026-03-02T14:54:05.223686
South Denver Endodontics - Root Canal Specialists,"
10450 Park Meadows Dr Suite #305, Lone Tree, CO 80124, United States",South,Denver,+1 303-968-1350,http://southdenverendodontics.com/?utm_source=GMB&utm_medium=organic&utm_campaign=DevOptimization&utm_content=Website,5.0,1,Endodontist,Show open hours for the week,https://www.google.com/maps/place/South+Denver+Endodontics+-+Root+Canal+Specialists/data=!4m7!3m6!1s0x876c8591fbf11821:0x72b0e6b9dcbf4726!8m2!3d39.5376069!4d-104.873693!16s%2Fg%2F11sq0zkdwb!19sChIJIRjx-5GFbIcRJke_3LnmsHI?authuser=0&hl=en&rclk=1,dentist Lone Tree CO,2026-03-02T14:54:16.046708
