segment,segment_name,name,address,city,state,phone,website,rating,review_count,categories,hours,google_maps_url,neighborhood,has_website,search_term,vertical,scraped_at,place_id
0,Excluded (Chain/Bad),Elevated Auto & Collision,"323 N Loop W, Houston, TX 77008",Houston,Texas,(713) 393-7802,http://www.elevatedautotx.com/,5,170,"Auto body shop, Auto painting, Auto repair shop, Car inspection station, Car repair and maintenance service, Mechanic, Smog inspection station, Vehicle inspection service",Monday: 8 AM to 6 PM | Tuesday: 8 AM to 6 PM | Wednesday: 8 AM to 6 PM | Thursday: 8 AM to 6 PM | Friday: 8 AM to 6 PM | Saturday: 8 AM to 3 PM | Sunday: Closed,https://www.google.com/maps/search/?api=1&query=Elevated%20Auto%20%26%20Collision&query_place_id=ChIJ1Q5JJP3HQIYRQRkw0bNKwg0,Greater Heights,yes,auto repair shop,auto_repair,2026-03-11T16:22:18.897Z,ChIJ1Q5JJP3HQIYRQRkw0bNKwg0
0,Excluded (Chain/Bad),First Class Auto Body,"3002 N Civic Center Plaza, Scottsdale, AZ 85251, USA",Phoenix,AZ,(480) 771-7967,https://www.firstclassautobodyaz.com/,4.9,363,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=11525485820244011525&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Phoenix, AZ",auto_repair,2026-03-11T15:48:44.895955,ChIJf0SBWtsLK4cRBSpy80nA8p8
0,Excluded (Chain/Bad),JW Auto Care,"3011 N 73rd St #101, Scottsdale, AZ 85251, USA",Phoenix,AZ,(480) 947-4687,http://jwautocare.com/,4.9,782,"tire_shop, medical_clinic, auto_parts_store, car_repair, store, service, health, point_of_interest, establishment",Monday: 7:00 AM – 5:30 PM | Tuesday: 7:00 AM – 5:30 PM | Wednesday: 7:00 AM – 5:30 PM | Thursday: 7:00 AM – 5:30 PM | Friday: 7:00 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=6536142316422528022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Scottsdale, AZ",auto_repair,2026-03-11T15:48:49.865266,ChIJk5XgUsMLK4cRFnzDi84KtVo
0,Excluded (Chain/Bad),Car Repair Company,"2918 N Scottsdale Rd, Scottsdale, AZ 85251, USA",Phoenix,AZ,(480) 949-7777,http://www.carrepairco.com/,4.9,173,"car_repair, service, point_of_interest, establishment",Monday: 7:30 AM – 5:00 PM | Tuesday: 7:30 AM – 5:00 PM | Wednesday: 7:30 AM – 5:00 PM | Thursday: 7:30 AM – 5:00 PM | Friday: 7:30 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=11986176038243613349&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Scottsdale, AZ",auto_repair,2026-03-11T15:48:49.865285,ChIJpxsCON0LK4cRpTrP7plzV6Y
0,Excluded (Chain/Bad),Scottsdale Car Care & Speed Shop,"9550 N 90th St Bldg D101, Scottsdale, AZ 85258, USA",Phoenix,AZ,(480) 284-5488,https://scottsdalespeed.com/,4.9,193,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=15765433123712357713&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Scottsdale, AZ",auto_repair,2026-03-11T15:48:49.865302,ChIJOxzb09V1K4cRUVUNreURyto
0,Excluded (Chain/Bad),John Jay Automotive,"14885 N 83rd Pl STE 107, Scottsdale, AZ 85260, USA",Phoenix,AZ,(480) 390-6699,https://www.johnjayautomotive.com/,4.9,223,"chauffeur_service, transportation_service, car_repair, service, point_of_interest, establishment",Monday: Closed | Tuesday: Closed | Wednesday: 7:30 AM – 5:30 PM | Thursday: 7:30 AM – 5:30 PM | Friday: Closed | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=11954871544519356829&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Scottsdale, AZ",auto_repair,2026-03-11T15:48:49.865309,ChIJB2QAZ7R1K4cRnXGAglQ86KU
0,Excluded (Chain/Bad),"Vinson/Haas Automotive, Inc.","7123 E Earll Dr, Scottsdale, AZ 85251, USA",Phoenix,AZ,(480) 946-7155,http://mikevinsonauto.com/,4.9,499,"car_repair, service, point_of_interest, establishment",Monday: 7:30 AM – 5:00 PM | Tuesday: 7:30 AM – 5:00 PM | Wednesday: 7:30 AM – 5:00 PM | Thursday: 7:30 AM – 5:00 PM | Friday: 7:30 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=14632894307568352009&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Scottsdale, AZ",auto_repair,2026-03-11T15:48:49.865323,ChIJWSANkMILK4cRCXtyJth7Ess
0,Excluded (Chain/Bad),JD's Automotive LLC,"9550 N 90th St Suite B-102, Scottsdale, AZ 85258, USA",Phoenix,AZ,(480) 314-9845,http://jdsautomotiveshop.com/,4.9,142,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=11563761854833497237&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"car mechanic Scottsdale, AZ",auto_repair,2026-03-11T15:48:51.722447,ChIJ4-zl2jB1K4cRlRSQuCO8eqA
0,Excluded (Chain/Bad),Advanced Collision Experts - Scottsdale,"8625 E McDowell Rd, Scottsdale, AZ 85257, USA",Phoenix,AZ,(480) 847-2437,https://www.acephx.com/,4.9,58,"car_repair, service, point_of_interest, establishment",Monday: 12:00 AM – 11:30 PM | Tuesday: 12:00 AM – 11:30 PM | Wednesday: 12:00 AM – 11:30 PM | Thursday: 12:00 AM – 11:30 PM | Friday: 12:00 AM – 11:30 PM | Saturday: 7:00 AM – 11:30 PM | Sunday: 12:00 AM – 11:30 PM,https://maps.google.com/?cid=135803985648994894&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Scottsdale, AZ",auto_repair,2026-03-11T15:48:53.195585,ChIJw0nUaVsJK4cRTsqwYwF54gE
0,Excluded (Chain/Bad),Choice Auto Repair,"851 S Dorsey Ln, Tempe, AZ 85281, USA",Phoenix,AZ,(480) 968-0700,https://www.choiceautorepairaz.net/,4.9,763,"car_repair, point_of_interest, service, establishment",Monday: 7:00 AM – 5:30 PM | Tuesday: 7:00 AM – 5:30 PM | Wednesday: 7:00 AM – 5:30 PM | Thursday: 7:00 AM – 5:30 PM | Friday: 7:00 AM – 2:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=6856216106727648233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Tempe, AZ",auto_repair,2026-03-11T15:48:57.750785,ChIJVdH-WeUIK4cR6SvQKDksJl8
0,Excluded (Chain/Bad),Cary's Auto Service,"1900 N McClintock Dr Suite 6, Tempe, AZ 85288, USA",Phoenix,AZ,(480) 636-7964,http://www.carysauto.com/,4.9,417,"car_repair, point_of_interest, service, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=11337402986372957720&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Tempe, AZ",auto_repair,2026-03-11T15:48:57.750794,ChIJLRvTmwsJK4cRGIY2rvKLVp0
0,Excluded (Chain/Bad),AZ Auto Air,"7425 S Harl Ave #5, Tempe, AZ 85283, USA",Phoenix,AZ,(480) 464-1100,https://www.azautoair.com/,4.9,874,"car_repair, point_of_interest, service, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=8718367307835877117&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Tempe, AZ",auto_repair,2026-03-11T15:48:57.750810,ChIJcUken6qoK4cR_abv5N_c_Xg
0,Excluded (Chain/Bad),Gene's Auto Worx,"2750 S Hardy Dr, Tempe, AZ 85282, USA",Phoenix,AZ,(480) 968-8051,https://www.autorepairshop-tempe.com/,4.9,357,"car_repair, point_of_interest, service, establishment",Monday: 7:30 AM – 5:30 PM | Tuesday: 7:30 AM – 5:30 PM | Wednesday: 7:30 AM – 5:30 PM | Thursday: 7:30 AM – 5:30 PM | Friday: 7:30 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=627281290560068776&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Tempe, AZ",auto_repair,2026-03-11T15:48:57.750844,ChIJKZYZy7QIK4cRqNwUogKNtAg
0,Excluded (Chain/Bad),Rob's Auto Repair,"250 W Guadalupe Rd Unit 6, Tempe, AZ 85283, USA",Phoenix,AZ,(480) 267-9750,https://www.robsautotempe.com/,4.9,216,"car_repair, point_of_interest, service, establishment",Monday: 7:30 AM – 5:30 PM | Tuesday: 7:30 AM – 5:30 PM | Wednesday: 7:30 AM – 5:30 PM | Thursday: 7:30 AM – 5:30 PM | Friday: 7:30 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=2249033009011284351&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Tempe, AZ",auto_repair,2026-03-11T15:48:57.750858,ChIJveZOCA0GK4cRf9k-FpsrNh8
0,Excluded (Chain/Bad),Half Price Auto Repair & Performance,"2408 E Apache Blvd #105, Tempe, AZ 85288, USA",Phoenix,AZ,(480) 894-5584,https://hpautorepair.com/,4.9,148,"tire_shop, auto_parts_store, car_repair, store, point_of_interest, service, establishment",Monday: 7:00 AM – 6:00 PM | Tuesday: 7:00 AM – 6:00 PM | Wednesday: 7:00 AM – 6:00 PM | Thursday: 7:00 AM – 6:00 PM | Friday: 7:00 AM – 6:00 PM | Saturday: 7:00 AM – 4:00 PM | Sunday: Closed,https://maps.google.com/?cid=1116802717158651293&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Tempe, AZ",auto_repair,2026-03-11T15:48:57.750865,ChIJWeKfzn0JK4cRnbVueCeufw8
0,Excluded (Chain/Bad),Interstate Auto Repair,"9109 S Hardy Dr, Tempe, AZ 85284, USA",Phoenix,AZ,(480) 797-3786,https://www.interstateautorepairaz.com/,4.9,542,"car_repair, point_of_interest, service, establishment",Monday: 7:30 AM – 5:30 PM | Tuesday: 7:30 AM – 5:30 PM | Wednesday: 7:30 AM – 5:30 PM | Thursday: 7:30 AM – 5:30 PM | Friday: 7:30 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=9284282795748814366&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Tempe, AZ",auto_repair,2026-03-11T15:48:57.750872,ChIJlfpSQBAEK4cRHu7gMgNm2IA
0,Excluded (Chain/Bad),Hon-man Auto Care,"1864 E Apache Blvd, Tempe, AZ 85281, USA",Phoenix,AZ,(480) 377-0638,http://www.hon-man.com/,4.9,431,"car_repair, point_of_interest, service, establishment",Monday: 8:30 AM – 6:00 PM | Tuesday: 8:30 AM – 6:00 PM | Wednesday: 8:30 AM – 6:00 PM | Thursday: 8:30 AM – 6:00 PM | Friday: 8:30 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=6669891783361531583&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Tempe, AZ",auto_repair,2026-03-11T15:48:57.750917,ChIJn5fb6vUIK4cRv46PBT03kFw
0,Excluded (Chain/Bad),Tempe Collision Center,"401 S McClintock Dr, Tempe, AZ 85281, USA",Phoenix,AZ,(480) 882-8811,https://www.tempecollisioncenteraz.com/,4.9,306,"car_repair, service, point_of_interest, establishment",Monday: 9:00 AM – 5:00 PM | Tuesday: 9:00 AM – 5:00 PM | Wednesday: 9:00 AM – 5:00 PM | Thursday: 9:00 AM – 5:00 PM | Friday: 9:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=4985034557595914265&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Tempe, AZ",auto_repair,2026-03-11T15:49:00.684528,ChIJGeRGy_4IK4cRGRCNroRmLkU
0,Excluded (Chain/Bad),Campus Body Salon Ltd. (Collision Center),"1139 E Curry Rd #21, Tempe, AZ 85288, USA",Phoenix,AZ,(480) 967-4976,https://campusbodysalon.com/?utm_source=google&utm_medium=organic&utm_content=main_button&utm_campaign=gmb,4.9,381,"car_repair, service, point_of_interest, establishment",Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=18016536379848976553&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Tempe, AZ",auto_repair,2026-03-11T15:49:00.684553,ChIJN5t2dRoJK4cRqejMu2GYB_o
0,Excluded (Chain/Bad),MGA Collision Center,"950 N Stadem Dr, Tempe, AZ 85288, USA",Phoenix,AZ,(480) 626-5811,https://mgacollisioncenter.com/,4.9,384,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=15653210882101476304&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Tempe, AZ",auto_repair,2026-03-11T15:49:00.684568,ChIJJ_7IoyEJK4cR0Pvv7VxgO9k
0,Excluded (Chain/Bad),Star Service LLC .,"1836 E 6th St, Tempe, AZ 85288, USA",Phoenix,AZ,(480) 966-7827,http://www.starserviceaz.com/,4.9,63,"car_repair, point_of_interest, service, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=17762140407829136477&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto service center Tempe, AZ",auto_repair,2026-03-11T15:49:03.601434,ChIJf1zW4PgIK4cRXYRE05fMf_Y
0,Excluded (Chain/Bad),AZ Auto Doctor,"7144 S Priest Dr Suite 103, Tempe, AZ 85283, USA",Phoenix,AZ,(480) 345-1177,https://azautodoctor.com/,4.9,111,"car_repair, point_of_interest, service, establishment",Monday: 7:30 AM – 5:30 PM | Tuesday: 7:30 AM – 5:30 PM | Wednesday: 7:30 AM – 5:30 PM | Thursday: 7:30 AM – 5:30 PM | Friday: 7:30 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=4869034031028188254&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto service center Tempe, AZ",auto_repair,2026-03-11T15:49:03.601448,ChIJjUw4ztwFK4cRXjS5aqdIkkM
0,Excluded (Chain/Bad),Stapley's Garage,"1530 S Gilbert Rd, Mesa, AZ 85204, USA",Phoenix,AZ,(928) 563-5877,https://www.stapleysgarage.com/,4.9,541,"tire_shop, auto_parts_store, car_repair, service, store, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=7483731320327612270&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Mesa, AZ",auto_repair,2026-03-11T15:49:05.125815,ChIJNaiOF-uoK4cRbqeXPvyN22c
0,Excluded (Chain/Bad),Open Shop Auto,"1144 S Center St #102, Mesa, AZ 85210, USA",Phoenix,AZ,(480) 567-4158,http://openshopauto.com/,4.9,66,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 6:00 PM | Tuesday: 8:00 AM – 6:00 PM | Wednesday: 8:00 AM – 6:00 PM | Thursday: 8:00 AM – 6:00 PM | Friday: 8:00 AM – 6:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=2386274339388304901&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Mesa, AZ",auto_repair,2026-03-11T15:49:05.125862,ChIJx7ph5gOpK4cRBa7eX96_HSE
0,Excluded (Chain/Bad),"Mercie J Auto Care, llc","1730 N Banning, Mesa, AZ 85205, USA",Phoenix,AZ,(480) 830-9445,https://merciej.com/,4.9,636,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:30 PM | Tuesday: 8:00 AM – 5:30 PM | Wednesday: 8:00 AM – 5:30 PM | Thursday: 8:00 AM – 5:30 PM | Friday: Closed | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=315128029029806281&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Mesa, AZ",auto_repair,2026-03-11T15:49:05.125876,ChIJC4-cL6KlK4cRyTAX1UWPXwQ
0,Excluded (Chain/Bad),Advance Auto Repair,"452 S Ext Rd, Mesa, AZ 85210, USA",Phoenix,AZ,(480) 969-5900,https://www.autorepairmesa.com/,4.9,184,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=7027292985614716793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Mesa, AZ",auto_repair,2026-03-11T15:49:05.125890,ChIJRY6-j_unK4cRec8o_Lz1hWE
0,Excluded (Chain/Bad),H&I Automotive,"5338 E Main St # 1, Mesa, AZ 85205, USA",Phoenix,AZ,(480) 985-9279,http://handiautomotive.com/,4.9,211,"car_repair, service, point_of_interest, establishment",Monday: 7:00 AM – 5:00 PM | Tuesday: 7:00 AM – 5:00 PM | Wednesday: 7:00 AM – 5:00 PM | Thursday: 7:00 AM – 5:00 PM | Friday: 7:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=16022611657102145156&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Mesa, AZ",auto_repair,2026-03-11T15:49:05.125897,ChIJbUkf9HivK4cRhDabI2nAW94
0,Excluded (Chain/Bad),New Dimensions Automotive,"2733 N Recker Rd, Mesa, AZ 85215, USA",Phoenix,AZ,(480) 218-0096,https://newdimensionsauto.com/,4.9,340,"car_repair, medical_clinic, service, point_of_interest, health, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=9585046326396269244&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Mesa, AZ",auto_repair,2026-03-11T15:49:05.125911,ChIJ0yl0vBylK4cRvDKDoNnsBIU
0,Excluded (Chain/Bad),Jerry's Auto Service,"8032 E Main St, Mesa, AZ 85207, USA",Phoenix,AZ,(480) 986-7334,http://jerrysautosvc.com/,4.9,251,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=9132766881224282783&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto repair shop Mesa, AZ",auto_repair,2026-03-11T15:49:05.125918,ChIJewgw9xiwK4cRn1LTSxcbvn4
0,Excluded (Chain/Bad),Green Light Garage,"3051 E Main St, Mesa, AZ 85213, USA",Phoenix,AZ,(480) 807-3064,https://thegreenlightgarage.com/,4.9,516,"tire_shop, auto_parts_store, car_repair, service, store, point_of_interest, establishment",Monday: 8:00 AM – 4:30 PM | Tuesday: 8:00 AM – 4:30 PM | Wednesday: 8:00 AM – 4:30 PM | Thursday: 8:00 AM – 4:30 PM | Friday: 8:00 AM – 4:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=1559143475217796179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"car mechanic Mesa, AZ",auto_repair,2026-03-11T15:49:06.584621,ChIJafPiSWGvK4cRU4w54rowoxU
0,Excluded (Chain/Bad),Auto Care Experts,"1457 W Harvard Ave #101, Gilbert, AZ 85233, USA",Phoenix,AZ,(480) 284-5521,https://theautocareexpertsaz.com/,4.9,253,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=10320238167355318825&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"car mechanic Mesa, AZ",auto_repair,2026-03-11T15:49:06.584654,ChIJMSRAD0KoK4cRKWKkKu_ZOI8
0,Excluded (Chain/Bad),SWC Auto Body,"934 E Southern Ave STE 101, Mesa, AZ 85204, USA",Phoenix,AZ,(480) 474-4300,https://swcautobody.com/,4.9,225,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=13654928866112199406&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Mesa, AZ",auto_repair,2026-03-11T15:49:08.069924,ChIJd3vnHWOoK4cR7lrY8XQNgL0
0,Excluded (Chain/Bad),Hunter'z Body Shop,"2951 N Norfolk, Mesa, AZ 85215, USA",Phoenix,AZ,(480) 985-4394,https://www.carwise.com/auto-body-shops/hunterz-llc-mesa-az-85215/570303,4.9,128,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:30 PM | Tuesday: 8:00 AM – 5:30 PM | Wednesday: 8:00 AM – 5:30 PM | Thursday: 8:00 AM – 5:30 PM | Friday: 8:00 AM – 5:30 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=7827368251824059502&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Mesa, AZ",auto_repair,2026-03-11T15:49:08.069947,ChIJT7pKXjakK4cRbrQkMPRloGw
0,Excluded (Chain/Bad),Touch Up Pro - Mobile Body Shop,"2939 N Norfolk, Mesa, AZ 85215, USA",Phoenix,AZ,(480) 570-9885,https://touchuppro.com/,4.9,291,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=10183472784069047455&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Mesa, AZ",auto_repair,2026-03-11T15:49:08.069955,ChIJxx8NPMe6K4cRnzRL8or2Uo0
0,Excluded (Chain/Bad),Coach Works Auto Body,"30 E Vine Ave, Mesa, AZ 85210, USA",Phoenix,AZ,(480) 890-2500,http://www.coachworksautobody.com/,4.9,301,"car_repair, service, point_of_interest, establishment",Monday: 8:00 AM – 5:00 PM | Tuesday: 8:00 AM – 5:00 PM | Wednesday: 8:00 AM – 5:00 PM | Thursday: 8:00 AM – 5:00 PM | Friday: 8:00 AM – 5:00 PM | Saturday: Closed | Sunday: Closed,https://maps.google.com/?cid=11947503219092630138&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,,yes,"auto body shop Mesa, AZ",auto_repair,2026-03-11T15:49:08.069992,ChIJdxIzod-nK4cReirajuAOzqU
