name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments,segment,segment_name,practice_type,review_recency,latest_review_age
BeautyFix Medspa Flatiron,"
18 W 23rd St 2nd floor, New York, NY 10010, United States",Manhattan,New York,+1 212-366-4787,http://www.beautyfixmedspa.com/,4.6,804,Medical spa,Show open hours for the week,https://www.google.com/maps/place/BeautyFix+Medspa+Flatiron/data=!4m7!3m6!1s0x89c259a47486d0f9:0xa370ff61206d0cce!8m2!3d40.741647!4d-73.9905077!16s%2Fg%2F11b8276_nc!19sChIJ-dCGdKRZwokRzgxtIGH_cKM?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:33:10.107013,https://www.facebook.com/tr,https://www.instagram.com/beautyfixmedspa,https://www.tiktok.com/@beautyfixmedspa,804,,,9,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
The Spa at Four Seasons Hotel New York Downtown,"
27 Barclay St, New York, NY 10007, United States",Manhattan,New York,+1 646-880-1999,https://www.fourseasons.com/newyorkdowntown/spa/?utm_source=google&utm_medium=organicsearch&utm_campaign=tor-nyd-spa-mid-seo-na&utm_content=na-na&utm_term=na,3.9,36,Spa,Show open hours for the week,https://www.google.com/maps/place/The+Spa+at+Four+Seasons+Hotel+New+York+Downtown/data=!4m7!3m6!1s0x89c25a18e32cd22b:0xd96d4c5b121dd733!8m2!3d40.7131553!4d-74.0091432!16s%2Fg%2F11g01_t9sl!19sChIJK9Is4xhawokRM9cdEltMbdk?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:33:14.037306,,,,36,,,4,no,No social media; No mobile viewport; Thin content,3b,Reputation Rescue - High Reviews,Group,Fresh,60d ago
I Wanna Be Prettty,"
161 Water St Suite 2308, New York, NY 10038, United States",Manhattan,New York,+1 609-774-7093,https://iwannabepretty.com/,5.0,21,Medical spa,Show open hours for the week,https://www.google.com/maps/place/I+Wanna+Be+Prettty/data=!4m7!3m6!1s0x89c25b8edcbff7d3:0x2d53fa618fb2c5ee!8m2!3d40.70635!4d-74.0054286!16s%2Fg%2F11xdhm49b2!19sChIJ0_e_3I5bwokR7sWyj2H6Uy0?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:33:20.268165,,https://www.instagram.com/p/DSK1tMfjRQE,,21,7,,10,yes,Has online booking; Large team (7 providers); Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
Spring Garden Spa 30 Ann St,"
30 Ann St, New York, NY 10038, United States",Manhattan,New York,+1 212-602-9985,,4.5,356,Massage therapist,Show open hours for the week,https://www.google.com/maps/place/Spring+Garden+Spa+30+Ann+St/data=!4m7!3m6!1s0x89c25a186beb58f7:0x9c343d191d0620c4!8m2!3d40.7106473!4d-74.0076802!16s%2Fg%2F11gbpzbp3s!19sChIJ91jraxhawokRxCAGHRk9NJw?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:33:28.205087,,,,356,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,60d ago
Aisla Aesthetics,"
111 Broadway #504, New York, NY 10006, United States",Manhattan,New York,+1 929-266-9520,http://www.aislaaesthetics.com/,5.0,27,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Aisla+Aesthetics/data=!4m7!3m6!1s0x212d17d25a842c9d:0x150a7d8e175440bd!8m2!3d40.7085227!4d-74.0112146!16s%2Fg%2F11x22d62s7!19sChIJnSyEWtIXLSERvUBUF459ChU?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:33:39.026920,http://www.facebook.com/2008/fbml,http://instagram.com/squarespace,,27,2,,9,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,14d ago
Sacred Skincare,"
139 Fulton St Suite 901 (9th Floor, New York, NY 10038, United States",Manhattan,New York,+1 929-346-1907,http://www.sacredskinyc.com/,4.7,50,Facial spa,Show open hours for the week,https://www.google.com/maps/place/Sacred+Skincare/data=!4m7!3m6!1s0x89c25a177dabb7f5:0x923d2c920a638da2!8m2!3d40.7104706!4d-74.0077899!16s%2Fg%2F11b77wzxfg!19sChIJ9berfRdawokRoo1jCpIsPZI?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:33:46.494743,http://www.facebook.com/2008/fbml,http://instagram.com/sacredskinyc,,50,,,9,yes,Has online booking; No SSL; Has online booking,1,Leaky Funnel,Group,Fresh,7d ago
Dari Esthetics,"
90 Broad St Suite 219, New York, NY 10004, United States",Manhattan,New York,,http://dariesthetics.glossgenius.com/,5.0,87,Skin care clinic,Show open hours for the week,https://www.google.com/maps/place/Dari+Esthetics/data=!4m7!3m6!1s0x89c25b13c01feef1:0xe0e0f13870242667!8m2!3d40.7038607!4d-74.0118104!16s%2Fg%2F11kpjzrh1_!19sChIJ8e4fwBNbwokRZyYkcDjx4OA?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:33:55.352731,http://facebook.com/dariesthetics,https://www.instagram.com/dariesthetics,,87,,,6,yes,Has online booking; No SSL; Has online booking; Thin content,1,Leaky Funnel,Unknown,Fresh,90d ago
JY Medspa,"
240 W 37th St Fl 5, New York, NY 10018, United States",Manhattan,New York,+1 646-535-3797,http://jymedspa.com/,5.0,21,Medical spa,Show open hours for the week,https://www.google.com/maps/place/JY+Medspa/data=!4m7!3m6!1s0x8e45034f33a90fbf:0x3f28ed1af123d812!8m2!3d40.7534205!4d-73.9910376!16s%2Fg%2F11vbg7dpp7!19sChIJvw-pM08DRY4REtgj8RrtKD8?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:34:01.607095,,,,21,,,2,no,No social media; No SSL; No mobile viewport; Thin content,1,Leaky Funnel,Group,Recent,12mo ago
Bodyworks DW Advanced Massage Therapy – FiDi,"
160 Broadway, Maiden Lane Wing, 10th fl, New York, NY 10038, United States",Manhattan,New York,+1 917-740-2709,https://bodyworksdw.com/,4.9,314,Massage therapist,Show open hours for the week,https://www.google.com/maps/place/Bodyworks+DW+Advanced+Massage+Therapy+%E2%80%93+FiDi/data=!4m7!3m6!1s0x89c259990e829f2f:0x32dcbecc3574214!8m2!3d40.7093664!4d-74.009975!16s%2Fg%2F1q64r5h8h!19sChIJL5-CDplZwokRFEJXw-zLLQM?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:34:08.673119,https://www.facebook.com/bodyworksdwmidtownwest,https://www.instagram.com/bodyworksdwnyc,,314,,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Unknown,Fresh,30d ago
LifeSpa by Luxxor,"
29 New St, New York, NY 10005, United States",Manhattan,New York,+1 212-671-7124,https://my.lifetime.life/clubs/ny/one-wall-street/services/lifespa.html,5.0,37,Hair salon,Show open hours for the week,https://www.google.com/maps/place/LifeSpa+by+Luxxor/data=!4m7!3m6!1s0x89c25bcbf8079d8f:0x63086d85dbcd7506!8m2!3d40.7067803!4d-74.0120018!16s%2Fg%2F11kc2sph3h!19sChIJj50H-MtbwokRBnXN24VtCGM?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:34:18.306894,https://www.facebook.com/LifeTime.Life,https://instagram.com/lifetime.life,https://www.tiktok.com/@lifetime.life,37,1,,10,yes,Has online booking; Single practitioner; Has online booking,1,Leaky Funnel,Solo,Fresh,21d ago
EarthySoul,"
139 Fulton St, New York, NY 10038, United States",Manhattan,New York,+1 718-249-6080,https://www.earthysoul.com/,5.0,184,Massage spa,Show open hours for the week,https://www.google.com/maps/place/EarthySoul/data=!4m7!3m6!1s0x4cca7af97f8ab6f3:0xf65b5af3cf8bdfbf!8m2!3d40.7103509!4d-74.0078264!16s%2Fg%2F1td29z2c!19sChIJ87aKf_l6ykwRv9-Lz_NaW_Y?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:34:23.870165,,,,184,,,0,no,Website timeout,1,Leaky Funnel,Unknown,Fresh,30d ago
Magyc Hands Spa Massage / Body Works / Energy Works,"
90 Broad St 3rd floor, New York, NY 10004, United States",Manhattan,New York,+1 917-471-0542,https://cosmichealingroom.com/,5.0,22,Massage therapist,Show open hours for the week,https://www.google.com/maps/place/Magyc+Hands+Spa+Massage+%2F+Body+Works+%2F+Energy+Works/data=!4m7!3m6!1s0x89c25b1c2e8f8093:0x55fff2d206f227db!8m2!3d40.7038155!4d-74.0118211!16s%2Fg%2F11xm9_6n_l!19sChIJk4CPLhxbwokR2yfyBtLy_1U?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:34:34.904084,https://www.facebook.com/572059122649147,https://www.instagram.com/cosmichealingroomnyc,https://www.tiktok.com/@Thegangstashamantv,22,,,9,no,,1,Leaky Funnel,Group,Fresh,30d ago
88 Spa,"
88 Nassau St 3rd floor, New York, NY 10038, United States",Manhattan,New York,+1 347-657-7188,,4.3,52,Spa,Show open hours for the week,https://www.google.com/maps/place/88+Spa/data=!4m7!3m6!1s0x89c25bec838e0403:0x4d9b57ebb61d23cd!8m2!3d40.7100198!4d-74.0077715!16s%2Fg%2F11g03z0rhz!19sChIJAwSOg-xbwokRzSMdtutXm00?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:34:46.408157,,,,52,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,30d ago
"Season Spa | Facial, Massage, Lymphatic Drainage Therapy","
165 Hester St, New York, NY 10013, United States",Manhattan,New York,+1 212-966-7416,http://seasonspa-nyc.com/,4.6,176,Spa,Show open hours for the week,"https://www.google.com/maps/place/Season+Spa+%7C+Facial,+Massage,+Lymphatic+Drainage+Therapy/data=!4m7!3m6!1s0x89c25988214e9489:0xa81bde47959e29d5!8m2!3d40.7177625!4d-73.9965668!16s%2Fg%2F1tmxryfs!19sChIJiZROIYhZwokR1SmelUfeG6g?authuser=0&hl=en&rclk=1",med spa Lower Manhattan Financial District New York,2026-03-04T20:34:52.473733,,,,176,,,7,no,No social media; No SSL,1,Leaky Funnel,Group,Fresh,30d ago
Wall Street Dental Spa - Financial District,"
30 Wall St #720, New York, NY 10005, United States",Manhattan,New York,+1 212-514-5514,https://wallstdentalspanyc.com/,4.9,1306,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Wall+Street+Dental+Spa+-+Financial+District/data=!4m7!3m6!1s0x89c25a1702a2ceab:0x75ffb990d55e0408!8m2!3d40.7069897!4d-74.0102726!16s%2Fg%2F1tf29lv6!19sChIJq86iAhdawokRCARe1ZC5_3U?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:34:58.178290,https://www.facebook.com/WallStDentalSpa,https://www.instagram.com/reel/DVbhreYke1d,,1306,,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,7d ago
NYC Healing and Massage,"
80 Nassau St Suite #202, New York, NY 10038, United States",Manhattan,New York,+1 646-352-3599,,4.9,50,Massage therapist,Show open hours for the week,https://www.google.com/maps/place/NYC+Healing+and+Massage/data=!4m7!3m6!1s0x89c25900e5ebd99f:0x99b0bedaf1c31bda!8m2!3d40.7097915!4d-74.0079322!16s%2Fg%2F11clhpv2rc!19sChIJn9nr5QBZwokR2hvD8dq-sJk?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:35:08.489451,,,,50,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,21d ago
EuroStyle SkinCare by Zori,"
139 Fulton St Suit #500, New York, NY 10038, United States",Manhattan,New York,+1 646-220-3463,http://www.eurostyleskincare.com/,4.9,46,Health and beauty shop,Show open hours for the week,https://www.google.com/maps/place/EuroStyle+SkinCare+by+Zori/data=!4m7!3m6!1s0x89c25a186acb4a7b:0x390e32b8939b3eca!8m2!3d40.7104618!4d-74.0077673!16s%2Fg%2F1q2wjpbyb!19sChIJe0rLahhawokRyj6bk7gyDjk?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:35:14.818130,,,,46,,,5,no,No social media; No SSL,1,Leaky Funnel,Group,Fresh,21d ago
Aesthetics by Mirelle,"
145 Grand St, New York, NY 10013, United States",Manhattan,New York,+1 516-383-1336,http://www.aestheticsbymirelle.com/,5.0,53,Facial spa,Show open hours for the week,https://www.google.com/maps/place/Aesthetics+by+Mirelle/data=!4m7!3m6!1s0x89c25b0d582b2731:0xa4c18a728218b076!8m2!3d40.7200443!4d-73.9995424!16s%2Fg%2F11hdy_v9y0!19sChIJMScrWA1bwokRdrAYgnKKwaQ?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:35:40.630921,,https://www.instagram.com/aestheticsbymirelle,,53,,,7,yes,Has online booking; No SSL,1,Leaky Funnel,Group,Fresh,150d ago
IV MD - New York,"
75 Maiden Ln # 1206, New York, NY 10038, United States",Manhattan,New York,+1 212-995-6495,,5.0,1,Health spa,Show open hours for the week,https://www.google.com/maps/place/IV+MD+-+New+York/data=!4m7!3m6!1s0x89c25bae35ca76b3:0x6292d9e86bb6f27a!8m2!3d40.7077951!4d-74.0074731!16s%2Fg%2F11vf6570_f!19sChIJs3bKNa5bwokRevK2a-jZkmI?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:35:45.797496,,,,1,,,0,,No website,4,Invisible Good,Solo,Recent,8mo ago
Kamla Thai Bodywork & Spa,"
75 Wall St Concord Floor, New York, NY 10005, United States",Manhattan,New York,+1 929-944-8292,http://www.kamlathaibodywork.com/,4.9,157,Spa and health club,Show open hours for the week,https://www.google.com/maps/place/Kamla+Thai+Bodywork+%26+Spa/data=!4m7!3m6!1s0x89c25b0769a5131f:0xa1cb1508afb289df!8m2!3d40.7051691!4d-74.008024!16s%2Fg%2F11v78dp4bd!19sChIJHxOlaQdbwokR34myrwgVy6E?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:35:52.275991,https://www.facebook.com/kamlathaibodywork,https://www.instagram.com/kamlathaibodywork,https://www.tiktok.com/@kamlathaibodywork,157,,,7,yes,Has online booking; No SSL,1,Leaky Funnel,Group,Fresh,90d ago
Satori Laser,"
2 Cortlandt St, New York, NY 10007, United States",Manhattan,New York,+1 212-344-0777,https://www.satorilaser.com/,5.0,421,Laser hair removal service,Show open hours for the week,https://www.google.com/maps/place/Satori+Laser/data=!4m7!3m6!1s0x89c25b48b3bc8aa3:0x5b2e1c0930fb2e96!8m2!3d40.7100439!4d-74.0101551!16s%2Fg%2F11h055vfd5!19sChIJo4q8s0hbwokRli77MAkcLls?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:35:59.501806,https://www.facebook.com/SatoriLaser,https://www.instagram.com/satorilaser,https://www.tiktok.com/@satori_laser,421,2,,8,no,,1,Leaky Funnel,Group,Fresh,30d ago
MedSpa.com,,Manhattan,New York,,https://medspa.com/,5.0,1,Medical spa,,https://www.google.com/maps/place/MedSpa.com/data=!4m7!3m6!1s0x83be6f61f2c960ef:0xd7602454a54d2128!8m2!3d46.423669!4d-129.9427086!16s%2Fg%2F11sqk674xz!19sChIJ72DJ8mFvvoMRKCFNpVQkYNc?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:36:07.100135,,,,1,,,0,no,Website error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://m,2,"Warm Digital, No Proof",Group,Stale,3yr ago
CompleteBody Financial District,"
10 Hanover Square, New York, NY 10005, United States",Manhattan,New York,+1 212-777-7702,https://www.completebody.com/completebody-financial-district/,4.6,218,Gym,Show open hours for the week,https://www.google.com/maps/place/CompleteBody+Financial+District/data=!4m7!3m6!1s0x89c25a17e38ada89:0xd7118d74854d5612!8m2!3d40.7046069!4d-74.0088274!16s%2Fg%2F1tlgywb9!19sChIJidqK4xdawokRElZNhXSNEdc?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:36:45.824129,https://www.facebook.com/complete.nyc,https://www.instagram.com/complete.nyc,https://www.tiktok.com/@completebodyofficial,218,,,9,no,,1,Leaky Funnel,Unknown,Fresh,30d ago
Century Beauty Group,"
110 Lafayette St 3 FL, New York, NY 10013, United States",Manhattan,New York,+1 212-837-2730,https://www.cbgnyc.com/,5.0,174,Skin care clinic,Show open hours for the week,https://www.google.com/maps/place/Century+Beauty+Group/data=!4m7!3m6!1s0x89c2594d9464c545:0x9b823d64b2c26b20!8m2!3d40.7182678!4d-74.0008737!16s%2Fg%2F11vwx7dmjb!19sChIJRcVklE1ZwokRIGvCsmQ9gps?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:37:05.929822,http://www.facebook.com/2008/fbml,https://www.instagram.com/centurybeautygroup,,174,,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,21d ago
The Dermatology Specialists - South Street Seaport,"
220 Front St, New York, NY 10038, United States",Manhattan,New York,+1 212-385-3700,https://www.thedermspecs.com/locations/south-street-seaport/,4.3,721,Dermatologist,Show open hours for the week,https://www.google.com/maps/place/The+Dermatology+Specialists+-+South+Street+Seaport/data=!4m7!3m6!1s0x89c25a3cc15a4a6b:0x25824af742553ff3!8m2!3d40.707559!4d-74.0024003!16s%2Fg%2F1th5_qmb!19sChIJa0pawTxawokR8z9VQvdKgiU?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:37:14.157622,https://www.facebook.com/BobbyBukaMD,https://www.instagram.com/bobbybukamd,https://www.tiktok.com/@thedermspecs,721,50,,10,yes,Has online booking; Large team (50 providers); Has online booking,1,Leaky Funnel,Group,Fresh,60d ago
StudioMD,"
150 Spring St Floor 2, New York, NY 10012, United States",Manhattan,New York,+1 212-219-1990,https://www.thestudiomd.com/,4.2,127,Medical spa,Show open hours for the week,https://www.google.com/maps/place/StudioMD/data=!4m7!3m6!1s0x89c2598c17a22153:0xa1a4b9166bd84de!8m2!3d40.7242651!4d-74.0015112!16s%2Fg%2F1tdk1htb!19sChIJUyGiF4xZwokR3oS9ZpFLGgo?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:37:44.266947,,,,127,,,5,no,No social media,1,Leaky Funnel,Group,Fresh,30d ago
Liberty Wellness & Chiropractic,"
Lower Level Suite L, New York, NY 10004, United States",Manhattan,New York,+1 212-256-1171,http://www.libertychirofidi.com/?utm_campaign=gmb,5.0,224,Chiropractor,Show open hours for the week,https://www.google.com/maps/place/Liberty+Wellness+%26+Chiropractic/data=!4m7!3m6!1s0x89c25b47c2fcbe5d:0xcfdb587c1235d3ad!8m2!3d40.7020841!4d-74.0118801!16s%2Fg%2F11j154pwpx!19sChIJXb78wkdbwokRrdM1EnxY288?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:37:51.010751,https://www.facebook.com/LibertyWellnessAndChiro,https://www.instagram.com/libertywellness_chiro,https://www.tiktok.com/@libertychirofidi,224,1,,8,yes,Has online booking; Single practitioner; No SSL,1,Leaky Funnel,Solo,Fresh,14d ago
House of Elements,"
160 Broadway Suite 1120, New York, NY 10038, United States",Manhattan,New York,+1 347-263-8179,https://www.houseofelements.studio/,5.0,5,Medical spa,Show open hours for the week,https://www.google.com/maps/place/House+of+Elements/data=!4m7!3m6!1s0x89c25f3c8bf4c5e1:0xf10620ff22864ed!8m2!3d40.7095318!4d-74.0100639!16s%2Fg%2F11p02grjfp!19sChIJ4cX0izxfwokR7WQo8g9iEA8?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:37:58.434750,http://www.facebook.com/2008/fbml,https://www.instagram.com/house_of_elements_,,5,,,8,no,,2,"Warm Digital, No Proof",Unknown,Fresh,90d ago
"Skin Station, Manhattan","
113 Eldridge St, New York, NY 10002, United States",Manhattan,New York,+1 212-343-7911,http://www.skinstation.com/,4.8,169,Beauty salon,Show open hours for the week,"https://www.google.com/maps/place/Skin+Station,+Manhattan/data=!4m7!3m6!1s0x89c25987a1142cbd:0xcf868e6208de4ac!8m2!3d40.7182823!4d-73.9920108!16s%2Fg%2F1tff_dyt!19sChIJvSwUoYdZwokRrOSNIOZo-Aw?authuser=0&hl=en&rclk=1",med spa Lower Manhattan Financial District New York,2026-03-04T20:38:14.396268,https://www.facebook.com/SkinStationNY,https://www.instagram.com/skinstationnyc,,169,,,7,no,No SSL,1,Leaky Funnel,Unknown,Fresh,14d ago
SoHo Men's Health,"
40 Exchange Pl Suite 1708, New York, NY 10005, United States",Manhattan,New York,+1 646-370-4050,https://sohomenshealth.com/,5.0,66,Men's health physician,Show open hours for the week,https://www.google.com/maps/place/SoHo+Men%27s+Health/data=!4m7!3m6!1s0x89c25bead285d801:0xd20c7fb67a8d8542!8m2!3d40.7058119!4d-74.0102557!16s%2Fg%2F11q2mnz2z1!19sChIJAdiF0upbwokRQoWNerZ_DNI?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:38:21.350946,https://www.facebook.com/sohomenshealth,https://instagram.com/sohomenshealth,,66,2,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,90d ago
Skin Secret Aesthetics,"
352 7th Ave #1002, New York, NY 10001, United States",Manhattan,New York,+1 718-912-3678,https://skinsecretaesthetics.com/,5.0,402,Medical spa,Show open hours for the week,https://www.google.com/maps/place/Skin+Secret+Aesthetics/data=!4m7!3m6!1s0x89c259003e3d6f7f:0x86894a2711f6d7e6!8m2!3d40.7483416!4d-73.9929254!16s%2Fg%2F11w94yq6pc!19sChIJf289PgBZwokR5tf2ESdKiYY?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:38:28.719312,,https://www.instagram.com/p/DVcAZ08CA2B,https://www.tiktok.com/@skinsecret.nyc,402,,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
Skin 7 Spa,"
139 Fulton St #315, New York, NY 10038, United States",Manhattan,New York,+1 917-650-1271,,5.0,,Skin care clinic,,https://www.google.com/maps/place/Skin+7+Spa/data=!4m7!3m6!1s0x89c25a181565da7d:0xfeaf3db0d5673ea5!8m2!3d40.7104617!4d-74.0077673!16s%2Fg%2F1ts305ly!19sChIJfdplFRhawokRpT5n1bA9r_4?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:38:34.734658,,,,,,,0,,No website,4,Invisible Good,Group,No reviews,
Spring Thyme Spas,"
27 S William St, New York, NY 10005, United States",Manhattan,New York,+1 212-385-4973,,4.2,6,Wellness center,,https://www.google.com/maps/place/Spring+Thyme+Spas/data=!4m7!3m6!1s0x89c25a1824b1a413:0xa229698e16b52631!8m2!3d40.7057051!4d-74.0100591!16s%2Fg%2F1tn02498!19sChIJE6SxJBhawokRMSa1Fo5pKaI?authuser=0&hl=en&rclk=1,med spa Lower Manhattan Financial District New York,2026-03-04T20:38:43.685274,,,,6,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Stale,9yr ago
HELA Skincare- Soho,"
52 Orchard St, New York, NY 10002, United States",Manhattan,New York,+1 929-533-7691,https://www.helaskin.com/,4.9,432,Facial spa,Show open hours for the week,https://www.google.com/maps/place/HELA+Skincare-+Soho/data=!4m7!3m6!1s0x89c25be1d0ca8ce1:0xe2b812684f944b47!8m2!3d40.7165319!4d-73.9908884!16s%2Fg%2F11fktrrjmg!19sChIJ4YzK0OFbwokRR0uUT2gSuOI?authuser=0&hl=en&rclk=1,med spa East Village Lower East Side Manhattan,2026-03-04T20:40:55.753836,http://www.facebook.com/2008/fbml,https://www.instagram.com/helaskincarecenter,,432,,,9,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
City Glow,"
336 E 5th St, New York, NY 10003, United States",Manhattan,New York,+1 212-837-2199,https://www.cityglownyc.com/,4.8,182,Facial spa,Show open hours for the week,https://www.google.com/maps/place/City+Glow/data=!4m7!3m6!1s0x89c259834a7faaab:0xc5590aa3989474b4!8m2!3d40.7259233!4d-73.9874289!16s%2Fg%2F11hcv1g25_!19sChIJq6p_SoNZwokRtHSUmKMKWcU?authuser=0&hl=en&rclk=1,med spa East Village Lower East Side Manhattan,2026-03-04T20:41:12.850406,http://www.facebook.com/2008/fbml,http://instagram.com/cityglownyc,,182,,,9,yes,Has online booking,1,Leaky Funnel,Unknown,Fresh,21d ago
Mama Spa,"
141 Allen St, New York, NY 10002, United States",Manhattan,New York,+1 212-780-1913,,4.3,22,Spa,,https://www.google.com/maps/place/Mama+Spa/data=!4m7!3m6!1s0x89c25986bf312b6b:0xac359bc6c428d9a1!8m2!3d40.720383!4d-73.9900541!16s%2Fg%2F1ttyxn8j!19sChIJaysxv4ZZwokRodkoxMabNaw?authuser=0&hl=en&rclk=1,med spa East Village Lower East Side Manhattan,2026-03-04T20:41:27.263437,,,,22,,,0,,No website,4b,Invisible Good - High Reviews,Group,Stale,6yr ago
Renew Day Spa,"
10 Bowery 2nd floor, New York, NY 10013, United States",Manhattan,New York,+1 212-227-9488,https://renewdayspa.net/,4.9,5843,Spa,Show open hours for the week,https://www.google.com/maps/place/Renew+Day+Spa/data=!4m7!3m6!1s0x89c25a27b094b883:0x992e353a8f0a4290!8m2!3d40.714422!4d-73.9976142!16s%2Fg%2F1tpn3h2r!19sChIJg7iUsCdawokRkEIKjzo1Lpk?authuser=0&hl=en&rclk=1,med spa East Village Lower East Side Manhattan,2026-03-04T20:41:39.758763,https://www.facebook.com/RenewDaySpaNYC,https://www.instagram.com/renewdayspanyc,,5843,,,9,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,14d ago
GoGreen Organic Spa,"
82 Bowery 2nd floor, New York, NY 10002, United States",Manhattan,New York,+1 212-966-3898,http://gogreenorganicspany.com/,4.6,123,Day spa,Show open hours for the week,https://www.google.com/maps/place/GoGreen+Organic+Spa/data=!4m7!3m6!1s0x89c259888992e483:0x2ac7706f132d15!8m2!3d40.7170698!4d-73.9959717!16s%2Fg%2F1tfpkr27!19sChIJg-SSiYhZwokRFS0Tb3DHKgA?authuser=0&hl=en&rclk=1,med spa East Village Lower East Side Manhattan,2026-03-04T20:41:49.125010,,,,123,,,6,yes,Has online booking; No social media; No SSL; Has online booking,1,Leaky Funnel,Group,Recent,12mo ago
Russian & Turkish Baths,"
268 E 10th St, New York, NY 10009, United States",Manhattan,New York,+1 212-674-9250,http://www.russianturkishbaths.com/,4.2,719,Sauna,Show open hours for the week,https://www.google.com/maps/place/Russian+%26+Turkish+Baths/data=!4m7!3m6!1s0x89c2599d839aab4f:0x641537c350af5d05!8m2!3d40.728232!4d-73.9835859!16s%2Fg%2F12z7gn1nk!19sChIJT6uag51ZwokRBV2vUMM3FWQ?authuser=0&hl=en&rclk=1,med spa East Village Lower East Side Manhattan,2026-03-04T20:42:20.005333,http://www.facebook.com/pages/Russian-and-Turkish-Baths/119150301470046,https://www.instagram.com/russianbaths,,719,1,,8,yes,Has online booking; Single practitioner; No SSL,1,Leaky Funnel,Solo,Fresh,7d ago
