name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments
Avrit Matthew DDS,"
219 Fairway Dr, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 502-718-0694,,5.0,1,Dentist,,https://www.google.com/maps/place/Avrit+Matthew+DDS/data=!4m7!3m6!1s0x8864690cd8fc7267:0xa2fe20e77f12237a!8m2!3d36.1659029!4d-86.6820994!16s%2Fg%2F1trch4n7!19sChIJZ3L82AxpZIgReiMSf-cg_qI?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:45:19.982066,,,,1,,,0,,No website
Andrew M. Burton III - DDS,"
932 Allen Rd, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 615-549-8576,http://affordabledentures.com/,3.7,3,Dentist,,https://www.google.com/maps/place/Andrew+M.+Burton+III+-+DDS/data=!4m7!3m6!1s0x8864695e35d74f53:0xd9a7137b3e5537ba!8m2!3d36.1508713!4d-86.6638176!16s%2Fg%2F1tvdkjky!19sChIJU0_XNV5pZIgRujdVPnsTp9k?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:45:33.832088,https://www.facebook.com/AffordableDenturesImplants,https://www.instagram.com/affordabledenturesimplants,,3,,,8,yes,Has online booking; No SSL; Has online booking
"Castle Dental & Orthodontics - Nashville, TN (Nashville International Airport)","
2375 Murfreesboro Pike Suite 101, Nashville, TN 37217, United States",Core Nashville,Nashville,+1 615-361-3130,https://www.castledental.com/dental-office/nashville-dentist/26080/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,4.2,392,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Castle+Dental+%26+Orthodontics+-+Nashville,+TN+%28Nashville+International+Airport%29/data=!4m7!3m6!1s0x88646e9eae9fcc89:0x67ad9ef79043ea72!8m2!3d36.0830691!4d-86.6490383!16s%2Fg%2F1hc46bjn3!19sChIJicyfrp5uZIgRcupDkPeerWc?authuser=0&hl=en&rclk=1",dentist Donelson Nashville TN,2026-03-02T14:45:46.254605,https://www.facebook.com/CastleDental,,,392,6,,10,yes,Has online booking; Large team (6 doctors); Facebook only; Has online booking
Huffines Ricky Dr,"
2708 Old Elm Hill Pike #3150, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 615-885-1555,http://vitalitydentaltn.com/,5.0,,Dentist,Show open hours for the week,https://www.google.com/maps/place/Huffines+Ricky+Dr/data=!4m7!3m6!1s0x8864695d5e750d91:0x61fd4a6264e67e!8m2!3d36.1514534!4d-86.6702673!16s%2Fg%2F1tdh00l8!19sChIJkQ11Xl1pZIgRfuZkYkr9YQA?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:46:01.220429,https://www.facebook.com/VitalityDentalTN,https://www.instagram.com/vitalitydentaltn,,,11,,9,yes,Has online booking; Large team (11 doctors); No SSL; Has online booking
"Dr. James E. Tyus Sr, DDS","
457 Donelson Pike, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 615-889-9777,http://www.healthysmilesnashville.com/,5.0,,Dentist,,"https://www.google.com/maps/place/Dr.+James+E.+Tyus+Sr,+DDS/data=!4m7!3m6!1s0x88646976dea4a201:0x222719e7ae9be34!8m2!3d36.1515216!4d-86.6660272!16s%2Fg%2F12llt78yt!19sChIJAaKk3nZpZIgRNL7pep5xIgI?authuser=0&hl=en&rclk=1",dentist Donelson Nashville TN,2026-03-02T14:46:17.910202,https://facebook.com/HealthySmilesDentaltn,https://instagram.com/Healthy_smiles_dental_nashvlle,,,4,,7,no,No SSL
Patterson Dental Nashville,"
241 Ellery Ct, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 615-884-2060,https://www.pattersondental.com/,3.7,3,Dental supply store,Show open hours for the week,https://www.google.com/maps/place/Patterson+Dental+Nashville/data=!4m7!3m6!1s0x88646943f6e349b9:0x171f2737fff34af4!8m2!3d36.1464779!4d-86.6765634!16s%2Fg%2F1tjfhl6p!19sChIJuUnj9kNpZIgR9Erz_zcnHxc?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:46:47.601281,,,,3,,,3,no,No social media; No mobile viewport; Thin content
Healthy Smiles Dental Center,"
113 Graylynn Dr, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 615-889-9777,http://www.healthysmilesnashville.com/,4.3,,Dental clinic,,https://www.google.com/maps/place/Healthy+Smiles+Dental+Center/data=!4m7!3m6!1s0x88646976de857ce9:0xb7f05ac83137c2c1!8m2!3d36.1693751!4d-86.6739634!16s%2Fg%2F11f3xqh873!19sChIJ6XyF3nZpZIgRwcI3Mcha8Lc?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:47:07.332756,https://facebook.com/HealthySmilesDentaltn,https://instagram.com/Healthy_smiles_dental_nashvlle,,,4,,7,no,No SSL
Dr. John Gholson,"
130 Donelson Pike, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 315-889-7111,,5.0,,Dentist,,https://www.google.com/maps/place/Dr.+John+Gholson/data=!4m7!3m6!1s0x8864697ce56fffff:0xca9628428401a4ce!8m2!3d36.1644245!4d-86.6642221!16s%2Fg%2F11p07b8b0r!19sChIJ__9v5XxpZIgRzqQBhEIolso?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:47:23.008432,,,,,,,0,,No website
Young Kathy,"
2620 Old Lebanon Pike Ste 3, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 615-885-3111,,5.0,,Dentist,,https://www.google.com/maps/place/Young+Kathy/data=!4m7!3m6!1s0x886469776ffd3377:0x367ae43c57371e85!8m2!3d36.1701895!4d-86.6718361!16s%2Fg%2F1tgm3ln1!19sChIJdzP9b3dpZIgRhR43VzzkejY?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:48:27.596738,,,,,,,0,,No website
Dental White Pro,"
433 Opry Mills Dr, Nashville, TN 37214, United States",Core Nashville,Nashville,,,5.0,,Dentist,,https://www.google.com/maps/place/Dental+White+Pro/data=!4m7!3m6!1s0x886469cf75b41c3d:0x724d21e59783ba58!8m2!3d36.2038347!4d-86.6923609!16s%2Fg%2F11cn9m3_35!19sChIJPRy0dc9pZIgRWLqDl-UhTXI?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:48:42.434759,,,,,,,0,,No website
Remington College Nashville Campus,"
441 Donelson Pike #150, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 615-889-5520,https://www.remingtoncollege.edu/locations/nashville,3.2,33,College,Show open hours for the week,https://www.google.com/maps/place/Remington+College+Nashville+Campus/data=!4m7!3m6!1s0x88646960ad2d947f:0x49a194ef08c80b0b!8m2!3d36.1519459!4d-86.6651787!16s%2Fm%2F0cv78t0!19sChIJf5QtrWBpZIgRCwvICO-UoUk?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:48:53.909663,https://www.facebook.com/remingtoncollege,https://www.instagram.com/remington.college,,33,,,8,yes,Has online booking
Exeptional Denture Repair and Implants,"
2517 US-70, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 615-903-9344,,5.0,1,Denture care center,Show open hours for the week,https://www.google.com/maps/place/Exeptional+Denture+Repair+and+Implants/data=!4m7!3m6!1s0x886469953af276ff:0x894e457b295e4cff!8m2!3d36.1693142!4d-86.6779605!16s%2Fg%2F11sc2rh7q5!19sChIJ_3byOpVpZIgR_0xeKXtFTok?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:49:55.192876,,,,1,,,0,,No website
Dr. Michael Oakes,"
2708 Old Elm Hill Pike #3150, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 615-885-1555,https://vitalitydentaltn.com/about/doctors/dr-michael-oakes/,4.2,,Dentist,,https://www.google.com/maps/place/Dr.+Michael+Oakes/data=!4m7!3m6!1s0x8864695d5bf00001:0xc0e9b89110c8de95!8m2!3d36.1514699!4d-86.6702833!16s%2Fg%2F11p07b4t5p!19sChIJAQDwW11pZIgRld7IEJG46cA?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:50:11.852659,https://www.facebook.com/VitalityDentalTN,https://www.instagram.com/vitalitydentaltn,,,11,,10,yes,Has online booking; Large team (11 doctors); Has online booking
Sarah Keller,"
2340 Lebanon Pike Davidson, Nashville, TN 37214, United States",Core Nashville,Nashville,+1 615-830-5008,,4.3,,Dentist,,https://www.google.com/maps/place/Sarah+Keller/data=!4m7!3m6!1s0x8864690b7ac5f03d:0x2628b71d520a9214!8m2!3d36.1690513!4d-86.6831827!16s%2Fg%2F11rwxg3xd_!19sChIJPfDFegtpZIgRFJIKUh23KCY?authuser=0&hl=en&rclk=1,dentist Donelson Nashville TN,2026-03-02T14:50:30.644860,,,,,,,0,,No website
Goodlettsville Smiles,"
3050 Business Park Cir STE 101, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-819-1644,https://www.goodlettsvillesmiles.com/,5.0,1029,Dentist,Show open hours for the week,https://www.google.com/maps/place/Goodlettsville+Smiles/data=!4m7!3m6!1s0x8864450672638f97:0x820c36013ab8353f!8m2!3d36.3323038!4d-86.7031273!16s%2Fg%2F11gk_mg2yx!19sChIJl49jcgZFZIgRPzW4OgE2DII?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:53:23.358130,,,,1029,,,0,no,Website timeout
Goodlettsville Family Dental,"
919 Conference Dr #5, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-855-0087,https://www.goodlettsvillefamilydentist.com/,4.7,332,Dentist,Show open hours for the week,https://www.google.com/maps/place/Goodlettsville+Family+Dental/data=!4m7!3m6!1s0x8864446028b37c69:0xfe50dc265b944529!8m2!3d36.323002!4d-86.7006725!16s%2Fg%2F1tg5vstr!19sChIJaXyzKGBEZIgRKUWUWybcUP4?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:53:38.567373,https://www.facebook.com/goodlettsvillefamilydental,,,332,20,,10,yes,Has online booking; Large team (20 doctors); Facebook only; Has online booking
Long Hollow Dental,"
3100 Business Park Cir Ste 100, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-851-7102,http://www.longhollowdental.com/,5.0,515,Dentist,Show open hours for the week,https://www.google.com/maps/place/Long+Hollow+Dental/data=!4m7!3m6!1s0x886466e4905c50e5:0x12397850995b9c2f!8m2!3d36.32924!4d-86.7028296!16s%2Fg%2F1tg4xl01!19sChIJ5VBckORmZIgRL5xbmVB4ORI?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:53:46.262319,https://www.facebook.com/tr,http://www.instagram.com/longhollowdental,,515,11,,9,yes,Has online booking; Large team (11 doctors); No SSL; Has online booking
Dream Dental,"
900 Conference Dr Ste 6A, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-7117,https://www.dreamdental.com/?utm_source=google&utm_medium=google_business_profile&utm_campaign=website_click,4.6,807,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dream+Dental/data=!4m7!3m6!1s0x886444606fb49dc3:0xa03d0100ca2e8136!8m2!3d36.3222792!4d-86.7031195!16s%2Fg%2F12hn9tg4t!19sChIJw520b2BEZIgRNoEuygABPaA?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:53:53.579324,,,,807,,,0,no,Website timeout
Schmidle Family Dentistry,"
313A Bluebird Dr, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-1910,https://schmidlefamilydentistry.com/,4.9,731,Dentist,Show open hours for the week,https://www.google.com/maps/place/Schmidle+Family+Dentistry/data=!4m7!3m6!1s0x8864437f3fb8ccad:0xfcc0c216e453359a!8m2!3d36.3003202!4d-86.7028406!16s%2Fg%2F11cr_0wgw0!19sChIJrcy4P39DZIgRmjVT5BbCwPw?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:53:59.181731,,,,731,,,0,no,Website error: Page.goto: net::ERR_NAME_NOT_RESOLVED at https://s
Smile Solutions of Goodlettsville,"
3050 Business Park Cir Ste 202, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-3700,https://nashvillesmilesolutions.com/,4.9,352,Dentist,,https://www.google.com/maps/place/Smile+Solutions+of+Goodlettsville/data=!4m7!3m6!1s0x886444f664be084b:0x22adcb5703598a6e!8m2!3d36.3323357!4d-86.7035604!16s%2Fg%2F1td3grtq!19sChIJSwi-ZPZEZIgRbopZA1fLrSI?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:54:06.226758,https://www.facebook.com/nashvilledentist,,,352,3,,8,yes,Has online booking; Facebook only; Has online booking
Bush Dentistry,"
911 Meadowlark Ln, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-851-6800,http://www.jameslbushdds.com/,4.9,201,Dentist,Show open hours for the week,https://www.google.com/maps/place/Bush+Dentistry/data=!4m7!3m6!1s0x88644378e076d861:0xe68a8d9395e7ded2!8m2!3d36.2977619!4d-86.7038281!16s%2Fg%2F1tw1fklg!19sChIJYdh24HhDZIgR0t7nlZONiuY?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:54:13.758113,https://www.facebook.com/jameslbushdds,https://www.instagram.com/bush_dental,,201,5,,8,no,No SSL
Northcreek Dental,"
318 Northcreek Blvd #400, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-239-4000,http://northcreekdental.com/?utm_source=gmb&utm_medium=organic,5.0,227,Dentist,Show open hours for the week,https://www.google.com/maps/place/Northcreek+Dental/data=!4m7!3m6!1s0x886444618ec2cd07:0x101c6b2b91206b95!8m2!3d36.3210782!4d-86.6996991!16s%2Fg%2F11cnc88ss_!19sChIJB83CjmFEZIgRlWsgkStrHBA?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:54:22.688504,https://www.facebook.com/northcreekdentist,https://www.instagram.com/northcreekdental,,227,12,,9,yes,Has online booking; Large team (12 doctors); No SSL; Has online booking
"Castle Dental & Orthodontics - Goodlettsville, TN","
813 Rivergate Pkwy, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-7900,https://www.castledental.com/dental-office/goodlettsville-dentist/26070/?utm_source=generic&utm_medium=profiles&utm_campaign=local_profiles,4.5,405,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Castle+Dental+%26+Orthodontics+-+Goodlettsville,+TN/data=!4m7!3m6!1s0x8864437f624c64d5:0x47e5b9bd3c9a9add!8m2!3d36.3009148!4d-86.7015419!16s%2Fg%2F1tf7bv2w!19sChIJ1WRMYn9DZIgR3ZqaPL255Uc?authuser=0&hl=en&rclk=1",dentist Goodlettsville TN,2026-03-02T14:54:32.553242,https://www.facebook.com/CastleDental,,,405,4,,10,yes,Has online booking; Facebook only; Has online booking
The Dental Boutique,"
324 Long Hollow Pike suite 206, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-942-2185,https://atthedentalboutique.com/,4.7,55,Dentist,Closed · Opens 9 am Tue,https://www.google.com/maps/place/The+Dental+Boutique/data=!4m7!3m6!1s0x88644527611b53ab:0xcb1eb3ad536cd1f0!8m2!3d36.3270992!4d-86.7003594!16s%2Fg%2F11sjv1p5cs!19sChIJq1MbYSdFZIgR8NFsU62zHss?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:54:45.146852,https://www.facebook.com/share/162VySGiV1,https://www.instagram.com/thedentalboutique_tn,,55,9,,9,yes,Has online booking; Large team (9 doctors)
Rivergate Dental,"
309 Northcreek Blvd, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-851-1777,https://www.rivergatedental.com/meet-the-doctors,3.4,96,Dentist,Show open hours for the week,https://www.google.com/maps/place/Rivergate+Dental/data=!4m7!3m6!1s0x886444617a8f1c25:0xe914e1ed58b22541!8m2!3d36.3213983!4d-86.6983372!16s%2Fg%2F1vxcx4c3!19sChIJJRyPemFEZIgRQSWyWO3hFOk?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:54:49.686481,,,,96,13,,8,no,Large team (13 doctors); No social media
Tennessee Endodontics,"
450 Professional Park Dr suite 102, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-912-3636,https://tnendo.com/,4.9,145,Endodontist,Show open hours for the week,https://www.google.com/maps/place/Tennessee+Endodontics/data=!4m7!3m6!1s0x886445b7ef7fb379:0x3cae962ac9a4d014!8m2!3d36.3123551!4d-86.6999623!16s%2Fg%2F11w4wvm6gy!19sChIJebN_77dFZIgRFNCkySqWrjw?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:54:56.708068,,,,145,5,,6,no,No social media; Thin content
Lancaster Family Dental,"
818 Wren Rd, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-2757,http://lancasterfamily-dental.com/,5.0,15,Dentist,Show open hours for the week,https://www.google.com/maps/place/Lancaster+Family+Dental/data=!4m7!3m6!1s0x8864437ef6129de3:0x896ca3bb81116458!8m2!3d36.3017759!4d-86.70481!16s%2Fg%2F1td2vmpw!19sChIJ450S9n5DZIgRWGQRgbujbIk?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:55:10.261757,https://www.facebook.com/profile.php,,,15,,,8,yes,Has online booking; Facebook only; No SSL
Mansker Creek Dental,"
501 B Long Hollow Pike, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-0919,http://manskercreekdental.com/,4.8,17,Dentist,Show open hours for the week,https://www.google.com/maps/place/Mansker+Creek+Dental/data=!4m7!3m6!1s0x8864445e94ed9ad5:0xeccc403d1e78055f!8m2!3d36.3303798!4d-86.6964947!16s%2Fg%2F1tdj4yrz!19sChIJ1ZrtlF5EZIgRXwV4Hj1AzOw?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:55:22.868868,http://www.facebook.com/2008/fbml,,,17,4,,8,no,Facebook only; No SSL
"Deborah R Robbins, DDS","
307 Bluebird Dr, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-855-1188,http://drrobbins.net/,5.0,272,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Deborah+R+Robbins,+DDS/data=!4m7!3m6!1s0x8864437f31c46d8b:0x1540d85b2f986cfc!8m2!3d36.2997146!4d-86.7036855!16s%2Fg%2F1tn4yx5z!19sChIJi23EMX9DZIgR_GyYL1vYQBU?authuser=0&hl=en&rclk=1",dentist Goodlettsville TN,2026-03-02T14:55:38.024438,,,,272,,,0,no,Website timeout
Drs. John Martin & Catie Wall,"
2020 Caldwell Dr STE 3, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-851-9999,,5.0,12,Dentist,Show open hours for the week,https://www.google.com/maps/place/Drs.+John+Martin+%26+Catie+Wall/data=!4m7!3m6!1s0x886444697797162f:0x9ee511a7bcafd85c!8m2!3d36.3306484!4d-86.6991284!16s%2Fg%2F1tgq7cxq!19sChIJLxaXd2lEZIgRXNivvKcR5Z4?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:55:48.753875,,,,12,,,0,,No website
OMS Nashville: Oral Surgery & Dental Implants - Goodlettsville,"
307 Bluebird Dr, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-0015,https://omsnashville.com/locations/oral-surgeon-goodlettsville-tn/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,4.5,69,Oral surgeon,Show open hours for the week,https://www.google.com/maps/place/OMS+Nashville:+Oral+Surgery+%26+Dental+Implants+-+Goodlettsville/data=!4m7!3m6!1s0x8864437f31c46d8b:0xb62df4fac63e7c4b!8m2!3d36.2997146!4d-86.7036855!16s%2Fg%2F1tfj3x9q!19sChIJi23EMX9DZIgRS3w-xvr0LbY?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:55:58.511458,https://www.facebook.com/tr,https://www.instagram.com/omsnashville,,69,1,,9,no,Single practitioner
AC Dentistry,"
206 Rivergate Pkwy, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-9994,http://www.ac-dentistry.com/,3.6,82,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/AC+Dentistry/data=!4m7!3m6!1s0x8864448566b4f539:0xcf3a65d4230e6e09!8m2!3d36.3152214!4d-86.7099972!16s%2Fg%2F1trqhy_b!19sChIJOfW0ZoVEZIgRCW4OI9RlOs8?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:56:07.872955,https://www.facebook.com/acdentistrytn,https://www.instagram.com/acdentistrytn,,82,,,8,no,No SSL
Smile Doctors Orthodontics - Goodlettsville,"
3012 Business Park Cir #300, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-2700,https://smiledoctors.com/locations/goodlettsville-business-park/?utm_source=google_my_business&utm_medium=organic&utm_campaign=seo&utm_content=GVTN,4.8,84,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Smile+Doctors+Orthodontics+-+Goodlettsville/data=!4m7!3m6!1s0x88644458b357e58d:0x734c1c52a9cc03f0!8m2!3d36.3316343!4d-86.7004634!16s%2Fg%2F1tdh4lrb!19sChIJjeVXs1hEZIgR8APMqVIcTHM?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:56:19.569999,https://www.facebook.com/smiledoctorsofficial,https://www.instagram.com/smiledoctorsofficial,https://www.tiktok.com/@smiledoctorsofficial,84,5,,9,no,
Higgs Pediatric Dentistry,"
3102 Business Park Cir, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-2000,http://higgspediatricdentistry.com/,4.9,151,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Higgs+Pediatric+Dentistry/data=!4m7!3m6!1s0x886445cb8dc9d5cd:0xf6d81af844b82127!8m2!3d36.3292198!4d-86.7021408!16s%2Fg%2F11gtdt5s84!19sChIJzdXJjctFZIgRJyG4RPga2PY?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:56:33.584723,,,,151,8,,6,yes,Has online booking; Large team (8 doctors); No social media; No SSL
Rivergate Endodontics,"
306 Bluebird Dr, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-851-9111,https://www.rivergateendo.com/,5.0,62,Dentist,Show open hours for the week,https://www.google.com/maps/place/Rivergate+Endodontics/data=!4m7!3m6!1s0x88644378d33fd2db:0xa112d080c6355da5!8m2!3d36.2991351!4d-86.7035736!16s%2Fg%2F1tf7hdd0!19sChIJ29I_03hDZIgRpV01xoDQEqE?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:56:53.569519,,,,62,4,,8,no,No social media
Lewis Ronald A. DDS,"
525 Rivergate Pkwy, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-2276,http://www.drronaldlewis.com/,5.0,7,Dentist,,https://www.google.com/maps/place/Lewis+Ronald+A.+DDS/data=!4m7!3m6!1s0x886444844afb2d29:0x94436f3c592bcb5!8m2!3d36.3128383!4d-86.7080208!16s%2Fg%2F1tx47sm2!19sChIJKS37SoREZIgRtbySxfM2RAk?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:56:59.337843,,,,7,4,,6,no,No social media; No SSL
"Aspen Dental - Madison, TN - Nashville","
2153 Gallatin Pike N, Madison, TN 37115, United States",North,Nashville,+1 615-238-0003,"https://www.aspendental.com/dentist/tn/madison/2153-gallatin-pike-n?utm_source=googleplaces&utm_medium=lociqgoogleplaces&utm_campaign=Madison,TN-Madison_TN-1469&utm_content=listing",4.4,826,Dentist,Closed · Opens 7:30 am,"https://www.google.com/maps/place/Aspen+Dental+-+Madison,+TN+-+Nashville/data=!4m7!3m6!1s0x8864668c55555555:0xdcf530009523d98d!8m2!3d36.3030412!4d-86.6902787!16s%2Fg%2F1tdcs843!19sChIJVVVVVYxmZIgRjdkjlQAw9dw?authuser=0&hl=en&rclk=1",dentist Goodlettsville TN,2026-03-02T14:57:09.156230,,,,826,,,4,no,No social media; No mobile viewport
Thomasson Dental,"
1114 Gallatin Pike N, Madison, TN 37115, United States",North,Nashville,+1 615-865-1732,https://www.thomassondental.com/,4.9,382,Dentist,Show open hours for the week,https://www.google.com/maps/place/Thomasson+Dental/data=!4m7!3m6!1s0x886442e9ae96e59b:0x9537ae6958c8cca2!8m2!3d36.2791446!4d-86.7084121!16s%2Fg%2F1tjz42y_!19sChIJm-WWrulCZIgRoszIWGmuN5U?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:57:15.674511,https://facebook.com/thomasson.dental,,,382,8,,9,no,Large team (8 doctors); Facebook only
Rolin Hills Dental Care,"
101 East Ct, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-5574,http://www.rolinhillsdentalcare.com/,3.0,25,Dentist,Show open hours for the week,https://www.google.com/maps/place/Rolin+Hills+Dental+Care/data=!4m7!3m6!1s0x88644491ff94f06f:0xdabb4b7f0aad38be!8m2!3d36.3208636!4d-86.7112557!16s%2Fg%2F1vnnk3ww!19sChIJb_CU_5FEZIgRvjitCn9Lu9o?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:57:22.544376,https://www.facebook.com/https://facebook.com/pages/Rolin-Hills-Dental-Care-Inc-PC/478656922266369,,,25,1,,7,no,Single practitioner; Facebook only; No SSL
"Deidra Harrison-McClain, DDS","
3050 Business Park Cir STE 101, Goodlettsville, TN 37072, United States",North,Nashville,+1 615-859-0188,https://www.goodlettsvillesmiles.com/meet-the-dentist.html,5.0,1,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Deidra+Harrison-McClain,+DDS/data=!4m7!3m6!1s0x886444f67e714905:0xb8c364e4efe21d2e!8m2!3d36.3320311!4d-86.7039327!16s%2Fg%2F11p079_32p!19sChIJBUlxfvZEZIgRLh3i7-Rkw7g?authuser=0&hl=en&rclk=1",dentist Goodlettsville TN,2026-03-02T14:57:28.260582,https://www.facebook.com/tr,https://www.instagram.com/goodlettsvillesmiles,,1,6,,9,no,Large team (6 doctors)
Affordable Dentures & Implants,"
2285 Gallatin Pike N, Madison, TN 37115, United States",North,Nashville,+1 629-910-8798,https://www.affordabledentures.com/locations/tn/madison?utm_source=GMB&utm_medium=Organic_Listing&utm_campaign=3339,4.5,323,Dentist,Show open hours for the week,https://www.google.com/maps/place/Affordable+Dentures+%26+Implants/data=!4m7!3m6!1s0x886445969027b561:0xb2b0429a994a9545!8m2!3d36.3059079!4d-86.6838242!16s%2Fg%2F11qpshxhv0!19sChIJYbUnkJZFZIgRRZVKmZpCsLI?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:57:35.097075,https://www.facebook.com/AffordableDenturesImplants/\,https://www.instagram.com/affordabledenturesimplants\,,323,9,,10,yes,Has online booking; Large team (9 doctors); Has online booking
Goodlettsville Cosmetic Dentistry & Implants,"
450 Professional Park Dr ste 101, Goodlettsville, TN 37072, United States",North,Nashville,+1 629-899-6543,http://www.goodlettsvillecosmeticdentistry.com/,,,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Goodlettsville+Cosmetic+Dentistry+%26+Implants/data=!4m7!3m6!1s0x886445b27879e155:0x1a48b7a632d88969!8m2!3d36.3123371!4d-86.6999345!16s%2Fg%2F11ymr_pfy0!19sChIJVeF5eLJFZIgRaYnYMqa3SBo?authuser=0&hl=en&rclk=1,dentist Goodlettsville TN,2026-03-02T14:57:47.400859,,,,,,,3,no,No social media; No SSL; Thin content
