name,address,area,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments,segment,segment_name,practice_type,review_recency,latest_review_age
Belterra Dental,"
10827 US-290 Suite #600, Austin, TX 78736, United States",Central Austin,Austin,+1 737-409-1177,https://belterradentalatx.com/,4.9,442,Dentist,Show open hours for the week,https://www.google.com/maps/place/Belterra+Dental/data=!4m7!3m6!1s0x865b489e94e88ce3:0xac3fc7e01689eb43!8m2!3d30.2215445!4d-97.9553283!16s%2Fg%2F11g9q27n1_!19sChIJ44zolJ5IW4YRQ-uJFuDHP6w?authuser=0&hl=en&rclk=1,dentist Bee Cave TX,2026-03-02T14:40:09.632582,https://www.facebook.com/belterradentalatx,https://www.instagram.com/belterradental,https://www.tiktok.com/@belterradental,442,7,,10,yes,Has online booking; Large team (7 doctors); Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
"Keerthi Shabadu, DDS","
3620 Ranch Rd 620 S #280, Bee Cave, TX 78738, United States",Northwest,Austin,+1 512-337-1344,https://www.mountainlaureldentalcare.com/,5.0,1,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Keerthi+Shabadu,+DDS/data=!4m7!3m6!1s0x865b378cdebe1d87:0x84ba08a23bd982c7!8m2!3d30.3197877!4d-97.9536463!16s%2Fg%2F11jy_4t3j5!19sChIJhx2-3ow3W4YRx4LZO6IIuoQ?authuser=0&hl=en&rclk=1",dentist Bee Cave TX,2026-03-02T14:40:22.572190,https://facebook.com/100612475919922,https://www.instagram.com/ledgestonedentalcare,,1,4,,9,yes,Has online booking,2,"Warm Digital, No Proof",Group,Stale,3yr ago
Bridgeview Dental,"
3801 N Capital of Texas Hwy J240, Austin, TX 78746, United States",Central Austin,Austin,+1 512-489-9738,https://www.bridgeviewdental.com/,4.9,456,Dentist,Show open hours for the week,https://www.google.com/maps/place/Bridgeview+Dental/data=!4m7!3m6!1s0x865b352184154961:0xecdd6dadce58cc42!8m2!3d30.3375132!4d-97.8037206!16s%2Fg%2F1vp745tk!19sChIJYUkVhCE1W4YRQsxYzq1t3ew?authuser=0&hl=en&rclk=1,dentist Bee Cave TX,2026-03-02T14:40:32.763500,https://www.facebook.com/bridgeviewaustin,https://www.instagram.com/bridgeviewdentalatx,,456,20,,10,yes,Has online booking; Large team (20 doctors); Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
Canvas Dental,"
8517 Ranch to Market Rd 1826 bldg 1 suite 500, Austin, TX 78737, United States",Central Austin,Austin,+1 512-646-4505,https://canvasdental.com/,4.9,176,Dentist,Show open hours for the week,https://www.google.com/maps/place/Canvas+Dental/data=!4m7!3m6!1s0x865b49623d83239b:0x64388f97d3a8a82!8m2!3d30.2225666!4d-97.8917465!16s%2Fg%2F11f6dkq51q!19sChIJmyODPWJJW4YRgoo6ffmIQwY?authuser=0&hl=en&rclk=1,dentist Bee Cave TX,2026-03-02T14:40:56.651197,https://www.facebook.com/canvasdental,,,176,6,,9,no,Large team (6 doctors); Facebook only,1,Leaky Funnel,Group,Fresh,21d ago
"Dr. Marty Montgomery, DMD","
14058 Bee Cave Pkwy building d suite b, Bee Cave, TX 78738, United States",Northwest,Austin,+1 512-402-9996,http://lonestarpediatricdental.com/,4.9,,Pediatric dentist,,"https://www.google.com/maps/place/Dr.+Marty+Montgomery,+DMD/data=!4m7!3m6!1s0x865b39de3d85fbdf:0xa0c3dcd55b3ca408!8m2!3d30.312225!4d-97.964158!16s%2Fg%2F1v5_9vry!19sChIJ3_uFPd45W4YRCKQ8W9Xcw6A?authuser=0&hl=en&rclk=1",dentist Bee Cave TX,2026-03-02T14:41:55.909945,https://www.facebook.com/LSPDandBraces,https://www.instagram.com/lonestarpediatricdental,,,41,,7,no,Large team (41 doctors); No SSL,2,"Warm Digital, No Proof",Group,No reviews,
Dr. Sarah Behmanesh,"
12400 State Hwy 71 #320, Bee Cave, TX 78738, United States",Northwest,Austin,+1 512-271-6600,,3.0,,Dentist,,https://www.google.com/maps/place/Dr.+Sarah+Behmanesh/data=!4m7!3m6!1s0x865b37c3fa29c80b:0x298153066b304377!8m2!3d30.3042658!4d-97.9322065!16s%2Fg%2F11rwxf_cn9!19sChIJC8gp-sM3W4YRd0MwawZTgSk?authuser=0&hl=en&rclk=1,dentist Bee Cave TX,2026-03-02T14:43:00.878320,,,,,,,0,,No website,3,Reputation Rescue,Solo,No reviews,
Amirali Tahbaz,"
15500 State Hwy 71 #300, Bee Cave, TX 78738, United States",Northwest,Austin,+1 512-351-8362,https://www.luvbraces.com/meet-dr-tahbaz/,4.9,,Dentist,,https://www.google.com/maps/place/Amirali+Tahbaz/data=!4m7!3m6!1s0x86449a47fdc4b32d:0x6f38d9d139bfb0a3!8m2!3d30.318689!4d-97.9861329!16s%2Fg%2F11rwxg0t09!19sChIJLbPE_UeaRIYRo7C_OdHZOG8?authuser=0&hl=en&rclk=1,dentist Bee Cave TX,2026-03-02T14:43:14.354904,https://www.facebook.com/luvbraces,https://www.instagram.com/luvbraces,,,11,,9,yes,Has online booking; Large team (11 doctors),2,"Warm Digital, No Proof",Group,No reviews,
"Zhiyong Fan, DDS","
3821 Juniper Trce STE 201, Bee Cave, TX 78738, United States",Northwest,Austin,+1 512-402-1955,,5.0,,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Zhiyong+Fan,+DDS/data=!4m7!3m6!1s0x865b378ecfcea0a1:0x6da78db5c7a3a554!8m2!3d30.3078021!4d-97.9335522!16s%2Fg%2F11sglmq55q!19sChIJoaDOz443W4YRVKWjx7WNp20?authuser=0&hl=en&rclk=1",dentist Bee Cave TX,2026-03-02T14:43:50.144431,,,,,,,0,,No website,4,Invisible Good,Solo,No reviews,
"Austin Dental Care: Glen Wainwright, DDS","
300 Beardsley Ln Building A - Suite 101, Austin, TX 78746, United States",Central Austin,Austin,+1 512-330-0255,https://www.austindentalcare.com/?utm_campaign=gmb,5.0,225,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Austin+Dental+Care:+Glen+Wainwright,+DDS/data=!4m7!3m6!1s0x865b35ebaf3e93eb:0xfd3229f939fcc635!8m2!3d30.3128676!4d-97.8534959!16s%2Fg%2F1thghfzk!19sChIJ65M-r-s1W4YRNcb8OfkpMv0?authuser=0&hl=en&rclk=1",dentist Bee Cave TX,2026-03-02T14:44:19.469161,https://www.facebook.com/AustinDentalCare,,,225,19,,10,yes,Has online booking; Large team (19 doctors); Facebook only; Has online booking,1,Leaky Funnel,Group,No reviews,
Mona Rezapour,"
15500 State Hwy 71 Ste M, Bee Cave, TX 78738, United States",Northwest,Austin,+1 512-351-8362,https://www.luvbraces.com/meet-dr-rezapour/,5.0,,Dentist,,https://www.google.com/maps/place/Mona+Rezapour/data=!4m7!3m6!1s0x865b3846189aaaab:0xb211014e8c6bc9f2!8m2!3d30.318114!4d-97.9860172!16s%2Fg%2F11qgb7brrk!19sChIJq6qaGEY4W4YR8slrjE4BEbI?authuser=0&hl=en&rclk=1,dentist Bee Cave TX,2026-03-02T14:44:31.231582,https://www.facebook.com/luvbraces,https://www.instagram.com/luvbraces,,,9,,9,yes,Has online booking; Large team (9 doctors),2,"Warm Digital, No Proof",Group,No reviews,
ATX Family Dental,"
1700 S 1st St, Austin, TX 78704, United States",Central Austin,Austin,+1 512-717-3147,https://www.atxfamilydental.com/,4.9,787,Dentist,Show open hours for the week,https://www.google.com/maps/place/ATX+Family+Dental/data=!4m7!3m6!1s0x8644b4eb0b01986f:0x6b241d4769ed491e!8m2!3d30.2482229!4d-97.7559705!16s%2Fg%2F11cn2mvqwc!19sChIJb5gBC-u0RIYRHkntaUcdJGs?authuser=0&hl=en&rclk=1,dentist Bee Cave TX,2026-03-02T14:45:07.540074,,https://www.instagram.com/atxfamilydental,,787,,,9,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,7d ago
Austin Migraine Relief,"
3821 Juniper Trce STE 202, Bee Cave, TX 78738, United States",Northwest,Austin,+1 512-402-1955,,4.5,,Dentist,Show open hours for the week,https://www.google.com/maps/place/Austin+Migraine+Relief/data=!4m7!3m6!1s0x865b37c0e6ce02e3:0xd058453deddabdd7!8m2!3d30.3078041!4d-97.933623!16s%2Fg%2F11cn30hsx7!19sChIJ4wLO5sA3W4YR173a7T1FWNA?authuser=0&hl=en&rclk=1,dentist Bee Cave TX,2026-03-02T14:45:25.874143,,,,,,,0,,No website,4,Invisible Good,Unknown,No reviews,
Carus Dental - Bee Cave,"
3620 Ranch Rd 620 S, Bee Cave, TX 78738, United States",Northwest,Austin,+1 512-592-3857,https://www.carusdental.com/,4.8,19,Dentist,,https://www.google.com/maps/place/Carus+Dental+-+Bee+Cave/data=!4m7!3m6!1s0x865b378f4dbb7af3:0x557da72acf51e4d0!8m2!3d30.3196823!4d-97.9535399!16s%2Fg%2F11b7rtm8g4!19sChIJ83q7TY83W4YR0ORRzyqnfVU?authuser=0&hl=en&rclk=1,dentist Bee Cave TX,2026-03-02T14:45:43.489457,,,,19,,,6,no,No social media; No mobile viewport,2,"Warm Digital, No Proof",Unknown,Stale,7yr ago
Maple Dental,"
275 SE Inner Loop Suite 105, Georgetown, TX 78626, United States",North,Austin,+1 737-275-5666,https://mapledentaltx.com/,5.0,185,Dentist,Show open hours for the week,https://www.google.com/maps/place/Maple+Dental/data=!4m7!3m6!1s0x8644d7b0a6142c17:0xb4100a1bbfa718e9!8m2!3d30.607577!4d-97.680566!16s%2Fg%2F11t3h0y03b!19sChIJFywUprDXRIYR6RinvxsKELQ?authuser=0&hl=en&rclk=1,dentist West Lake Hills TX,2026-03-02T14:47:49.952457,https://www.facebook.com/tr,https://www.instagram.com/mapledentaltx,,185,3,,10,yes,Has online booking; Has online booking,1,Leaky Funnel,Group,Fresh,7d ago
West Lake Hills Dental,"
4105 Westbank Dr STE 103, Austin, TX 78746, United States",Central Austin,Austin,+1 512-327-6908,https://westlakehillsdental.com/,5.0,171,Dentist,Show open hours for the week,https://www.google.com/maps/place/West+Lake+Hills+Dental/data=!4m7!3m6!1s0x865b4a9245e4e9ed:0xa9ccf28d72b30ddd!8m2!3d30.275383!4d-97.8157741!16s%2Fg%2F1261pgy2l!19sChIJ7enkRZJKW4YR3Q2zco3yzKk?authuser=0&hl=en&rclk=1,dentist West Lake Hills TX,2026-03-02T14:48:02.883889,,https://instagram.com/westlakehillsdental,,171,17,,9,no,Large team (17 doctors),1,Leaky Funnel,Group,Fresh,7d ago
Westlake Family Dental,"
4201 Bee Caves Rd #B210, West Lake Hills, TX 78746, United States",Northwest,Austin,+1 512-328-0911,https://www.wlfamilydental.com/,5.0,174,Dentist,Show open hours for the week,https://www.google.com/maps/place/Westlake+Family+Dental/data=!4m7!3m6!1s0x865b4a9a03788975:0xfda8ae4d8ee903e9!8m2!3d30.2840686!4d-97.8124289!16s%2Fg%2F1x5qt5x1!19sChIJdYl4A5pKW4YR6QPpjk2uqP0?authuser=0&hl=en&rclk=1,dentist West Lake Hills TX,2026-03-02T14:48:20.864233,https://www.facebook.com/wlfamilydental,,,174,6,,9,no,Large team (6 doctors); Facebook only,1,Leaky Funnel,Group,Recent,7mo ago
"Westlake Hills Dentistry - Vincent Ho, DDS","
515 S Capital of Texas Hwy #220, West Lake Hills, TX 78746, United States",Northwest,Austin,+1 512-327-8645,https://westlakesmiles.com/,4.9,216,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Westlake+Hills+Dentistry+-+Vincent+Ho,+DDS/data=!4m7!3m6!1s0x865b357f6f28443f:0x9f9ce7a287adcb7e!8m2!3d30.2969627!4d-97.8268508!16s%2Fg%2F1td2mxhq!19sChIJP0Qob381W4YRfsuth6LnnJ8?authuser=0&hl=en&rclk=1",dentist West Lake Hills TX,2026-03-02T14:48:40.038476,https://www.facebook.com/WestlakeHillsDentistry,,,216,5,,9,no,Facebook only,1,Leaky Funnel,Group,Fresh,30d ago
Westlake Hills Dental Arts,"
1301 S Capital of Texas Hwy A-132, Austin, TX 78746, United States",Central Austin,Austin,+1 512-328-0155,https://www.westlakehillsdentalarts.com/,5.0,229,Dentist,Show open hours for the week,https://www.google.com/maps/place/Westlake+Hills+Dental+Arts/data=!4m7!3m6!1s0x865b4a8e44e29a4f:0x8bc23b915929a023!8m2!3d30.279183!4d-97.819285!16s%2Fg%2F1tftrhv5!19sChIJT5riRI5KW4YRI6ApWZE7wos?authuser=0&hl=en&rclk=1,dentist West Lake Hills TX,2026-03-02T14:48:57.305317,https://www.facebook.com/westlakehillsdentalarts,https://www.instagram.com/westlakehillsdentalarts,,229,1,,8,yes,Has online booking; Single practitioner,1,Leaky Funnel,Solo,Fresh,14d ago
The Austin Dentist - Westlake,"
3345 Bee Caves Rd #102B, West Lake Hills, TX 78746, United States",Northwest,Austin,+1 512-329-5250,http://www.theaustindentist.com/,4.9,249,Dentist,Show open hours for the week,https://www.google.com/maps/place/The+Austin+Dentist+-+Westlake/data=!4m7!3m6!1s0x865b4abf3b52bddb:0xff431138893c1721!8m2!3d30.2744001!4d-97.8023827!16s%2Fg%2F1tknkw5g!19sChIJ271SO79KW4YRIRc8iTgRQ_8?authuser=0&hl=en&rclk=1,dentist West Lake Hills TX,2026-03-02T14:49:08.752626,https://www.facebook.com/TheAustinDentist,https://www.instagram.com/the.austin.dentist,,249,5,,8,yes,Has online booking; No SSL,1,Leaky Funnel,Group,Recent,7mo ago
Neal Dental Group,"
4407 Bee Caves Rd building 3 suite 302, West Lake Hills, TX 78746, United States",Northwest,Austin,+1 512-600-0786,https://www.nealdentalgroup.com/,4.9,123,Dentist,Show open hours for the week,https://www.google.com/maps/place/Neal+Dental+Group/data=!4m7!3m6!1s0x865b4b4244a87f45:0x6355a13b6505fbbf!8m2!3d30.2850352!4d-97.8136741!16s%2Fg%2F11fkdr835_!19sChIJRX-oREJLW4YRv_sFZTuhVWM?authuser=0&hl=en&rclk=1,dentist West Lake Hills TX,2026-03-02T14:49:24.088104,https://www.facebook.com/nealdentalgroup,,,123,6,,9,yes,Has online booking; Large team (6 doctors); Facebook only,1,Leaky Funnel,Group,Fresh,30d ago
Westlake Pediatric Dentistry,"
5656 Bee Caves Rd Suite B104, Austin, TX 78746, United States",Central Austin,Austin,+1 512-732-0022,https://www.westlakepediatricdentist.com/?utm_source=GMB+Listing&utm_medium=Organic,4.9,736,Pediatric dentist,Show open hours for the week,https://www.google.com/maps/place/Westlake+Pediatric+Dentistry/data=!4m7!3m6!1s0x865b357e17bae0a9:0xfeae9d05c2ff0ab3!8m2!3d30.2952928!4d-97.8246563!16s%2Fg%2F12qfzz62f!19sChIJqeC6F341W4YRswr_wgWdrv4?authuser=0&hl=en&rclk=1,dentist West Lake Hills TX,2026-03-02T14:49:39.099040,https://www.facebook.com/WestlakePediatricDentistry,,,736,7,,9,no,Large team (7 doctors); Facebook only,1,Leaky Funnel,Group,Fresh,14d ago
Holly Phillip DDS,"
4201 Bee Caves Rd suite c-211, West Lake Hills, TX 78746, United States",Northwest,Austin,+1 512-327-7773,http://www.hollyphillipdds.com/,5.0,172,Dentist,Show open hours for the week,https://www.google.com/maps/place/Holly+Phillip+DDS/data=!4m7!3m6!1s0x865b4a9a03788975:0x313225fbce8a7069!8m2!3d30.2840686!4d-97.8124289!16s%2Fg%2F1tdcb6rl!19sChIJdYl4A5pKW4YRaXCKzvslMjE?authuser=0&hl=en&rclk=1,dentist West Lake Hills TX,2026-03-02T14:49:52.206631,http://www.facebook.com/2008/fbml,,,172,7,,8,yes,Has online booking; Large team (7 doctors); Facebook only; No SSL,1,Leaky Funnel,Group,Fresh,90d ago
Keith Novy DDS,"
5656 Bee Caves Rd Building J, Austin, TX 78746, United States",Central Austin,Austin,+1 512-327-5977,https://www.knovyddswestlake.com/,4.9,168,Dentist,Show open hours for the week,https://www.google.com/maps/place/Keith+Novy+DDS/data=!4m7!3m6!1s0x865b358017d73663:0xb7d0a71eb5b9ae5b!8m2!3d30.2962125!4d-97.8253579!16s%2Fg%2F1v2yz8lp!19sChIJYzbXF4A1W4YRW665tR6n0Lc?authuser=0&hl=en&rclk=1,dentist West Lake Hills TX,2026-03-02T14:50:43.687447,https://www.facebook.com/Keithnovydds,https://www.instagram.com/keithnovy_dds,,168,16,,10,yes,Has online booking; Large team (16 doctors); Has online booking,1,Leaky Funnel,Group,Fresh,120d ago
myDental at Manor,"
12836 US-290 Suite 500, Manor, TX 78653, United States",East,Austin,+1 512-815-3663,https://www.mydental.com/locations/manor/?utm_source=google&utm_medium=organic&utm_campaign=gbp,5.0,402,Dentist,Show open hours for the week,https://www.google.com/maps/place/myDental+at+Manor/data=!4m7!3m6!1s0x8644c769a896cbdf:0x69a9c1c8549c53ed!8m2!3d30.3505677!4d-97.5259996!16s%2Fg%2F11w32t19f6!19sChIJ38uWqGnHRIYR7VOcVMjBqWk?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:51:58.105777,https://www.facebook.com/tr,https://www.instagram.com/mydentalsmiles,,402,46,,10,yes,Has online booking; Large team (46 doctors); Has online booking,1,Leaky Funnel,Group,Fresh,21d ago
Enamel Dentistry Manor,"
14008 Shadow Glen Blvd ste 203, Manor, TX 78653, United States",East,Austin,+1 512-588-5413,https://enameldentistry.com/manor-dentist/?utm_source=enameldentistry&utm_medium=referral&utm_campaign=manor_location,4.9,335,Dentist,Show open hours for the week,https://www.google.com/maps/place/Enamel+Dentistry+Manor/data=!4m7!3m6!1s0x8644c7f5d07f6ee5:0x4e33d17456f1ee60!8m2!3d30.3499558!4d-97.5458383!16s%2Fg%2F11s5fvc8nr!19sChIJ5W5_0PXHRIYRYO7xVnTRM04?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:52:10.688139,https://www.facebook.com/enameldentistry,https://www.instagram.com/enameldentistry,,335,9,,9,yes,Has online booking; Large team (9 doctors); Has online booking,1,Leaky Funnel,Group,Fresh,120d ago
Manor Modern Dentistry,"
11910 US-290 Ste 420, Manor, TX 78653, United States",East,Austin,+1 512-716-8167,https://www.manormoderndentistry.com/?sc_cid=GBP%3AO%3AGP%3A1245%3AOrganic_Search%3AGeneral%3Ana&_vsrefdom=organic_gbp&y_source=1_MjAyNDk2ODM2NC03MTUtbG9jYXRpb24ud2Vic2l0ZQ%3D%3D,4.9,37,Dentist,Show open hours for the week,https://www.google.com/maps/place/Manor+Modern+Dentistry/data=!4m7!3m6!1s0x8644c70bc4dd537f:0x52e36d6c47b3bb73!8m2!3d30.3531124!4d-97.5397713!16s%2Fg%2F11ymr0zbjv!19sChIJf1PdxAvHRIYRc7uzR2xt41I?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:52:25.192565,,,,37,,,5,no,No social media,1,Leaky Funnel,Unknown,Fresh,21d ago
Your Total Dental & Orthodontics - Manor,"
11828 Ring Dr #102, Manor, TX 78653, United States",East,Austin,+1 512-807-6664,https://yourtotaldental.com/locations/manor/?utm_source=google.com&utm_medium=business+profile&utm_campaign=,4.3,439,Dentist,Show open hours for the week,https://www.google.com/maps/place/Your+Total+Dental+%26+Orthodontics+-+Manor/data=!4m7!3m6!1s0x8644c73227ab79a5:0xdcf64b078ad412a0!8m2!3d30.3479194!4d-97.5410461!16s%2Fg%2F11c0r260m6!19sChIJpXmrJzLHRIYRoBLUigdL9tw?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:52:40.387218,https://www.facebook.com/yourtotaldental,https://www.instagram.com/yourtotaldental,,439,4,,9,yes,Has online booking,1,Leaky Funnel,Group,Fresh,21d ago
Future Dental,"
810 N Caldwell St #300, Manor, TX 78653, United States",East,Austin,+1 512-272-8900,https://futuredentalmanor.com/,4.1,61,Dentist,Show open hours for the week,https://www.google.com/maps/place/Future+Dental/data=!4m7!3m6!1s0x8644c71b2c3396b3:0xcb01e0d7c6ddcb30!8m2!3d30.3474578!4d-97.5570983!16s%2Fg%2F1tdzx33q!19sChIJs5YzLBvHRIYRMMvdxtfgAcs?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:52:52.986461,,,,61,9,,7,no,Large team (9 doctors); No social media,1,Leaky Funnel,Group,Fresh,7d ago
Essential Dental,"
10140 US-290 #110, Manor, TX 78653, United States",East,Austin,+1 512-298-6103,https://www.essential-dental.com/,4.9,75,Dentist,Show open hours for the week,https://www.google.com/maps/place/Essential+Dental/data=!4m7!3m6!1s0x4c743fac754c0675:0x38425c9c6b54db16!8m2!3d30.3447372!4d-97.5834391!16s%2Fg%2F11m6lft_r9!19sChIJdQZMdaw_dEwRFttUa5xcQjg?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:53:03.629598,,https://www.instagram.com/essentialdentaltx,,75,29,,10,yes,Has online booking; Large team (29 doctors); Has online booking,1,Leaky Funnel,Group,Fresh,7d ago
Manor Dental Associates,"
14001 Shadow Glen Blvd, Manor, TX 78653, United States",East,Austin,+1 512-278-8700,http://www.manorsmiles.com/,4.1,37,Dentist,Show open hours for the week,https://www.google.com/maps/place/Manor+Dental+Associates/data=!4m7!3m6!1s0x8644c718b2889fd5:0x3349959019a0cbc8!8m2!3d30.350212!4d-97.547108!16s%2Fg%2F1tfctm33!19sChIJ1Z-IshjHRIYRyMugGZCVSTM?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:53:15.050104,https://www.facebook.com/manorsmiles,,,37,3,,8,no,Facebook only; No SSL,1,Leaky Funnel,Group,Fresh,14d ago
Dental Care of North Manor,"
11930 US-290 Unit 110, Manor, TX 78653, United States",East,Austin,+1 512-402-5595,https://dentalcareofnorthmanor.com/,4.8,31,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dental+Care+of+North+Manor/data=!4m7!3m6!1s0x8644c74cb0fdefdb:0x8eb74bb7e28bdf20!8m2!3d30.3497819!4d-97.5437678!16s%2Fg%2F11ymr6_8vm!19sChIJ2-_9sEzHRIYRIN-L4rdLt44?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:53:25.574687,https://facebook.com/909968315523012,https://www.instagram.com/dentalcarenorthmanor,,31,6,,9,yes,Has online booking; Large team (6 doctors),1,Leaky Funnel,Group,Fresh,14d ago
Manor Kids Dentist,"
11300 Hwy 290 East Bldg 2, Suite 200, Manor, TX 78653, United States",East,Austin,+1 512-272-4702,https://www.manorkidsdentist.com/,4.8,972,Dentist,Show open hours for the week,https://www.google.com/maps/place/Manor+Kids+Dentist/data=!4m7!3m6!1s0x8644c71b7e9373cb:0x9e7c5ca8b73f06c4!8m2!3d30.3498256!4d-97.5541541!16s%2Fg%2F11dxlc24g9!19sChIJy3OTfhvHRIYRxAY_t6hcfJ4?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:53:33.174153,https://www.facebook.com/Manor-Kids-Dentist-772125776271446,,,972,13,,9,yes,Has online booking; Large team (13 doctors); Facebook only; Has online booking; Thin content,1,Leaky Funnel,Group,Fresh,21d ago
Affordable Dentures & Implants,"
12700 Lexington St Ste 220, Manor, TX 78653, United States",East,Austin,+1 737-910-9311,https://www.affordabledentures.com/locations/tx/manor?utm_source=GMB&utm_medium=Organic_Listing&utm_campaign=15947,4.3,287,Denture care center,Show open hours for the week,https://www.google.com/maps/place/Affordable+Dentures+%26+Implants/data=!4m7!3m6!1s0x8644c6e0401dadc9:0xf72d9faf843fe823!8m2!3d30.3507194!4d-97.5573883!16s%2Fg%2F11f3rvbw45!19sChIJya0dQODGRIYRI-g_hK-fLfc?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:53:41.436891,https://www.facebook.com/AffordableDenturesImplants/\,https://www.instagram.com/affordabledenturesimplants\,,287,13,,10,yes,Has online booking; Large team (13 doctors); Has online booking,1,Leaky Funnel,Group,Fresh,30d ago
Gutierrez Juan DDS,"
14001 Shadow Glen Blvd, Manor, TX 78653, United States",East,Austin,+1 512-278-8700,http://www.manorsmiles.com/,5.0,2,Dentist,Show open hours for the week,https://www.google.com/maps/place/Gutierrez+Juan+DDS/data=!4m7!3m6!1s0x8644c718b2889fd5:0x98d14c6437684bc7!8m2!3d30.350212!4d-97.5471079!16s%2Fg%2F1tk_pntj!19sChIJ1Z-IshjHRIYRx0toN2RM0Zg?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:53:51.720287,https://www.facebook.com/manorsmiles,,,2,3,,8,no,Facebook only; No SSL,2,"Warm Digital, No Proof",Group,Stale,8yr ago
Dr. Ali Jahanbin,"
A, 810 N Caldwell St #300, Manor, TX 78653, United States",East,Austin,+1 512-272-8900,http://futuredentalmanor.com/,5.0,1,Dentist,,https://www.google.com/maps/place/Dr.+Ali+Jahanbin/data=!4m7!3m6!1s0x8644c71b2c3396b3:0xa8452c262868183a!8m2!3d30.347546!4d-97.5570459!16s%2Fg%2F1tl1j8lh!19sChIJs5YzLBvHRIYROhhoKCYsRag?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:53:58.645697,,,,1,9,,6,no,Large team (9 doctors); No social media; No SSL,2,"Warm Digital, No Proof",Group,Stale,9yr ago
Family Practice Dentistry,"
14001 Shadow Glen Blvd, Manor, TX 78653, United States",East,Austin,+1 512-278-8700,,5.0,1,Dentist,,https://www.google.com/maps/place/Family+Practice+Dentistry/data=!4m7!3m6!1s0x8644c718b2ae31b1:0xd1814d5204d232a4!8m2!3d30.3503435!4d-97.5471048!16s%2Fg%2F11c191k624!19sChIJsTGushjHRIYRpDLSBFJNgdE?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:54:08.968572,,,,1,,,0,,No website,4,Invisible Good,Group,Stale,5yr ago
Dr. Swetha Sama,"
11300 US-290 E, Manor, TX 78653, United States",East,Austin,+1 512-272-4702,,5.0,,Dentist,,https://www.google.com/maps/place/Dr.+Swetha+Sama/data=!4m7!3m6!1s0x8644c71b84000001:0xf293929b58d5bc0!8m2!3d30.3497135!4d-97.5538038!16s%2Fg%2F11rwxfv4nm!19sChIJAQAAhBvHRIYRwFuNtSk5KQ8?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:54:14.509720,,,,,,,0,,No website,4,Invisible Good,Solo,No reviews,
Lapeyra Gutier Adriana DDS,"
14001 Shadow Glen Blvd # E, Manor, TX 78653, United States",East,Austin,+1 512-278-8700,,5.0,1,Dentist,,https://www.google.com/maps/place/Lapeyra+Gutier+Adriana+DDS/data=!4m7!3m6!1s0x8644c718b2889fd5:0x950b95e36d887e18!8m2!3d30.350212!4d-97.547108!16s%2Fg%2F1v44qt9h!19sChIJ1Z-IshjHRIYRGH6IbeOVC5U?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:54:21.386302,,,,1,,,0,,No website,4,Invisible Good,Solo,Stale,4yr ago
Hartsfield Don R DDS,"
13419 US-290, Manor, TX 78653, United States",East,Austin,+1 512-278-1111,,5.0,,Dentist,Show open hours for the week,https://www.google.com/maps/place/Hartsfield+Don+R+DDS/data=!4m7!3m6!1s0x8644c0d07cc67b57:0x8fd3571d8db3e233!8m2!3d30.347415!4d-97.515481!16s%2Fg%2F1vr1x06s!19sChIJV3vGfNDARIYRM-KzjR1X048?authuser=0&hl=en&rclk=1,dentist Manor TX,2026-03-02T14:54:31.070067,,,,,,,0,,No website,4,Invisible Good,Solo,No reviews,
