city_name,name,address,borough,city,phone,website,rating,review_count,categories,hours,google_maps_url,search_term,scraped_at,facebook_url,instagram_url,tiktok_url,google_review_count,doctor_count,staff_count,site_score,has_online_booking,comments,segment,segment_name,practice_type,review_recency,latest_review_age
NYC,NORTH STAR DENTAL CARE,"
40-36 82nd St, Elmhurst, NY 11373, United States",Queens,New York,+1 718-446-5775,,4.8,24,Dentist,Show open hours for the week,https://www.google.com/maps/place/NORTH+STAR+DENTAL+CARE/data=!4m7!3m6!1s0x89c25fa944d6b59f:0x3daa81f3b4912116!8m2!3d40.74658!4d-73.884011!16s%2Fg%2F11bvv56xh0!19sChIJn7XWRKlfwokRFiGRtPOBqj0?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:55:29.663322,,,,24,,,0,,No website,4b,Invisible Good - High Reviews,Group,Recent,10mo ago
NYC,"Rafael M. Muniz, D.D.S.","
35-50 82nd St Ste 1c, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-639-7720,,4.8,25,Dentist,,"https://www.google.com/maps/place/Rafael+M.+Muniz,+D.D.S./data=!4m7!3m6!1s0x89c25fa8a297063f:0x144d32e0dafeab14!8m2!3d40.7501329!4d-73.8845136!16s%2Fg%2F1v3dt11p!19sChIJPwaXoqhfwokRFKv-2uAyTRQ?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-25T23:55:38.947356,,,,25,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Recent,12mo ago
NYC,Sonria Dental Care,"
88-20 Roosevelt Ave, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-651-3311,,4.4,14,Dentist,Show open hours for the week,https://www.google.com/maps/place/Sonria+Dental+Care/data=!4m7!3m6!1s0x89c25fafc54e2b2d:0x5981c53b4e57b340!8m2!3d40.7481221!4d-73.8779389!16s%2Fg%2F1tls3rpm!19sChIJLStOxa9fwokRQLNXTjvFgVk?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:55:48.468199,,,,14,,,0,,No website,4b,Invisible Good - High Reviews,Group,No reviews,
NYC,Elmhurst Dental Care,"
89-05 Elmhurst Ave Apt A17, Elmhurst, NY 11373, United States",Queens,New York,+1 718-672-7700,,4.6,11,Dentist,Show open hours for the week,https://www.google.com/maps/place/Elmhurst+Dental+Care/data=!4m7!3m6!1s0x89c25fae2b915ddd:0x8e357805ed992082!8m2!3d40.7472853!4d-73.8775177!16s%2Fg%2F1tfvj3nk!19sChIJ3V2RK65fwokRgiCZ7QV4NY4?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:56:23.418701,,,,11,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,30d ago
NYC,Elina Kats D.D.S,"
92-11 35th Ave, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-426-2231,,4.2,106,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Elina+Kats+D.D.S/data=!4m7!3m6!1s0x89c25fbb0deca96f:0x5c3471226bb45433!8m2!3d40.7528959!4d-73.8752065!16s%2Fg%2F1hm1rkf86!19sChIJb6nsDbtfwokRM1S0ayJxNFw?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:56:54.501326,,,,106,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Recent,12mo ago
NYC,81st street dental,"
35-50 81st St # 1G, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-565-2461,,5.0,3,Dentist,Show open hours for the week,https://www.google.com/maps/place/81st+street+dental/data=!4m7!3m6!1s0x89c25f621f281c55:0x1a13cbe9a407af07!8m2!3d40.7502857!4d-73.8856021!16s%2Fg%2F11yklbnxx5!19sChIJVRwoH2JfwokRB68HpOnLExo?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:57:07.465026,,,,3,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,Fresh,21d ago
NYC,"Dr. Ivette A. Ferreira, DDS","
88-20 Roosevelt Ave, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-651-3311,,5.0,10,Dentist,,"https://www.google.com/maps/place/Dr.+Ivette+A.+Ferreira,+DDS/data=!4m7!3m6!1s0x89c25fafc54e2b2d:0x77604a6b05519e98!8m2!3d40.7480492!4d-73.8779308!16s%2Fg%2F1tcv_bg7!19sChIJLStOxa9fwokRmJ5RBWtKYHc?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-25T23:57:23.395391,,,,10,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Recent,12mo ago
NYC,Sol Dental Care PLLC,"
95-47 Roosevelt Ave #2, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-898-4745,,4.0,12,Dentist,Show open hours for the week,https://www.google.com/maps/place/Sol+Dental+Care+PLLC/data=!4m7!3m6!1s0x89c25fb9e769e0ab:0xb05dc248528dac4f!8m2!3d40.749335!4d-73.870159!16s%2Fg%2F1td4_sll!19sChIJq-Bp57lfwokRT6yNUkjCXbA?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:57:36.373113,,,,12,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,120d ago
NYC,Juan Carlos Defex PLLC,"
74-10 35th Ave #106, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-476-6750,,4.8,271,Oral surgeon,Show open hours for the week,https://www.google.com/maps/place/Juan+Carlos+Defex+PLLC/data=!4m7!3m6!1s0x89c25f07b42ce413:0x4b68db802176fc62!8m2!3d40.7509127!4d-73.8918238!16s%2Fg%2F1tdksqnp!19sChIJE-QstAdfwokRYvx2IYDbaEs?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:57:56.590595,,,,271,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,21d ago
NYC,"Dr. Tula Theodosiou, DDS","
33-04 91st St, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-899-4455,,4.7,12,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Tula+Theodosiou,+DDS/data=!4m7!3m6!1s0x89c25fbccabd8df5:0x4cf6c50c8a14ea5a!8m2!3d40.7560606!4d-73.8772425!16s%2Fg%2F1tf9zbjc!19sChIJ9Y29yrxfwokRWuoUigzF9kw?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-25T23:58:26.125259,,,,12,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Recent,12mo ago
NYC,Gothelf & Levine: Gothelf Craig G DDS,"
37-30 83rd St # 1, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-639-6966,,4.1,23,Dentist,Show open hours for the week,https://www.google.com/maps/place/Gothelf+%26+Levine:+Gothelf+Craig+G+DDS/data=!4m7!3m6!1s0x89c25fa8d178e4d7:0x7296c20fe6cf761c!8m2!3d40.7488128!4d-73.8834452!16s%2Fg%2F1tmcn4lj!19sChIJ1-R40ahfwokRHHbP5g_ClnI?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:58:56.117094,,,,23,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Fresh,30d ago
NYC,Perez Hector H DENTST,"
37-44 82nd St #2LT, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-651-6477,,4.4,15,Dentist,,https://www.google.com/maps/place/Perez+Hector+H+DENTST/data=!4m7!3m6!1s0x89c25fa8dedbac87:0xaa16db40f420158b!8m2!3d40.7485717!4d-73.8842736!16s%2Fg%2F1vtqx09b!19sChIJh6zb3qhfwokRixUg9EDbFqo?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:59:02.039163,,,,15,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Aging,2yr 0mo ago
NYC,Richard P Medina DDS LLC,"
37-19 88th St, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-685-0031,,4.3,12,Dentist,Show open hours for the week,https://www.google.com/maps/place/Richard+P+Medina+DDS+LLC/data=!4m7!3m6!1s0x89c25faf8daf58cf:0xe65e924e3d85ed7b!8m2!3d40.7497318!4d-73.8783591!16s%2Fg%2F1260qc5v8!19sChIJz1ivja9fwokRe-2FPU6SXuY?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:59:21.863877,,,,12,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Fresh,120d ago
NYC,Smart Tooth Dental,"
76-17 46th Ave, Elmhurst, NY 11373, United States",Queens,New York,+1 718-424-8818,,4.5,12,Dentist,Show open hours for the week,https://www.google.com/maps/place/Smart+Tooth+Dental/data=!4m7!3m6!1s0x89c25e5538b550ed:0xb28bb6eafb23d177!8m2!3d40.740558!4d-73.88739!16s%2Fg%2F11f3sg2z90!19sChIJ7VC1OFVewokRd9Ej--q2i7I?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:59:27.483183,,,,12,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Recent,12mo ago
NYC,"Abe Dyzenhaus, DDS Family Dentistry","
84-09 35th Ave Ste 1f, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-446-3219,,4.3,3,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Abe+Dyzenhaus,+DDS+Family+Dentistry/data=!4m7!3m6!1s0x89c25fa5db47b8b1:0x230a48e13120c309!8m2!3d40.7522554!4d-73.8823862!16s%2Fg%2F1vd9608c!19sChIJsbhH26VfwokRCcMgMeFICiM?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-25T23:59:42.754958,,,,3,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Stale,7yr ago
NYC,Always Smile Dental,"
91-23 Queens Blvd Suite B, Elmhurst, NY 11373, United States",Queens,New York,+1 718-205-2055,,4.7,132,Cosmetic dentist,Show open hours for the week,https://www.google.com/maps/place/Always+Smile+Dental/data=!4m7!3m6!1s0x89c25e4967a4fd0f:0x1c242db2235b91e1!8m2!3d40.7336798!4d-73.8696157!16s%2Fg%2F11b6dkbj20!19sChIJD_2kZ0lewokR4ZFbI7ItJBw?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-25T23:59:47.223750,,,,132,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,60d ago
NYC,"Dr. Craig Rosenbaum, DDS","
33-04 91st St, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-899-4455,,4.9,7,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Craig+Rosenbaum,+DDS/data=!4m7!3m6!1s0x89c25fbccabd8df5:0x702ae0d90947fd6e!8m2!3d40.7560606!4d-73.8772424!16s%2Fg%2F1tdc649v!19sChIJ9Y29yrxfwokRbv1HCdngKnA?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-25T23:59:58.122684,,,,7,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Stale,4yr ago
NYC,Implants with Care,"
35-40 82nd St #1g, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-446-7100,,4.6,7,Dentist,,https://www.google.com/maps/place/Implants+with+Care/data=!4m7!3m6!1s0x89c25fa8a20bcad9:0xf61692f98647a7d6!8m2!3d40.7504952!4d-73.8847734!16s%2Fg%2F1tf36wnb!19sChIJ2coLoqhfwokR1qdHhvmSFvY?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-26T00:00:08.881739,,,,7,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,Stale,5yr ago
NYC,Dental Health Center,"
40-16 83rd St, Elmhurst, NY 11373, United States",Queens,New York,+1 844-213-7460,,5.0,9,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/Dental+Health+Center/data=!4m7!3m6!1s0x89c25fa93517882f:0x56c40e2fbf181bb1!8m2!3d40.7472113!4d-73.8830952!16s%2Fg%2F1vtzj3qf!19sChIJL4gXNalfwokRsRsYvy8OxFY?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-26T00:00:49.684996,,,,9,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Fresh,28d ago
NYC,Teran Dental Office,"
42-37 Hampton St, Elmhurst, NY 11373, United States",Queens,New York,+1 718-533-0669,,4.1,9,Dentist,Show open hours for the week,https://www.google.com/maps/place/Teran+Dental+Office/data=!4m7!3m6!1s0x89c25fb207b712ef:0x11784b6d8f226a97!8m2!3d40.7444215!4d-73.8767879!16s%2Fg%2F1v4pty7m!19sChIJ7xK3B7JfwokRl2oij21LeBE?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-26T00:00:52.694762,,,,9,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Recent,7mo ago
NYC,"Dr. Edwin Ostiago, DDS","
82-15 Roosevelt Ave, Flushing, NY 11372, United States",Queens,New York,+1 718-205-7709,,5.0,4,Dentist,,"https://www.google.com/maps/place/Dr.+Edwin+Ostiago,+DDS/data=!4m7!3m6!1s0x89c25fa92c6e4d83:0x972ab96e64c96499!8m2!3d40.7478336!4d-73.8833662!16s%2Fg%2F1tj1nfny!19sChIJg01uLKlfwokRmWTJZG65Kpc?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-26T00:00:56.710382,,,,4,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Stale,13yr ago
NYC,"Dr. Paul S. Yeung, DDS","
87-08 Justice Ave, Elmhurst, NY 11373, United States",Queens,New York,+1 718-426-1606,,4.8,16,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Paul+S.+Yeung,+DDS/data=!4m7!3m6!1s0x89c25e4d9da3f2d5:0x41dfa54dab4aa35a!8m2!3d40.7372311!4d-73.8763526!16s%2Fg%2F1tfzsvcd!19sChIJ1fKjnU1ewokRWqNKq02l30E?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-26T00:02:07.973426,,,,16,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Stale,3yr ago
NYC,Dental America of Queens,"
81-14 Queens Blvd, Elmhurst, NY 11373, United States",Queens,New York,+1 718-533-1515,,4.2,19,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dental+America+of+Queens/data=!4m7!3m6!1s0x89c25e5395c8d575:0x8d358f8e8d32fe95!8m2!3d40.737832!4d-73.8820327!16s%2Fg%2F1tk_kmxn!19sChIJddXIlVNewokRlf4yjY6PNY0?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-26T00:02:12.983260,,,,19,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Recent,12mo ago
NYC,Pradines Jorge F DDS,"
94-20 Roosevelt Ave, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-565-5010,,4.7,3,Dentist,,https://www.google.com/maps/place/Pradines+Jorge+F+DDS/data=!4m7!3m6!1s0x89c25fb0ac78dd9f:0x1f984299e387e817!8m2!3d40.7487929!4d-73.871741!16s%2Fg%2F1263_9bvq!19sChIJn914rLBfwokRF-iH45lCmB8?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-26T00:02:35.399910,,,,3,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Recent,8mo ago
NYC,Lopez Georgina Dds,"
37-57 92nd St, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-672-6656,,4.0,8,Dentist,Show open hours for the week,https://www.google.com/maps/place/Lopez+Georgina+Dds/data=!4m7!3m6!1s0x89c25fb07c1267f9:0xebfdf9b4afc7c5d8!8m2!3d40.749125!4d-73.8744714!16s%2Fg%2F1td145ry!19sChIJ-WcSfLBfwokR2MXHr7T5_es?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-26T00:02:41.153666,,,,8,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Aging,2yr 0mo ago
NYC,Paul Spatzner DDS,"
32-50 70th St, East Elmhurst, NY 11370, United States",Queens,New York,+1 718-651-3010,,5.0,6,Dentist,,https://www.google.com/maps/place/Paul+Spatzner+DDS/data=!4m7!3m6!1s0x89c25f0f1e73f9c5:0xde9be65aa3461c98!8m2!3d40.755026!4d-73.896938!16s%2Fg%2F1tnhz7jh!19sChIJxflzHg9fwokRmBxGo1rmm94?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-26T00:03:02.781197,,,,6,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Stale,6yr ago
NYC,"Yolanda C. Escamilla Dental Services, PC","
34-28 86th St, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-335-7358,,5.0,4,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Yolanda+C.+Escamilla+Dental+Services,+PC/data=!4m7!3m6!1s0x89c25fa44a2babe5:0xb0a148ef1aff2585!8m2!3d40.7532769!4d-73.8814292!16s%2Fg%2F1vr3f2d8!19sChIJ5asrSqRfwokRhSX_Gu9IobA?authuser=0&hl=en&rclk=1",dentist Jackson Heights Elmhurst Queens,2026-02-26T00:03:14.194358,,,,4,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,Fresh,120d ago
NYC,Patria Reynoso,"
93-20A Roosevelt Ave, Jackson Heights, NY 11372, United States",Queens,New York,+1 718-507-9100,,4.0,8,Dentist,,https://www.google.com/maps/place/Patria+Reynoso/data=!4m7!3m6!1s0x89c25fb09a7b9f11:0xd19661fc3998ac4f!8m2!3d40.7485371!4d-73.8728986!16s%2Fg%2F11p079qpjf!19sChIJEZ97mrBfwokRT6yYOfxhltE?authuser=0&hl=en&rclk=1,dentist Jackson Heights Elmhurst Queens,2026-02-26T00:03:19.789461,,,,8,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,Recent,9mo ago
NYC,Richmond Hill Dental Associates,"
108-03 Liberty Ave, South Richmond Hill, NY 11419, United States",Queens,New York,+1 718-641-5111,,4.5,12,Orthodontist,Show open hours for the week,https://www.google.com/maps/place/Richmond+Hill+Dental+Associates/data=!4m7!3m6!1s0x89c2675a79568201:0x9c0de638581e2729!8m2!3d40.684054!4d-73.833475!16s%2Fg%2F1v3kjflk!19sChIJAYJWeVpnwokRKSceWDjmDZw?authuser=0&hl=en&rclk=1,dentist Ozone Park Richmond Hill Queens,2026-02-26T00:04:12.263222,,,,12,,,0,,No website,4b,Invisible Good - High Reviews,Group,Aging,2yr 0mo ago
NYC,Richmond Hill Dental Associates: Gelfand Eric DMD,"
108-03 Liberty Ave, South Richmond Hill, NY 11419, United States",Queens,New York,+1 718-641-5111,,4.8,10,Dentist,Show open hours for the week,https://www.google.com/maps/place/Richmond+Hill+Dental+Associates:+Gelfand+Eric+DMD/data=!4m7!3m6!1s0x89c2675a7c60bb45:0xc6d6fd70dfe782af!8m2!3d40.684054!4d-73.833475!16s%2Fg%2F1tcw4k1g!19sChIJRbtgfFpnwokRr4Ln33D91sY?authuser=0&hl=en&rclk=1,dentist Ozone Park Richmond Hill Queens,2026-02-26T00:04:17.931071,,,,10,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Fresh,90d ago
NYC,Lefferts 26 Dentistry,"
103-43 Lefferts Blvd 2nd floor, South Richmond Hill, NY 11419, United States",Queens,New York,+1 718-843-5500,,4.1,348,Dentist,Show open hours for the week,https://www.google.com/maps/place/Lefferts+26+Dentistry/data=!4m7!3m6!1s0x89c2674eb57a847d:0xc0280a52bf7acf6c!8m2!3d40.6868827!4d-73.8242021!16s%2Fg%2F1tfcv48d!19sChIJfYR6tU5nwokRbM96v1IKKMA?authuser=0&hl=en&rclk=1,dentist Ozone Park Richmond Hill Queens,2026-02-26T00:04:47.912616,,,,348,,,0,,No website,4b,Invisible Good - High Reviews,Unknown,Fresh,7d ago
NYC,Dr. Rbeea Khan,"
113-02 Liberty Ave, South Richmond Hill, NY 11419, United States",Queens,New York,+1 718-322-4200,,5.0,3,Dentist,,https://www.google.com/maps/place/Dr.+Rbeea+Khan/data=!4m7!3m6!1s0x89c2674fc39f484f:0xfadefb33d5b6ea47!8m2!3d40.6852778!4d-73.8292309!16s%2Fg%2F11rwxfjxdl!19sChIJT0ifw09nwokRR-q21TP73vo?authuser=0&hl=en&rclk=1,dentist Ozone Park Richmond Hill Queens,2026-02-26T00:05:26.015212,,,,3,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Fresh,150d ago
NYC,Metro Dental Services: Aleksandravici Don DDS,"
109-22 Myrtle Ave, Jamaica, NY 11418, United States",Queens,New York,+1 718-441-0909,,5.0,6,Dentist,,https://www.google.com/maps/place/Metro+Dental+Services:+Aleksandravici+Don+DDS/data=!4m7!3m6!1s0x89c260a98d4af5a3:0x35d844eff6152695!8m2!3d40.7007269!4d-73.840412!16s%2Fg%2F1tg4xs3_!19sChIJo_VKjalgwokRlSYV9u9E2DU?authuser=0&hl=en&rclk=1,dentist Ozone Park Richmond Hill Queens,2026-02-26T00:05:55.220150,,,,6,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Stale,3yr ago
NYC,Molinaro Sergio DDS,"
97-03 101st Ave, Jamaica, NY 11416, United States",Queens,New York,+1 718-845-4242,,4.4,21,Dentist,,https://www.google.com/maps/place/Molinaro+Sergio+DDS/data=!4m7!3m6!1s0x89c25df79099f0b9:0x6ba6810153d5b84e!8m2!3d40.6850474!4d-73.8440873!16s%2Fg%2F1whdk8f0!19sChIJufCZkPddwokRTrjVUwGBpms?authuser=0&hl=en&rclk=1,dentist Ozone Park Richmond Hill Queens,2026-02-26T00:05:58.784171,,,,21,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Recent,12mo ago
NYC,W | Dental,"
18-26 Cornaga Ave, Far Rockaway, NY 11691, United States",Queens,New York,+1 347-230-4441,,5.0,7,Dental clinic,Show open hours for the week,https://www.google.com/maps/place/W+%7C+Dental/data=!4m7!3m6!1s0x89c269a987944ef7:0xea0ec388fc5ab07e!8m2!3d40.6025475!4d-73.7507036!16s%2Fg%2F11mdgz_lvs!19sChIJ906Uh6lpwokRfrBa_IjDDuo?authuser=0&hl=en&rclk=1,dentist Far Rockaway Rockaway Queens,2026-02-26T00:08:46.832969,,,,7,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,Fresh,60d ago
NYC,Stein Hillel DDS,"
90-08 Rockaway Beach Blvd, Far Rockaway, NY 11693, United States",Queens,New York,+1 718-634-8200,,4.4,14,Dentist,Show open hours for the week,https://www.google.com/maps/place/Stein+Hillel+DDS/data=!4m7!3m6!1s0x89c26846c93ca99b:0x558bd2507d2eaff6!8m2!3d40.5871649!4d-73.8142804!16s%2Fg%2F1thy0qst!19sChIJm6k8yUZowokR9q8ufVDSi1U?authuser=0&hl=en&rclk=1,dentist Far Rockaway Rockaway Queens,2026-02-26T00:09:02.552418,,,,14,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Stale,6yr ago
NYC,"Dr. Lana Terens, DDS","
19-08 Mott Ave, Far Rockaway, NY 11691, United States",Queens,New York,+1 718-327-8816,,4.0,7,Dentist,,"https://www.google.com/maps/place/Dr.+Lana+Terens,+DDS/data=!4m7!3m6!1s0x89c26601dc1d4c99:0x3181564bd636f549!8m2!3d40.6037928!4d-73.7517849!16s%2Fg%2F1tdpsl87!19sChIJmUwd3AFmwokRSfU21ktWgTE?authuser=0&hl=en&rclk=1",dentist Far Rockaway Rockaway Queens,2026-02-26T00:09:35.767622,,,,7,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Stale,4yr ago
NYC,Queens Pediatrics,"
18-47 Mott Ave # C, Far Rockaway, NY 11691, United States",Queens,New York,+1 718-868-8282,,4.2,10,Pediatrician,Show open hours for the week,https://www.google.com/maps/place/Queens+Pediatrics/data=!4m7!3m6!1s0x89c268aa77c14a6d:0xa4db294482ad19f0!8m2!3d40.6032959!4d-73.7515298!16s%2Fg%2F1th7z86c!19sChIJbUrBd6powokR8BmtgkQp26Q?authuser=0&hl=en&rclk=1,dentist Far Rockaway Rockaway Queens,2026-02-26T00:10:25.666878,,,,10,,,0,,No website,4a,Invisible Good - Some Reviews,Unknown,Recent,12mo ago
NYC,"Dr. Tatiana Sveshnikova, DDS","
1 Beach 105th St, Rockaway Park, NY 11694, United States",Queens,New York,+1 718-474-0007,,4.1,9,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Dr.+Tatiana+Sveshnikova,+DDS/data=!4m7!3m6!1s0x89c268aa1bf24c2f:0xa9234f76c2ac36d8!8m2!3d40.5817279!4d-73.8259623!16s%2Fg%2F1thd2qqw!19sChIJL0zyG6powokR2DaswnZPI6k?authuser=0&hl=en&rclk=1",dentist Far Rockaway Rockaway Queens,2026-02-26T00:11:16.777091,,,,9,,,0,,No website,4a,Invisible Good - Some Reviews,Solo,Recent,12mo ago
NYC,Dr. Alexander Goldstein,"
85 Doughty Blvd, Inwood, NY 11096, United States",Queens,New York,+1 516-239-3283,,5.0,16,Dentist,Show open hours for the week,https://www.google.com/maps/place/Dr.+Alexander+Goldstein/data=!4m7!3m6!1s0x89c265e2932a8c3f:0xfb5ff64361bec702!8m2!3d40.6141755!4d-73.7463244!16s%2Fg%2F11p07bgqp2!19sChIJP4wqk-JlwokRAse-YUP2X_s?authuser=0&hl=en&rclk=1,dentist Far Rockaway Rockaway Queens,2026-02-26T00:11:48.577509,,,,16,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Recent,9mo ago
NYC,Dr Griner’s Dental Office,"
158 Doughty Blvd, Inwood, NY 11096, United States",Queens,New York,+1 718-327-5225,,5.0,3,Doctor,Show open hours for the week,https://www.google.com/maps/place/Dr+Griner%E2%80%99s+Dental+Office/data=!4m7!3m6!1s0x89c265e26a4055d3:0xe52819f93b71b3ce!8m2!3d40.6159896!4d-73.746418!16s%2Fg%2F11f545zxz8!19sChIJ01VAauJlwokRzrNxO_kZKOU?authuser=0&hl=en&rclk=1,dentist Far Rockaway Rockaway Queens,2026-02-26T00:12:04.616049,,,,3,,,0,,No website,4a,Invisible Good - Some Reviews,Group,Aging,2yr 0mo ago
NYC,"Bronx Dental Center, Inc.","
2430 Davidson Ave 2nd fl, Bronx, NY 10468, United States",Bronx,New York,+1 718-563-0303,,4.5,271,Dentist,Show open hours for the week,"https://www.google.com/maps/place/Bronx+Dental+Center,+Inc./data=!4m7!3m6!1s0x89c2f3882656ae8f:0x43a71efcf6d3b6d4!8m2!3d40.8622932!4d-73.9023247!16s%2Fg%2F1tgn5p2t!19sChIJj65WJojzwokR1LbT9vwep0M?authuser=0&hl=en&rclk=1",dentist Fordham Bronx New York,2026-02-26T00:13:20.243998,,,,271,,,0,,No website,4b,Invisible Good - High Reviews,Group,Fresh,14d ago
NYC,Miranda Andres DDS,"
375 E Fordham Rd # 385, Bronx, NY 10458, United States",Bronx,New York,+1 718-584-4061,,4.0,23,Dentist,Show open hours for the week,https://www.google.com/maps/place/Miranda+Andres+DDS/data=!4m7!3m6!1s0x89c2f380f4957735:0xb2cf5107a38bca84!8m2!3d40.8620269!4d-73.892045!16s%2Fg%2F1v5fsv8f!19sChIJNXeV9IDzwokRhMqLowdRz7I?authuser=0&hl=en&rclk=1,dentist Fordham Bronx New York,2026-02-26T00:13:34.881784,,,,23,,,0,,No website,4b,Invisible Good - High Reviews,Solo,Aging,2yr 0mo ago
